supercontig	IES_in_supercontig_start	IES_in_supercontig_end	IES_ID	IES_size	start_supercontig	end_supercontig	chromosome_name	supercontig_in_chromosome_start	supercontig_in_chromosome_end	IES_in_chromosome_start	IES_in_chromosome_end
supercont2.145	122080	124409	IES-01347-r12	2330	268170	1	chr2	2286351	2554520	2430112	2432442
supercont2.145	131160	137523	IES-01348-r17	6364	268170	1	chr2	2286351	2554520	2416998	2423362
supercont2.145	140043	142435	IES-01349-r13	2393	268170	1	chr2	2286351	2554520	2412086	2414479
supercont2.145	150505	153895	IES-01350-r12	3391	268170	1	chr2	2286351	2554520	2400626	2404017
supercont2.145	163418	164845	IES-01351-r14	1428	268170	1	chr2	2286351	2554520	2389676	2391104
supercont2.145	169817	171004	IES-01352-r4	1188	268170	1	chr2	2286351	2554520	2383517	2384705
supercont2.145	173784	177999	IES-01353-r7	4216	268170	1	chr2	2286351	2554520	2376522	2380738
supercont2.145	192690	194634	IES-01356-r11	1945	268170	1	chr2	2286351	2554520	2359887	2361832
supercont2.145	200121	203179	IES-01357-r10	3059	268170	1	chr2	2286351	2554520	2351342	2354401
supercont2.145	232690	233958	IES-01358-r14	1269	268170	1	chr2	2286351	2554520	2320563	2321832
supercont2.145	235962	236828	IES-01359-r15	867	268170	1	chr2	2286351	2554520	2317693	2318560
supercont2.145	244074	248786	IES-01360-r12	4713	268170	1	chr2	2286351	2554520	2305735	2310448
supercont2.145	259799	261378	IES-01361-r9	1580	268170	1	chr2	2286351	2554520	2293143	2294723
supercont2.145	263342	264217	IES-01362-r7	876	268170	1	chr2	2286351	2554520	2290304	2291180
supercont2.156	24199	34028	IES-01583-r4	9830	237104	1	chr2	20658208	20895311	20861284	20871114
supercont2.156	85880	88083	IES-01584-r10	2204	237104	1	chr2	20658208	20895311	20807229	20809433
supercont2.156	98502	105587	IES-01585-r19	7086	237104	1	chr2	20658208	20895311	20789725	20796811
supercont2.156	132008	132828	IES-01586-r9	821	237104	1	chr2	20658208	20895311	20762484	20763305
supercont2.156	134012	134589	IES-01587-r10	578	237104	1	chr2	20658208	20895311	20760723	20761301
supercont2.156	161973	168019	IES-01588-r12	6047	237104	1	chr2	20658208	20895311	20727293	20733340
supercont2.156	170829	172297	IES-01589-r10	1469	237104	1	chr2	20658208	20895311	20723015	20724484
supercont2.156	174789	180191	IES-01590-r12	5403	237104	1	chr2	20658208	20895311	20715121	20720524
supercont2.156	185941	187285	IES-01591-r10	1345	237104	1	chr2	20658208	20895311	20708027	20709372
supercont2.156	190499	193234	IES-01592-r11	2736	237104	1	chr2	20658208	20895311	20702078	20704814
supercont2.156	195925	198286	IES-01593-r7	2362	237104	1	chr2	20658208	20895311	20697026	20699388
supercont2.156	201083	203720	IES-01594-r15	2638	237104	1	chr2	20658208	20895311	20691592	20694230
supercont2.156	206460	212336	IES-01595-r7	5877	237104	1	chr2	20658208	20895311	20682976	20688853
supercont2.156	213072	213524	IES-01596-r16	453	237104	1	chr2	20658208	20895311	20681788	20682241
supercont2.156	215791	229393	IES-01597-r13	13603	237104	1	chr2	20658208	20895311	20665919	20679522
supercont2.161	7993	12788	IES-01704-r19	4796	1	224884	chr2	9142245	9367128	9150238	9155034
supercont2.161	14765	18226	IES-01705-r20	3462	1	224884	chr2	9142245	9367128	9157010	9160472
supercont2.161	19854	24656	IES-01706-r17	4803	1	224884	chr2	9142245	9367128	9162099	9166902
supercont2.161	37121	55525	IES-01707-r7	18405	1	224884	chr2	9142245	9367128	9179366	9197771
supercont2.161	61308	72530	IES-01708-r11	11223	1	224884	chr2	9142245	9367128	9203553	9214776
supercont2.161	74057	77342	IES-01709-r11	3286	1	224884	chr2	9142245	9367128	9216302	9219588
supercont2.161	85486	89211	IES-01710-r15	3726	1	224884	chr2	9142245	9367128	9227731	9231457
supercont2.161	101547	104562	IES-01711-r18	3016	1	224884	chr2	9142245	9367128	9243792	9246808
supercont2.161	114181	116219	IES-01712-r22	2039	1	224884	chr2	9142245	9367128	9256426	9258465
supercont2.161	119800	122840	IES-01713-r16	3041	1	224884	chr2	9142245	9367128	9262045	9265086
supercont2.161	166656	169128	IES-01714-r16	2473	1	224884	chr2	9142245	9367128	9308901	9311374
supercont2.161	172481	174878	IES-01715-r10	2398	1	224884	chr2	9142245	9367128	9314726	9317124
supercont2.161	177012	179126	IES-01716-r4	2115	1	224884	chr2	9142245	9367128	9319257	9321372
supercont2.161	208069	209049	IES-01717-r17	981	1	224884	chr2	9142245	9367128	9350314	9351295
supercont2.161	215139	221744	IES-01718-r23	6606	1	224884	chr2	9142245	9367128	9357384	9363990
supercont2.167	4252	6667	IES-01793-r12	2416	1	219777	chr2	2554621	2774397	2558873	2561289
supercont2.167	13277	15526	IES-01794-r17	2250	1	219777	chr2	2554621	2774397	2567898	2570148
supercont2.167	23372	24287	IES-01795-r14	916	1	219777	chr2	2554621	2774397	2577993	2578909
supercont2.167	34411	36859	IES-01796-r16	2449	1	219777	chr2	2554621	2774397	2589032	2591481
supercont2.167	90164	92167	IES-01797-r19	2004	1	219777	chr2	2554621	2774397	2644785	2646789
supercont2.167	97627	99093	IES-01798-r12	1467	1	219777	chr2	2554621	2774397	2652248	2653715
supercont2.167	128281	130325	IES-01799-r6	2045	1	219777	chr2	2554621	2774397	2682902	2684947
supercont2.167	135801	136173	IES-01800-r7	373	1	219777	chr2	2554621	2774397	2690422	2690795
supercont2.167	169072	171540	IES-01801-r13	2469	1	219777	chr2	2554621	2774397	2723693	2726162
supercont2.167	176409	185023	IES-01802-r18	8615	1	219777	chr2	2554621	2774397	2731030	2739645
supercont2.167	207716	215104	IES-01803-r12	7389	1	219777	chr2	2554621	2774397	2762337	2769726
supercont2.168	70186	74126	IES-01804-r16	3941	218317	1	chr2	22882402	23100718	23026593	23030534
supercont2.168	93876	94639	IES-01805-r17	764	218317	1	chr2	22882402	23100718	23006080	23006844
supercont2.168	125470	126481	IES-01806-r11	1012	218317	1	chr2	22882402	23100718	22974238	22975250
supercont2.168	132885	135057	IES-01807-r14	2173	218317	1	chr2	22882402	23100718	22965662	22967835
supercont2.168	146196	149146	IES-01808-r10	2951	218317	1	chr2	22882402	23100718	22951573	22954524
supercont2.168	150577	154102	IES-01809-r6	3526	218317	1	chr2	22882402	23100718	22946617	22950143
supercont2.168	176063	177294	IES-01810-r3	1232	218317	1	chr2	22882402	23100718	22923425	22924657
supercont2.168	186891	189405	IES-01811-r13	2515	218317	1	chr2	22882402	23100718	22911314	22913829
supercont2.168	194720	198566	IES-01812-r6	3847	218317	1	chr2	22882402	23100718	22902153	22906000
supercont2.168	200554	208821	IES-01813-r18	8268	218317	1	chr2	22882402	23100718	22891898	22900166
supercont2.171	6171	8188	IES-01880-r17	2018	207156	1	chr2	8934989	9142144	9133957	9135975
supercont2.171	11467	15614	IES-01881-r18	4148	207156	1	chr2	8934989	9142144	9126531	9130679
supercont2.171	19467	20447	IES-01882-r18	981	207156	1	chr2	8934989	9142144	9121698	9122679
supercont2.171	23592	25016	IES-01883-r9	1425	207156	1	chr2	8934989	9142144	9117129	9118554
supercont2.171	42191	44076	IES-01884-r15	1886	207156	1	chr2	8934989	9142144	9098069	9099955
supercont2.171	48563	51488	IES-01885-r11	2926	207156	1	chr2	8934989	9142144	9090657	9093583
supercont2.171	54887	56066	IES-01886-r15	1180	207156	1	chr2	8934989	9142144	9086079	9087259
supercont2.171	62792	64510	IES-01887-r16	1719	207156	1	chr2	8934989	9142144	9077635	9079354
supercont2.171	142232	144118	IES-01888-r20	1887	207156	1	chr2	8934989	9142144	8998027	8999914
supercont2.171	149530	152769	IES-01889-r15	3240	207156	1	chr2	8934989	9142144	8989376	8992616
supercont2.171	156160	161242	IES-01890-r8	5083	207156	1	chr2	8934989	9142144	8980903	8985986
supercont2.171	162605	167310	IES-01891-r15	4706	207156	1	chr2	8934989	9142144	8974835	8979541
supercont2.171	169360	173358	IES-01892-r9	3999	207156	1	chr2	8934989	9142144	8968787	8972786
supercont2.171	176022	180608	IES-01893-r11	4587	207156	1	chr2	8934989	9142144	8961537	8966124
supercont2.171	183051	187924	IES-01894-r15	4874	207156	1	chr2	8934989	9142144	8954221	8959095
supercont2.175	9652	11179	IES-01940-r6	1528	202264	1	chr2	15339854	15542117	15530939	15532467
supercont2.175	12134	13620	IES-01941-r7	1487	202264	1	chr2	15339854	15542117	15528498	15529985
supercont2.175	14424	21864	IES-01942-r11	7441	202264	1	chr2	15339854	15542117	15520254	15527695
supercont2.175	24992	27041	IES-01943-r8	2050	202264	1	chr2	15339854	15542117	15515077	15517127
supercont2.175	37667	42740	IES-01944-r10	5074	202264	1	chr2	15339854	15542117	15499378	15504452
supercont2.175	45973	54619	IES-01945-r12	8647	202264	1	chr2	15339854	15542117	15487499	15496146
supercont2.175	64643	67323	IES-01946-r5	2681	202264	1	chr2	15339854	15542117	15474795	15477476
supercont2.175	70625	73362	IES-01947-r9	2738	202264	1	chr2	15339854	15542117	15468756	15471494
supercont2.175	79976	83695	IES-01948-r10	3720	202264	1	chr2	15339854	15542117	15458423	15462143
supercont2.175	93028	98132	IES-01949-r6	5105	202264	1	chr2	15339854	15542117	15443986	15449091
supercont2.175	103268	105619	IES-01950-r18	2352	202264	1	chr2	15339854	15542117	15436499	15438851
supercont2.175	109745	113280	IES-01951-r11	3536	202264	1	chr2	15339854	15542117	15428838	15432374
supercont2.175	118019	119757	IES-01952-r9	1739	202264	1	chr2	15339854	15542117	15422361	15424100
supercont2.175	121035	123833	IES-01953-r13	2799	202264	1	chr2	15339854	15542117	15418285	15421084
supercont2.175	125907	128795	IES-01954-r7	2889	202264	1	chr2	15339854	15542117	15413323	15416212
supercont2.175	130257	132078	IES-01955-r13	1822	202264	1	chr2	15339854	15542117	15410040	15411862
supercont2.175	139272	141516	IES-01956-r11	2245	202264	1	chr2	15339854	15542117	15400602	15402847
supercont2.175	181581	189886	IES-01957-r7	8306	202264	1	chr2	15339854	15542117	15352232	15360538
supercont2.182	4143	4633	IES-02092-r7	491	1	197584	chr2	21851383	22048966	21855526	21856017
supercont2.182	24332	30679	IES-02093-r10	6348	1	197584	chr2	21851383	22048966	21875715	21882063
supercont2.182	39230	45235	IES-02094-r18	6006	1	197584	chr2	21851383	22048966	21890613	21896619
supercont2.182	46115	49652	IES-02095-r12	3538	1	197584	chr2	21851383	22048966	21897498	21901036
supercont2.182	50597	56820	IES-02096-r15	6224	1	197584	chr2	21851383	22048966	21901980	21908204
supercont2.182	64974	65877	IES-02097-r15	904	1	197584	chr2	21851383	22048966	21916357	21917261
supercont2.182	67938	71101	IES-02098-r3	3164	1	197584	chr2	21851383	22048966	21919321	21922485
supercont2.182	78347	80691	IES-02099-r13	2345	1	197584	chr2	21851383	22048966	21929730	21932075
supercont2.182	95932	96503	IES-02100-r12	572	1	197584	chr2	21851383	22048966	21947315	21947887
supercont2.182	123872	131170	IES-02101-r10	7299	1	197584	chr2	21851383	22048966	21975255	21982554
supercont2.182	158375	161879	IES-02102-r20	3505	1	197584	chr2	21851383	22048966	22009758	22013263
supercont2.182	179170	180945	IES-02103-r13	1776	1	197584	chr2	21851383	22048966	22030553	22032329
supercont2.182	187460	192541	IES-02104-r13	5082	1	197584	chr2	21851383	22048966	22038843	22043925
supercont2.184	8111	13543	IES-02112-r12	5433	1	193648	chr2	22552641	22746288	22560752	22566185
supercont2.184	21333	25567	IES-02113-r16	4235	1	193648	chr2	22552641	22746288	22573974	22578209
supercont2.184	33370	35765	IES-02114-r6	2396	1	193648	chr2	22552641	22746288	22586011	22588407
supercont2.184	58619	59468	IES-02115-r13	850	1	193648	chr2	22552641	22746288	22611260	22612110
supercont2.184	107396	109206	IES-02116-r17	1811	1	193648	chr2	22552641	22746288	22660037	22661848
supercont2.184	112806	113851	IES-02117-r24	1046	1	193648	chr2	22552641	22746288	22665447	22666493
supercont2.184	118911	123735	IES-02118-r27	4825	1	193648	chr2	22552641	22746288	22671552	22676377
supercont2.184	154671	155687	IES-02119-r45	1017	1	193648	chr2	22552641	22746288	22707312	22708329
supercont2.184	157376	157663	IES-02120-r30	288	1	193648	chr2	22552641	22746288	22710017	22710305
supercont2.184	166236	171749	IES-02121-r10	5514	1	193648	chr2	22552641	22746288	22718877	22724391
supercont2.184	182461	186346	IES-02122-r16	3886	1	193648	chr2	22552641	22746288	22735102	22738988
supercont2.184	188043	188658	IES-02123-r8	616	1	193648	chr2	22552641	22746288	22740684	22741300
supercont2.188	14942	15526	IES-02157-r13	585	1	189203	chr2	23839324	24028526	23854266	23854851
supercont2.188	47286	48507	IES-02158-r14	1222	1	189203	chr2	23839324	24028526	23886610	23887832
supercont2.188	64688	68629	IES-02159-r9	3942	1	189203	chr2	23839324	24028526	23904012	23907954
supercont2.188	87079	97983	IES-02160-r17	10905	1	189203	chr2	23839324	24028526	23926403	23937308
supercont2.188	105359	107732	IES-02161-r11	2374	1	189203	chr2	23839324	24028526	23944683	23947057
supercont2.188	115793	123347	IES-02162-r15	7555	1	189203	chr2	23839324	24028526	23955117	23962672
supercont2.188	138724	141355	IES-02163-r12	2632	1	189203	chr2	23839324	24028526	23978048	23980680
supercont2.188	152471	154879	IES-02164-r19	2409	1	189203	chr2	23839324	24028526	23991795	23994204
supercont2.188	158319	160894	IES-02165-r10	2576	1	189203	chr2	23839324	24028526	23997643	24000219
supercont2.189	36879	37544	IES-02166-r16	666	1	187711	chr2	1	187711	36880	37546
supercont2.189	39103	39927	IES-02167-r22	825	1	187711	chr2	1	187711	39104	39929
supercont2.189	46839	47958	IES-02168-r18	1120	1	187711	chr2	1	187711	46840	47960
supercont2.189	87210	90151	IES-02169-r10	2942	1	187711	chr2	1	187711	87211	90153
supercont2.189	151116	159043	IES-02170-r8	7928	1	187711	chr2	1	187711	151117	159045
supercont2.189	162683	167508	IES-02171-r10	4826	1	187711	chr2	1	187711	162684	167510
supercont2.189	171201	175203	IES-02172-r10	4003	1	187711	chr2	1	187711	171202	175205
supercont2.189	177979	182678	IES-02173-r16	4700	1	187711	chr2	1	187711	177980	182680
supercont2.191	3511	7704	IES-02263-r23	4194	1	181846	chr2	17315011	17496856	17318522	17322716
supercont2.191	16669	25382	IES-02264-r15	8714	1	181846	chr2	17315011	17496856	17331680	17340394
supercont2.191	28597	31988	IES-02265-r13	3392	1	181846	chr2	17315011	17496856	17343608	17347000
supercont2.191	48680	50655	IES-02266-r15	1976	1	181846	chr2	17315011	17496856	17363691	17365667
supercont2.191	69812	70661	IES-02267-r12	850	1	181846	chr2	17315011	17496856	17384823	17385673
supercont2.191	78773	80181	IES-02268-r22	1409	1	181846	chr2	17315011	17496856	17393784	17395193
supercont2.191	133060	134309	IES-02269-r9	1250	1	181846	chr2	17315011	17496856	17448071	17449321
supercont2.193	7101	10182	IES-02281-r7	3082	177194	1	chr2	9367229	9544422	9534241	9537323
supercont2.193	65769	67461	IES-02282-r18	1693	177194	1	chr2	9367229	9544422	9476962	9478655
supercont2.193	70568	70862	IES-02283-r21	295	177194	1	chr2	9367229	9544422	9473561	9473856
supercont2.193	79933	88248	IES-02284-r15	8316	177194	1	chr2	9367229	9544422	9456175	9464491
supercont2.193	93629	99833	IES-02285-r16	6205	177194	1	chr2	9367229	9544422	9444590	9450795
supercont2.193	109003	118814	IES-02286-r18	9812	177194	1	chr2	9367229	9544422	9425609	9435421
supercont2.193	125551	129280	IES-02287-r14	3730	177194	1	chr2	9367229	9544422	9415143	9418873
supercont2.193	136802	137330	IES-02288-r17	529	177194	1	chr2	9367229	9544422	9407093	9407622
supercont2.193	145697	149223	IES-02289-r6	3527	177194	1	chr2	9367229	9544422	9395200	9398727
supercont2.194	7306	7965	IES-02290-r13	660	181098	1	chr2	24249767	24430864	24422900	24423560
supercont2.194	22948	25425	IES-02291-r14	2478	181098	1	chr2	24249767	24430864	24405440	24407918
supercont2.194	37672	41875	IES-02292-r14	4204	181098	1	chr2	24249767	24430864	24388990	24393194
supercont2.194	46376	48393	IES-02293-r8	2018	181098	1	chr2	24249767	24430864	24382472	24384490
supercont2.194	54226	55501	IES-02294-r12	1276	181098	1	chr2	24249767	24430864	24375364	24376640
supercont2.194	65184	70275	IES-02295-r11	5092	181098	1	chr2	24249767	24430864	24360590	24365682
supercont2.194	84568	88119	IES-02296-r10	3552	181098	1	chr2	24249767	24430864	24342746	24346298
supercont2.194	93664	95635	IES-02297-r12	1972	181098	1	chr2	24249767	24430864	24335230	24337202
supercont2.194	99229	101641	IES-02298-r10	2413	181098	1	chr2	24249767	24430864	24329224	24331637
supercont2.194	110710	115390	IES-02299-r13	4681	181098	1	chr2	24249767	24430864	24315475	24320156
supercont2.194	119149	120619	IES-02300-r5	1471	181098	1	chr2	24249767	24430864	24310246	24311717
supercont2.194	122839	123769	IES-02301-r10	931	181098	1	chr2	24249767	24430864	24307096	24308027
supercont2.194	129358	138016	IES-02302-r13	8659	181098	1	chr2	24249767	24430864	24292849	24301508
supercont2.194	148845	158292	IES-02303-r12	9448	181098	1	chr2	24249767	24430864	24272573	24282021
supercont2.195	5798	6893	IES-02304-r14	1096	1	188369	chr2	18069127	18257495	18074925	18076021
supercont2.195	11978	21613	IES-02305-r13	9636	1	188369	chr2	18069127	18257495	18081105	18090741
supercont2.195	26765	28240	IES-02306-r23	1476	1	188369	chr2	18069127	18257495	18095892	18097368
supercont2.195	45312	48176	IES-02307-r19	2865	1	188369	chr2	18069127	18257495	18114439	18117304
supercont2.195	85203	90798	IES-02308-r8	5596	1	188369	chr2	18069127	18257495	18154330	18159926
supercont2.195	98746	102308	IES-02309-r14	3563	1	188369	chr2	18069127	18257495	18167873	18171436
supercont2.195	106550	107985	IES-02310-r17	1436	1	188369	chr2	18069127	18257495	18175677	18177113
supercont2.195	112545	115194	IES-02311-r11	2650	1	188369	chr2	18069127	18257495	18181672	18184322
supercont2.195	116918	118466	IES-02312-r12	1549	1	188369	chr2	18069127	18257495	18186045	18187594
supercont2.195	147881	149964	IES-02313-r13	2084	1	188369	chr2	18069127	18257495	18217008	18219092
supercont2.195	172067	172960	IES-02314-r11	894	1	188369	chr2	18069127	18257495	18241194	18242088
supercont2.201	9531	24018	IES-02498-r9	14488	171369	1	chr2	8763520	8934888	8910871	8925359
supercont2.201	41525	44231	IES-02499-r15	2707	171369	1	chr2	8763520	8934888	8890658	8893365
supercont2.201	45985	48615	IES-02500-r20	2631	171369	1	chr2	8763520	8934888	8886274	8888905
supercont2.201	50361	62364	IES-02501-r9	12004	171369	1	chr2	8763520	8934888	8872525	8884529
supercont2.201	63955	73281	IES-02502-r10	9327	171369	1	chr2	8763520	8934888	8861608	8870935
supercont2.201	80252	95419	IES-02503-r5	15168	171369	1	chr2	8763520	8934888	8839470	8854638
supercont2.201	100569	103682	IES-02504-r10	3114	171369	1	chr2	8763520	8934888	8831207	8834321
supercont2.201	111306	113892	IES-02505-r15	2587	171369	1	chr2	8763520	8934888	8820997	8823584
supercont2.201	120199	121550	IES-02506-r16	1352	171369	1	chr2	8763520	8934888	8813339	8814691
supercont2.201	130474	133393	IES-02507-r15	2920	171369	1	chr2	8763520	8934888	8801496	8804416
supercont2.201	144921	148509	IES-02508-r15	3589	171369	1	chr2	8763520	8934888	8786380	8789969
supercont2.201	159427	162599	IES-02509-r18	3173	171369	1	chr2	8763520	8934888	8772290	8775463
supercont2.205	30039	35618	IES-02542-r6	5580	167451	1	chr2	10351972	10519422	10483805	10489385
supercont2.205	37729	44523	IES-02543-r7	6795	167451	1	chr2	10351972	10519422	10474900	10481695
supercont2.205	53747	55191	IES-02544-r5	1445	167451	1	chr2	10351972	10519422	10464232	10465677
supercont2.205	56538	61835	IES-02545-r14	5298	167451	1	chr2	10351972	10519422	10457588	10462886
supercont2.205	71359	76227	IES-02546-r20	4869	167451	1	chr2	10351972	10519422	10443196	10448065
supercont2.205	89144	90854	IES-02547-r15	1711	167451	1	chr2	10351972	10519422	10428569	10430280
supercont2.205	95112	99698	IES-02548-r18	4587	167451	1	chr2	10351972	10519422	10419725	10424312
supercont2.205	114957	116205	IES-02549-r18	1249	167451	1	chr2	10351972	10519422	10403218	10404467
supercont2.205	118759	122931	IES-02550-r18	4173	167451	1	chr2	10351972	10519422	10396492	10400665
supercont2.205	128802	130799	IES-02551-r10	1998	167451	1	chr2	10351972	10519422	10388624	10390622
supercont2.205	132886	137368	IES-02552-r21	4483	167451	1	chr2	10351972	10519422	10382055	10386538
supercont2.205	143815	147547	IES-02553-r18	3733	167451	1	chr2	10351972	10519422	10371876	10375609
supercont2.207	18260	21661	IES-02574-r5	3402	1	164114	chr2	3549408	3713521	3567668	3571070
supercont2.207	22899	33534	IES-02575-r11	10636	1	164114	chr2	3549408	3713521	3572307	3582943
supercont2.207	42425	49176	IES-02576-r10	6752	1	164114	chr2	3549408	3713521	3591833	3598585
supercont2.207	60040	63746	IES-02577-r16	3707	1	164114	chr2	3549408	3713521	3609448	3613155
supercont2.207	64939	69167	IES-02578-r6	4229	1	164114	chr2	3549408	3713521	3614347	3618576
supercont2.207	72599	79965	IES-02579-r8	7367	1	164114	chr2	3549408	3713521	3622007	3629374
supercont2.207	81085	91255	IES-02580-r8	10171	1	164114	chr2	3549408	3713521	3630493	3640664
supercont2.207	91761	94472	IES-02580-r8	2712	1	164114	chr2	3549408	3713521	3641169	3643881
supercont2.207	97940	100570	IES-02581-r16	2631	1	164114	chr2	3549408	3713521	3647348	3649979
supercont2.207	101277	103931	IES-02582-r6	2655	1	164114	chr2	3549408	3713521	3650685	3653340
supercont2.207	146513	147736	IES-02583-r10	1224	1	164114	chr2	3549408	3713521	3695921	3697145
supercont2.207	152457	153727	IES-02584-r10	1271	1	164114	chr2	3549408	3713521	3701865	3703136
supercont2.212	25262	41371	IES-02686-r9	16110	1	165527	chr2	10519523	10685049	10544785	10560895
supercont2.212	57362	73042	IES-02688-r11	15681	1	165527	chr2	10519523	10685049	10576885	10592566
supercont2.212	100715	111682	IES-02690-r14	10968	1	165527	chr2	10519523	10685049	10620238	10631206
supercont2.212	127248	134365	IES-02691-r7	7118	1	165527	chr2	10519523	10685049	10646771	10653889
supercont2.212	146608	153248	IES-02692-r11	6641	1	165527	chr2	10519523	10685049	10666131	10672772
supercont2.213	12980	14779	IES-02693-r8	1800	162078	53380	chr2	14265331	14374029	14412630	14414430
supercont2.213	16018	19772	IES-02694-r8	3755	162078	53380	chr2	14265331	14374029	14407637	14411392
supercont2.213	21215	24757	IES-02695-r9	3543	162078	53380	chr2	14265331	14374029	14402652	14406195
supercont2.213	27285	32400	IES-02696-r8	5116	162078	53380	chr2	14265331	14374029	14395009	14400125
supercont2.213	33980	40055	IES-02697-r7	6076	162078	53380	chr2	14265331	14374029	14387354	14393430
supercont2.213	41252	43723	IES-02698-r11	2472	162078	53380	chr2	14265331	14374029	14383686	14386158
supercont2.213	45850	49059	IES-02699-r13	3210	162078	53380	chr2	14265331	14374029	14378350	14381560
supercont2.213	58271	60993	IES-02700-r14	2723	162078	53380	chr2	14265331	14374029	14366416	14369139
supercont2.213	68931	80163	IES-02701-r14	11233	162078	53380	chr2	14265331	14374029	14347246	14358479
supercont2.213	96255	96693	IES-02702-r4	439	162078	53380	chr2	14265331	14374029	14330716	14331155
supercont2.213	116323	121387	IES-02703-r7	5065	162078	53380	chr2	14265331	14374029	14306022	14311087
supercont2.213	124611	131625	IES-02704-r10	7015	162078	53380	chr2	14265331	14374029	14295784	14302799
supercont2.218	1884	3415	IES-02758-r13	1532	160390	1	chr2	16438149	16598538	16595124	16596656
supercont2.218	18801	20017	IES-02759-r22	1217	160390	1	chr2	16438149	16598538	16578522	16579739
supercont2.218	28645	36492	IES-02760-r15	7848	160390	1	chr2	16438149	16598538	16562047	16569895
supercont2.218	40058	46513	IES-02761-r17	6456	160390	1	chr2	16438149	16598538	16552026	16558482
supercont2.218	67610	69589	IES-02762-r15	1980	160390	1	chr2	16438149	16598538	16528950	16530930
supercont2.218	70825	73583	IES-02763-r11	2759	160390	1	chr2	16438149	16598538	16524956	16527715
supercont2.218	90605	91983	IES-02764-r9	1379	160390	1	chr2	16438149	16598538	16506556	16507935
supercont2.218	108618	111224	IES-02765-r12	2607	160390	1	chr2	16438149	16598538	16487315	16489922
supercont2.218	116639	118381	IES-02766-r10	1743	160390	1	chr2	16438149	16598538	16480158	16481901
supercont2.218	119873	122592	IES-02767-r11	2720	160390	1	chr2	16438149	16598538	16475947	16478667
supercont2.218	123748	124219	IES-02768-r12	472	160390	1	chr2	16438149	16598538	16474320	16474792
supercont2.218	125497	127355	IES-02769-r12	1859	160390	1	chr2	16438149	16598538	16471184	16473043
supercont2.218	135714	141984	IES-02770-r11	6271	160390	1	chr2	16438149	16598538	16456555	16462826
supercont2.218	153603	155905	IES-02771-r11	2303	160390	1	chr2	16438149	16598538	16442634	16444937
supercont2.226	5665	8143	IES-02859-r10	2479	1	163146	chr2	22056581	22219726	22062246	22064725
supercont2.226	12240	15608	IES-02860-r10	3369	1	163146	chr2	22056581	22219726	22068821	22072190
supercont2.226	16824	18144	IES-02861-r8	1321	1	163146	chr2	22056581	22219726	22073405	22074726
supercont2.226	33591	34696	IES-02862-r5	1106	1	163146	chr2	22056581	22219726	22090172	22091278
supercont2.226	38366	41987	IES-02863-r15	3622	1	163146	chr2	22056581	22219726	22094947	22098569
supercont2.226	48902	53526	IES-02864-r9	4625	1	163146	chr2	22056581	22219726	22105483	22110108
supercont2.226	58031	60786	IES-02865-r16	2756	1	163146	chr2	22056581	22219726	22114612	22117368
supercont2.226	72526	75177	IES-02866-r8	2652	1	163146	chr2	22056581	22219726	22129107	22131759
supercont2.226	92821	94792	IES-02867-r11	1972	1	163146	chr2	22056581	22219726	22149402	22151374
supercont2.227	6329	9169	IES-02868-r17	2841	155230	1	chr2	22328081	22483310	22474142	22476983
supercont2.227	14116	17492	IES-02869-r22	3377	155230	1	chr2	22328081	22483310	22465819	22469196
supercont2.227	19280	22902	IES-02870-r23	3623	155230	1	chr2	22328081	22483310	22460409	22464032
supercont2.227	28610	29930	IES-02871-r14	1321	155230	1	chr2	22328081	22483310	22453381	22454702
supercont2.227	32573	34053	IES-02872-r14	1481	155230	1	chr2	22328081	22483310	22449258	22450739
supercont2.227	36862	38446	IES-02873-r26	1585	155230	1	chr2	22328081	22483310	22444865	22446450
supercont2.227	48707	71062	IES-02874-r18	22356	155230	1	chr2	22328081	22483310	22412249	22434605
supercont2.227	74342	77046	IES-02875-r19	2705	155230	1	chr2	22328081	22483310	22406265	22408970
supercont2.227	78454	80881	IES-02876-r16	2428	155230	1	chr2	22328081	22483310	22402430	22404858
supercont2.227	91849	96591	IES-02877-r21	4743	155230	1	chr2	22328081	22483310	22386720	22391463
supercont2.227	103713	106069	IES-02878-r14	2357	155230	1	chr2	22328081	22483310	22377242	22379599
supercont2.227	108361	114041	IES-02879-r8	5681	155230	1	chr2	22328081	22483310	22369270	22374951
supercont2.227	118426	121446	IES-02880-r16	3021	155230	1	chr2	22328081	22483310	22361865	22364886
supercont2.227	145997	147071	IES-02881-r11	1075	155230	1	chr2	22328081	22483310	22336240	22337315
supercont2.228	12728	19394	IES-02882-r13	6667	1	156886	chr2	9544523	9701408	9557251	9563918
supercont2.228	31608	34158	IES-02883-r19	2551	1	156886	chr2	9544523	9701408	9576131	9578682
supercont2.228	48208	53442	IES-02884-r12	5235	1	156886	chr2	9544523	9701408	9592731	9597966
supercont2.228	57252	62012	IES-02885-r8	4761	1	156886	chr2	9544523	9701408	9601775	9606536
supercont2.228	63247	73824	IES-02886-r5	10578	1	156886	chr2	9544523	9701408	9607770	9618348
supercont2.228	92574	106728	IES-02887-r17	14155	1	156886	chr2	9544523	9701408	9637097	9651252
supercont2.228	119444	135028	IES-02888-r4	15585	1	156886	chr2	9544523	9701408	9663967	9679552
