supercontig	IES_in_supercontig_start	IES_in_supercontig_end	IES_ID	IES_size	start_supercontig	end_supercontig	chromosome_name	supercontig_in_chromosome_start	supercontig_in_chromosome_end	IES_in_chromosome_start	IES_in_chromosome_end
supercont2.121	235695	238185	IES-00833-r21	2491	1	319872	chr4	19416511	19736382	19652206	19654697
supercont2.121	248991	253645	IES-00834-r14	4655	1	319872	chr4	19416511	19736382	19665502	19670157
supercont2.121	264250	269041	IES-00835-r9	4792	1	319872	chr4	19416511	19736382	19680761	19685553
supercont2.125	727	23263	IES-00891-r12	22537	299695	1	chr4	18769120	19068814	19045552	19068089
supercont2.125	32269	39843	IES-00892-r8	7575	299695	1	chr4	18769120	19068814	19028972	19036547
supercont2.125	42581	45592	IES-00893-r14	3012	299695	1	chr4	18769120	19068814	19023223	19026235
supercont2.125	48379	52384	IES-00894-r17	4006	299695	1	chr4	18769120	19068814	19016431	19020437
supercont2.125	53758	56149	IES-00895-r11	2392	299695	1	chr4	18769120	19068814	19012666	19015058
supercont2.125	57429	59021	IES-00896-r13	1593	299695	1	chr4	18769120	19068814	19009794	19011387
supercont2.125	65526	68564	IES-00897-r14	3039	299695	1	chr4	18769120	19068814	19000251	19003290
supercont2.125	90412	94683	IES-00898-r12	4272	299695	1	chr4	18769120	19068814	18974132	18978404
supercont2.125	112958	114221	IES-00899-r6	1264	299695	1	chr4	18769120	19068814	18954594	18955858
supercont2.125	116923	120402	IES-00900-r12	3480	299695	1	chr4	18769120	19068814	18948413	18951893
supercont2.125	129157	139626	IES-00901-r13	10470	299695	1	chr4	18769120	19068814	18929189	18939659
supercont2.125	146377	150722	IES-00902-r12	4346	299695	1	chr4	18769120	19068814	18918093	18922439
supercont2.125	152832	157280	IES-00903-r7	4449	299695	1	chr4	18769120	19068814	18911535	18915984
supercont2.125	161166	162201	IES-00904-r12	1036	299695	1	chr4	18769120	19068814	18906614	18907650
supercont2.125	164241	175995	IES-00905-r9	11755	299695	1	chr4	18769120	19068814	18892820	18904575
supercont2.125	182417	189237	IES-00906-r10	6821	299695	1	chr4	18769120	19068814	18879578	18886399
supercont2.125	192912	197161	IES-00907-r9	4250	299695	1	chr4	18769120	19068814	18871654	18875904
supercont2.125	199262	206487	IES-00908-r15	7226	299695	1	chr4	18769120	19068814	18862328	18869554
supercont2.125	257004	267087	IES-00909-r5	10084	299695	1	chr4	18769120	19068814	18801728	18811812
supercont2.125	282654	284874	IES-00910-r18	2221	299695	1	chr4	18769120	19068814	18783941	18786162
supercont2.125	290179	292214	IES-00911-r3	2036	299695	1	chr4	18769120	19068814	18776601	18778637
supercont2.127	15919	18429	IES-00923-r10	2511	1	291938	chr4	5259595	5551532	5275514	5278025
supercont2.127	31755	35319	IES-00924-r9	3565	1	291938	chr4	5259595	5551532	5291350	5294915
supercont2.127	42126	43782	IES-00925-r14	1657	1	291938	chr4	5259595	5551532	5301721	5303378
supercont2.127	61283	63001	IES-00926-r16	1719	1	291938	chr4	5259595	5551532	5320878	5322597
supercont2.127	69339	70820	IES-00927-r19	1482	1	291938	chr4	5259595	5551532	5328934	5330416
supercont2.127	174889	175200	IES-00928-r5	312	1	291938	chr4	5259595	5551532	5434484	5434796
supercont2.127	184346	187783	IES-00929-r18	3438	1	291938	chr4	5259595	5551532	5443941	5447379
supercont2.127	198533	200731	IES-00930-r15	2199	1	291938	chr4	5259595	5551532	5458128	5460327
supercont2.127	230388	232135	IES-00931-r17	1748	1	291938	chr4	5259595	5551532	5489983	5491731
supercont2.127	246684	250164	IES-00932-r11	3481	1	291938	chr4	5259595	5551532	5506279	5509760
supercont2.127	283344	285583	IES-00933-r5	2240	1	291938	chr4	5259595	5551532	5542939	5545179
supercont2.129	29865	30569	IES-00953-r14	705	1	296070	chr4	30815910	31111979	30845775	30846480
supercont2.129	51332	51818	IES-00954-r12	487	1	296070	chr4	30815910	31111979	30867242	30867729
supercont2.129	55139	56140	IES-00955-r11	1002	1	296070	chr4	30815910	31111979	30871049	30872051
supercont2.129	58715	61397	IES-00956-r12	2683	1	296070	chr4	30815910	31111979	30874625	30877308
supercont2.129	68817	70058	IES-00957-r19	1242	1	296070	chr4	30815910	31111979	30884727	30885969
supercont2.129	77598	79458	IES-00958-r11	1861	1	296070	chr4	30815910	31111979	30893508	30895369
supercont2.129	101660	103828	IES-00959-r12	2169	1	296070	chr4	30815910	31111979	30917570	30919739
supercont2.129	106025	111405	IES-00960-r7	5381	1	296070	chr4	30815910	31111979	30921935	30927316
supercont2.129	114543	121188	IES-00961-r8	6646	1	296070	chr4	30815910	31111979	30930453	30937099
supercont2.129	122504	124411	IES-00962-r5	1908	1	296070	chr4	30815910	31111979	30938414	30940322
supercont2.129	129406	130176	IES-00963-r14	771	1	296070	chr4	30815910	31111979	30945316	30946087
supercont2.129	142255	143562	IES-00964-r10	1308	1	296070	chr4	30815910	31111979	30958165	30959473
supercont2.129	181046	184221	IES-00965-r11	3176	1	296070	chr4	30815910	31111979	30996956	31000132
supercont2.129	196956	198098	IES-00966-r16	1143	1	296070	chr4	30815910	31111979	31012866	31014009
supercont2.129	203919	211987	IES-00967-r6	8069	1	296070	chr4	30815910	31111979	31019829	31027898
supercont2.129	213949	216661	IES-00968-r18	2713	1	296070	chr4	30815910	31111979	31029859	31032572
supercont2.129	223002	228733	IES-00969-r8	5732	1	296070	chr4	30815910	31111979	31038912	31044644
supercont2.129	245365	253844	IES-00970-r26	8480	1	296070	chr4	30815910	31111979	31061275	31069755
supercont2.129	264984	268868	IES-00971-r7	3885	1	296070	chr4	30815910	31111979	31080894	31084779
supercont2.129	287773	288210	IES-00972-r9	438	1	296070	chr4	30815910	31111979	31103683	31104121
supercont2.129	290386	293359	IES-00973-r9	2974	1	296070	chr4	30815910	31111979	31106296	31109270
supercont2.13	1467	7511	IES-00974-r5	6045	909947	1694315	chr4	29989169	30773537	29990636	29996681
supercont2.13	22115	25512	IES-00975-r6	3398	909947	1694315	chr4	29989169	30773537	30011284	30014682
supercont2.13	27662	42761	IES-00976-r9	15100	909947	1694315	chr4	29989169	30773537	30016831	30031931
supercont2.13	55406	61043	IES-00977-r10	5638	909947	1694315	chr4	29989169	30773537	30044575	30050213
supercont2.13	63396	67766	IES-00978-r5	4371	909947	1694315	chr4	29989169	30773537	30052565	30056936
supercont2.13	74967	83842	IES-00979-r14	8876	909947	1694315	chr4	29989169	30773537	30064136	30073012
supercont2.13	88152	96569	IES-00980-r13	8418	909947	1694315	chr4	29989169	30773537	30077321	30085739
supercont2.13	99257	108866	IES-00981-r11	9610	909947	1694315	chr4	29989169	30773537	30088426	30098036
supercont2.13	156363	164677	IES-00982-r14	8315	909947	1694315	chr4	29989169	30773537	30145532	30153847
supercont2.13	167818	173258	IES-00983-r12	5441	909947	1694315	chr4	29989169	30773537	30156987	30162428
supercont2.13	186317	190227	IES-00984-r11	3911	909947	1694315	chr4	29989169	30773537	30175486	30179397
supercont2.13	200446	204924	IES-00985-r18	4479	909947	1694315	chr4	29989169	30773537	30189615	30194094
supercont2.13	247885	251696	IES-00986-r14	3812	909947	1694315	chr4	29989169	30773537	30237054	30240866
supercont2.13	259546	262802	IES-00987-r10	3257	909947	1694315	chr4	29989169	30773537	30248715	30251972
supercont2.13	338427	342646	IES-00988-r6	4220	909947	1694315	chr4	29989169	30773537	30327596	30331816
supercont2.13	361424	364027	IES-00989-r10	2604	909947	1694315	chr4	29989169	30773537	30350593	30353197
supercont2.13	374890	376005	IES-00990-r10	1116	909947	1694315	chr4	29989169	30773537	30364059	30365175
supercont2.13	383746	386056	IES-00991-r11	2311	909947	1694315	chr4	29989169	30773537	30372915	30375226
supercont2.13	404247	405604	IES-00992-r12	1358	909947	1694315	chr4	29989169	30773537	30393416	30394774
supercont2.13	442315	447007	IES-00993-r8	4693	909947	1694315	chr4	29989169	30773537	30431484	30436177
supercont2.13	483170	484879	IES-00994-r10	1710	909947	1694315	chr4	29989169	30773537	30472339	30474049
supercont2.13	503098	504649	IES-00995-r19	1552	909947	1694315	chr4	29989169	30773537	30492267	30493819
supercont2.13	511313	515964	IES-00996-r12	4652	909947	1694315	chr4	29989169	30773537	30500482	30505134
supercont2.13	547407	550329	IES-00997-r15	2923	909947	1694315	chr4	29989169	30773537	30536576	30539499
supercont2.13	559047	563256	IES-00998-r15	4210	909947	1694315	chr4	29989169	30773537	30548216	30552426
supercont2.13	582485	584271	IES-00999-r12	1787	909947	1694315	chr4	29989169	30773537	30571654	30573441
supercont2.13	603221	607177	IES-01000-r15	3957	909947	1694315	chr4	29989169	30773537	30592390	30596347
supercont2.13	623849	625451	IES-01001-r7	1603	909947	1694315	chr4	29989169	30773537	30613018	30614621
supercont2.13	644685	645840	IES-01002-r16	1156	909947	1694315	chr4	29989169	30773537	30633854	30635010
supercont2.13	653074	658494	IES-01003-r13	5421	909947	1694315	chr4	29989169	30773537	30642243	30647664
supercont2.13	671872	673158	IES-01004-r17	1287	909947	1694315	chr4	29989169	30773537	30661041	30662328
supercont2.13	674686	680232	IES-01005-r13	5552	909947	1694315	chr4	29989169	30773537	30663855	30669407
supercont2.13	694010	695916	IES-01006-r8	1907	909947	1694315	chr4	29989169	30773537	30683179	30685086
supercont2.13	701772	704339	IES-01007-r11	2568	909947	1694315	chr4	29989169	30773537	30690941	30693509
supercont2.13	709883	710334	IES-01008-r7	452	909947	1694315	chr4	29989169	30773537	30699052	30699504
supercont2.13	725012	727494	IES-01009-r15	2483	909947	1694315	chr4	29989169	30773537	30714181	30716664
supercont2.13	729926	731271	IES-01010-r10	1346	909947	1694315	chr4	29989169	30773537	30719095	30720441
supercont2.13	748304	749395	IES-01011-r11	1092	909947	1694315	chr4	29989169	30773537	30737473	30738565
supercont2.13	754888	758486	IES-01012-r9	3599	909947	1694315	chr4	29989169	30773537	30744057	30747656
supercont2.13	790003	792410	IES-01013-r19	2408	909947	1694315	chr4	29989169	30773537	30779172	30781580
supercont2.13	798854	800194	IES-01014-r16	1341	909947	1694315	chr4	29989169	30773537	30788023	30789364
supercont2.13	803493	804707	IES-01015-r17	1215	909947	1694315	chr4	29989169	30773537	30792662	30793877
supercont2.13	836030	839058	IES-01016-r14	3029	909947	1694315	chr4	29989169	30773537	30825199	30828228
supercont2.13	883809	898017	IES-01017-r8	14209	909947	1694315	chr4	29989169	30773537	30872978	30887187
supercont2.13	910959	920413	IES-01018-r15	9455	909947	1694315	chr4	29989169	30773537	30900128	30909583
supercont2.13	927773	930281	IES-01019-r10	2509	909947	1694315	chr4	29989169	30773537	30916942	30919451
supercont2.13	931374	949973	IES-01020-r9	18600	909947	1694315	chr4	29989169	30773537	30920543	30939143
supercont2.13	951160	953137	IES-01021-r13	1978	909947	1694315	chr4	29989169	30773537	30940329	30942307
supercont2.13	955387	959869	IES-01022-r14	4483	909947	1694315	chr4	29989169	30773537	30944556	30949039
supercont2.13	975100	976246	IES-01023-r12	1147	909947	1694315	chr4	29989169	30773537	30964269	30965416
supercont2.13	978011	982984	IES-01024-r9	4974	909947	1694315	chr4	29989169	30773537	30967180	30972154
supercont2.13	994827	998217	IES-01025-r18	3391	909947	1694315	chr4	29989169	30773537	30983996	30987387
supercont2.13	1006455	1007090	IES-01026-r13	636	909947	1694315	chr4	29989169	30773537	30995624	30996260
supercont2.13	1010982	1013217	IES-01027-r8	2236	909947	1694315	chr4	29989169	30773537	31000151	31002387
supercont2.13	1032618	1035767	IES-01028-r15	3150	909947	1694315	chr4	29989169	30773537	31021787	31024937
supercont2.13	1070267	1074307	IES-01029-r15	4041	909947	1694315	chr4	29989169	30773537	31059436	31063477
supercont2.13	1078439	1084179	IES-01030-r22	5741	909947	1694315	chr4	29989169	30773537	31067608	31073349
supercont2.13	1122863	1127006	IES-01031-r10	4144	909947	1694315	chr4	29989169	30773537	31112032	31116176
supercont2.13	1140367	1141589	IES-01032-r9	1223	909947	1694315	chr4	29989169	30773537	31129536	31130759
supercont2.13	1145178	1147667	IES-01033-r12	2490	909947	1694315	chr4	29989169	30773537	31134347	31136837
supercont2.13	1163551	1167912	IES-01034-r12	4362	909947	1694315	chr4	29989169	30773537	31152720	31157082
supercont2.13	1172542	1175905	IES-01035-r8	3364	909947	1694315	chr4	29989169	30773537	31161711	31165075
supercont2.13	1180049	1181978	IES-01036-r12	1930	909947	1694315	chr4	29989169	30773537	31169218	31171148
supercont2.13	1189068	1189889	IES-01037-r14	822	909947	1694315	chr4	29989169	30773537	31178237	31179059
supercont2.13	1221722	1222772	IES-01038-r13	1051	909947	1694315	chr4	29989169	30773537	31210891	31211942
supercont2.13	1270231	1275069	IES-01039-r5	4839	909947	1694315	chr4	29989169	30773537	31259400	31264239
supercont2.13	1277778	1284674	IES-01040-r8	6897	909947	1694315	chr4	29989169	30773537	31266947	31273844
supercont2.13	1288206	1290132	IES-01041-r15	1927	909947	1694315	chr4	29989169	30773537	31277375	31279302
supercont2.13	1291679	1294118	IES-01042-r15	2440	909947	1694315	chr4	29989169	30773537	31280848	31283288
supercont2.13	1299433	1303776	IES-01043-r9	4344	909947	1694315	chr4	29989169	30773537	31288602	31292946
supercont2.13	1307377	1309268	IES-01044-r14	1892	909947	1694315	chr4	29989169	30773537	31296546	31298438
supercont2.13	1310702	1312041	IES-01045-r16	1340	909947	1694315	chr4	29989169	30773537	31299871	31301211
supercont2.13	1327787	1331359	IES-01046-r11	3573	909947	1694315	chr4	29989169	30773537	31316956	31320529
supercont2.13	1359836	1362656	IES-01047-r9	2821	909947	1694315	chr4	29989169	30773537	31349005	31351826
supercont2.13	1364437	1377952	IES-01048-r14	13516	909947	1694315	chr4	29989169	30773537	31353606	31367122
supercont2.13	1380546	1388774	IES-01049-r14	8229	909947	1694315	chr4	29989169	30773537	31369715	31377944
supercont2.13	1391928	1392974	IES-01050-r15	1047	909947	1694315	chr4	29989169	30773537	31381097	31382144
supercont2.13	1431870	1434723	IES-01051-r8	2854	909947	1694315	chr4	29989169	30773537	31421039	31423893
supercont2.13	1440074	1441802	IES-01052-r9	1729	909947	1694315	chr4	29989169	30773537	31429243	31430972
supercont2.13	1444102	1446238	IES-01053-r6	2137	909947	1694315	chr4	29989169	30773537	31433271	31435408
supercont2.13	1511411	1517220	IES-01054-r11	5810	909947	1694315	chr4	29989169	30773537	31500580	31506390
supercont2.13	1519465	1520632	IES-01055-r3	1168	909947	1694315	chr4	29989169	30773537	31508634	31509802
supercont2.13	1521744	1528362	IES-01056-r8	6619	909947	1694315	chr4	29989169	30773537	31510913	31517532
supercont2.13	1555479	1558750	IES-01057-r8	3272	909947	1694315	chr4	29989169	30773537	31544648	31547920
supercont2.13	1582586	1585138	IES-01058-r8	2553	909947	1694315	chr4	29989169	30773537	31571755	31574308
supercont2.13	1587743	1589264	IES-01059-r8	1522	909947	1694315	chr4	29989169	30773537	31576912	31578434
supercont2.13	1602586	1605216	IES-01060-r17	2631	909947	1694315	chr4	29989169	30773537	31591755	31594386
supercont2.13	1613320	1614162	IES-01061-r15	843	909947	1694315	chr4	29989169	30773537	31602489	31603332
supercont2.13	1633332	1633969	IES-01062-r11	638	909947	1694315	chr4	29989169	30773537	31622501	31623139
supercont2.13	1649851	1663763	IES-01063-r10	13913	909947	1694315	chr4	29989169	30773537	31639020	31652933
supercont2.13	1666038	1677080	IES-01064-r8	11043	909947	1694315	chr4	29989169	30773537	31655207	31666250
supercont2.13	1680275	1682606	IES-01065-r8	2332	909947	1694315	chr4	29989169	30773537	31669444	31671776
supercont2.13	1683619	1690214	IES-01066-r9	6596	909947	1694315	chr4	29989169	30773537	31672788	31679384
supercont2.131	10795	13751	IES-01080-r8	2957	63832	29599	chr4	18650937	18685170	18701018	18703975
supercont2.131	35764	38057	IES-01081-r6	2294	63832	29599	chr4	18650937	18685170	18676712	18679006
supercont2.131	91996	103239	IES-01082-r16	11244	63832	29599	chr4	18650937	18685170	18611530	18622774
supercont2.131	107041	118123	IES-01083-r12	11083	63832	29599	chr4	18650937	18685170	18596646	18607729
supercont2.131	136236	137202	IES-01084-r10	967	63832	29599	chr4	18650937	18685170	18577567	18578534
supercont2.131	142151	145541	IES-01085-r14	3391	63832	29599	chr4	18650937	18685170	18569228	18572619
supercont2.131	184249	190013	IES-01086-r14	5765	63832	29599	chr4	18650937	18685170	18524756	18530521
supercont2.131	201118	211174	IES-01087-r16	10057	63832	29599	chr4	18650937	18685170	18503595	18513652
supercont2.131	213871	221159	IES-01088-r14	7289	63832	29599	chr4	18650937	18685170	18493610	18500899
supercont2.131	239723	242462	IES-01089-r15	2740	63832	29599	chr4	18650937	18685170	18472307	18475047
supercont2.131	245210	247160	IES-01090-r10	1951	63832	29599	chr4	18650937	18685170	18467609	18469560
supercont2.135	3616	10936	IES-01145-r7	7321	1	137134	chr4	1971788	2108921	1975404	1982725
supercont2.135	12795	15171	IES-01146-r10	2377	1	137134	chr4	1971788	2108921	1984583	1986960
supercont2.135	16485	20592	IES-01147-r9	4108	1	137134	chr4	1971788	2108921	1988273	1992381
supercont2.135	31060	34075	IES-01148-r3	3016	1	137134	chr4	1971788	2108921	2002848	2005864
supercont2.135	43323	54371	IES-01149-r11	11049	1	137134	chr4	1971788	2108921	2015111	2026160
supercont2.135	55936	60265	IES-01150-r13	4330	1	137134	chr4	1971788	2108921	2027724	2032054
supercont2.135	61876	64239	IES-01151-r19	2364	1	137134	chr4	1971788	2108921	2033664	2036028
supercont2.135	105710	107542	IES-01152-r4	1833	1	137134	chr4	1971788	2108921	2077498	2079331
supercont2.135	109674	125340	IES-01153-r5	15667	1	137134	chr4	1971788	2108921	2081462	2097129
supercont2.135	127479	128331	IES-01154-r6	853	1	137134	chr4	1971788	2108921	2099267	2100120
supercont2.135	131169	131523	IES-01155-r6	355	1	137134	chr4	1971788	2108921	2102957	2103312
supercont2.135	190833	196940	IES-01156-r8	6108	1	137134	chr4	1971788	2108921	2162621	2168729
supercont2.135	207093	212070	IES-01157-r11	4978	1	137134	chr4	1971788	2108921	2178881	2183859
supercont2.135	238056	241138	IES-01158-r15	3083	1	137134	chr4	1971788	2108921	2209844	2212927
supercont2.135	243252	245799	IES-01159-r14	2548	1	137134	chr4	1971788	2108921	2215040	2217588
supercont2.135	250566	254926	IES-01160-r19	4361	1	137134	chr4	1971788	2108921	2222354	2226715
supercont2.135	262311	265202	IES-01161-r9	2892	1	137134	chr4	1971788	2108921	2234099	2236991
supercont2.137	3325	18796	IES-01177-r9	15472	283424	1	chr4	20214843	20498266	20479471	20494943
supercont2.137	19853	23640	IES-01178-r9	3788	283424	1	chr4	20214843	20498266	20474627	20478415
supercont2.137	24774	25955	IES-01179-r15	1182	283424	1	chr4	20214843	20498266	20472312	20473494
supercont2.137	71182	74457	IES-01180-r12	3276	283424	1	chr4	20214843	20498266	20423810	20427086
supercont2.137	84591	90414	IES-01181-r3	5824	283424	1	chr4	20214843	20498266	20407853	20413677
supercont2.137	105533	108353	IES-01182-r8	2821	283424	1	chr4	20214843	20498266	20389914	20392735
supercont2.137	143693	147634	IES-01183-r14	3942	283424	1	chr4	20214843	20498266	20350633	20354575
supercont2.137	154270	157422	IES-01184-r16	3153	283424	1	chr4	20214843	20498266	20340845	20343998
supercont2.137	165318	167354	IES-01185-r14	2037	283424	1	chr4	20214843	20498266	20330913	20332950
supercont2.137	175459	176699	IES-01186-r20	1241	283424	1	chr4	20214843	20498266	20321568	20322809
supercont2.137	203422	207248	IES-01187-r26	3827	283424	1	chr4	20214843	20498266	20291019	20294846
supercont2.137	215947	218936	IES-01188-r61	2990	283424	1	chr4	20214843	20498266	20279331	20282321
supercont2.137	219700	225813	IES-01189-r60	6114	283424	1	chr4	20214843	20498266	20272454	20278568
supercont2.137	232381	240840	IES-01190-r15	8460	283424	1	chr4	20214843	20498266	20257427	20265887
supercont2.137	241885	248712	IES-01191-r3	6828	283424	1	chr4	20214843	20498266	20249555	20256383
supercont2.137	255255	257891	IES-01192-r17	2637	283424	1	chr4	20214843	20498266	20240376	20243013
supercont2.137	277638	280826	IES-01193-r15	3189	283424	1	chr4	20214843	20498266	20217441	20220630
supercont2.139	1413	4366	IES-01210-r11	2954	275319	1	chr4	5551633	5826951	5822586	5825540
supercont2.139	7837	12671	IES-01211-r12	4835	275319	1	chr4	5551633	5826951	5814281	5819116
supercont2.139	123260	126213	IES-01212-r13	2954	275319	1	chr4	5551633	5826951	5700739	5703693
supercont2.139	183539	185868	IES-01213-r12	2330	275319	1	chr4	5551633	5826951	5641084	5643414
supercont2.139	232435	234729	IES-01214-r10	2295	275319	1	chr4	5551633	5826951	5592223	5594518
supercont2.139	238249	240542	IES-01215-r16	2294	275319	1	chr4	5551633	5826951	5586410	5588704
supercont2.139	260196	261477	IES-01216-r18	1282	275319	1	chr4	5551633	5826951	5565475	5566757
supercont2.140	18900	23223	IES-01260-r23	4324	1	282375	chr4	10765016	11047390	10783916	10788240
supercont2.140	102458	106130	IES-01261-r17	3673	1	282375	chr4	10765016	11047390	10867474	10871147
supercont2.140	120566	123238	IES-01262-r9	2673	1	282375	chr4	10765016	11047390	10885582	10888255
supercont2.140	138304	139400	IES-01263-r14	1097	1	282375	chr4	10765016	11047390	10903320	10904417
supercont2.140	147235	147665	IES-01264-r19	431	1	282375	chr4	10765016	11047390	10912251	10912682
supercont2.140	153974	158293	IES-01265-r13	4320	1	282375	chr4	10765016	11047390	10918990	10923310
supercont2.140	166941	169577	IES-01266-r12	2637	1	282375	chr4	10765016	11047390	10931957	10934594
supercont2.140	174242	177207	IES-01267-r12	2966	1	282375	chr4	10765016	11047390	10939258	10942224
supercont2.140	235578	238584	IES-01268-r16	3007	1	282375	chr4	10765016	11047390	11000594	11003601
supercont2.140	240933	243691	IES-01269-r14	2759	1	282375	chr4	10765016	11047390	11005949	11008708
supercont2.143	42255	46095	IES-01307-r6	3841	1	276454	chr4	18269897	18546350	18312152	18315993
supercont2.143	47769	50700	IES-01308-r11	2932	1	276454	chr4	18269897	18546350	18317666	18320598
supercont2.143	52509	56325	IES-01309-r9	3817	1	276454	chr4	18269897	18546350	18322406	18326223
supercont2.143	60880	69811	IES-01310-r15	8932	1	276454	chr4	18269897	18546350	18330777	18339709
supercont2.143	87172	114407	IES-01311-r7	27236	1	276454	chr4	18269897	18546350	18357069	18384305
supercont2.143	137144	142473	IES-01312-r10	5330	1	276454	chr4	18269897	18546350	18407041	18412371
supercont2.143	145514	154327	IES-01313-r5	8814	1	276454	chr4	18269897	18546350	18415411	18424225
supercont2.143	156843	165152	IES-01314-r6	8310	1	276454	chr4	18269897	18546350	18426740	18435050
supercont2.143	174061	181472	IES-01315-r4	7412	1	276454	chr4	18269897	18546350	18443958	18451370
supercont2.143	182566	188514	IES-01316-r4	5949	1	276454	chr4	18269897	18546350	18452463	18458412
supercont2.143	193258	197953	IES-01317-r12	4696	1	276454	chr4	18269897	18546350	18463155	18467851
supercont2.143	223523	226564	IES-01318-r16	3042	1	276454	chr4	18269897	18546350	18493420	18496462
supercont2.143	230455	232176	IES-01319-r8	1722	1	276454	chr4	18269897	18546350	18500352	18502074
supercont2.143	234076	238447	IES-01320-r7	4372	1	276454	chr4	18269897	18546350	18503973	18508345
supercont2.143	240882	241906	IES-01321-r4	1025	1	276454	chr4	18269897	18546350	18510779	18511804
supercont2.143	247099	251826	IES-01322-r5	4728	1	276454	chr4	18269897	18546350	18516996	18521724
supercont2.143	255775	258131	IES-01323-r3	2357	1	276454	chr4	18269897	18546350	18525672	18528029
supercont2.143	267427	273736	IES-01324-r6	6310	1	276454	chr4	18269897	18546350	18537324	18543634
supercont2.144	4291	6733	IES-01325-r10	2443	269096	1	chr4	20768590	21037685	21030953	21033396
supercont2.144	7831	9413	IES-01326-r19	1583	269096	1	chr4	20768590	21037685	21028273	21029856
supercont2.144	15580	31243	IES-01327-r10	15664	269096	1	chr4	20768590	21037685	21006443	21022107
supercont2.144	35886	36473	IES-01328-r10	588	269096	1	chr4	20768590	21037685	21001213	21001801
supercont2.144	40430	42789	IES-01329-r15	2360	269096	1	chr4	20768590	21037685	20994897	20997257
supercont2.144	49690	52850	IES-01330-r16	3161	269096	1	chr4	20768590	21037685	20984836	20987997
supercont2.144	58265	63027	IES-01331-r16	4763	269096	1	chr4	20768590	21037685	20974659	20979422
supercont2.144	76418	84593	IES-01332-r8	8176	269096	1	chr4	20768590	21037685	20953093	20961269
supercont2.144	94073	94642	IES-01333-r11	570	269096	1	chr4	20768590	21037685	20943044	20943614
supercont2.144	100024	102040	IES-01334-r22	2017	269096	1	chr4	20768590	21037685	20935646	20937663
supercont2.144	130482	130978	IES-01335-r14	497	269096	1	chr4	20768590	21037685	20906708	20907205
supercont2.144	142057	143479	IES-01336-r13	1423	269096	1	chr4	20768590	21037685	20894207	20895630
supercont2.144	155963	157583	IES-01337-r21	1621	269096	1	chr4	20768590	21037685	20880103	20881724
supercont2.144	197456	199583	IES-01338-r18	2128	269096	1	chr4	20768590	21037685	20838103	20840231
supercont2.144	255338	261812	IES-01339-r12	6475	269096	1	chr4	20768590	21037685	20775874	20782349
supercont2.15	5759	7507	IES-01441-r8	1749	1427049	1	chr4	21633228	23060276	23052770	23054519
supercont2.15	10420	13751	IES-01442-r12	3332	1427049	1	chr4	21633228	23060276	23046526	23049858
supercont2.15	22438	24821	IES-01443-r8	2384	1427049	1	chr4	21633228	23060276	23035456	23037840
supercont2.15	27545	31646	IES-01444-r14	4102	1427049	1	chr4	21633228	23060276	23028631	23032733
supercont2.15	33730	35201	IES-01445-r11	1472	1427049	1	chr4	21633228	23060276	23025076	23026548
supercont2.15	36643	40326	IES-01446-r9	3684	1427049	1	chr4	21633228	23060276	23019951	23023635
supercont2.15	62402	64309	IES-01447-r15	1908	1427049	1	chr4	21633228	23060276	22995968	22997876
supercont2.15	68133	70993	IES-01448-r18	2861	1427049	1	chr4	21633228	23060276	22989284	22992145
supercont2.15	79725	80341	IES-01449-r13	617	1427049	1	chr4	21633228	23060276	22979936	22980553
supercont2.15	83508	85790	IES-01450-r11	2283	1427049	1	chr4	21633228	23060276	22974487	22976770
supercont2.15	114014	120972	IES-01451-r24	6959	1427049	1	chr4	21633228	23060276	22939305	22946264
supercont2.15	126438	127460	IES-01452-r12	1023	1427049	1	chr4	21633228	23060276	22932817	22933840
supercont2.15	196964	209424	IES-01453-r31	12461	1427049	1	chr4	21633228	23060276	22850853	22863314
supercont2.15	217449	222239	IES-01454-r19	4791	1427049	1	chr4	21633228	23060276	22838038	22842829
supercont2.15	223460	239966	IES-01455-r10	16507	1427049	1	chr4	21633228	23060276	22820311	22836818
supercont2.15	294780	298111	IES-01456-r11	3332	1427049	1	chr4	21633228	23060276	22762166	22765498
supercont2.15	327780	328541	IES-01457-r18	762	1427049	1	chr4	21633228	23060276	22731736	22732498
supercont2.15	334535	336683	IES-01458-r15	2149	1427049	1	chr4	21633228	23060276	22723594	22725743
supercont2.15	353099	356681	IES-01459-r11	3583	1427049	1	chr4	21633228	23060276	22703596	22707179
supercont2.15	365432	368755	IES-01460-r15	3324	1427049	1	chr4	21633228	23060276	22691522	22694846
supercont2.15	374810	376070	IES-01461-r14	1261	1427049	1	chr4	21633228	23060276	22684207	22685468
supercont2.15	406298	407343	IES-01462-r12	1046	1427049	1	chr4	21633228	23060276	22652934	22653980
supercont2.15	428730	431783	IES-01463-r13	3054	1427049	1	chr4	21633228	23060276	22628494	22631548
supercont2.15	470696	473172	IES-01464-r8	2477	1427049	1	chr4	21633228	23060276	22587105	22589582
supercont2.15	481268	485117	IES-01465-r12	3850	1427049	1	chr4	21633228	23060276	22575160	22579010
supercont2.15	546589	551249	IES-01466-r12	4661	1427049	1	chr4	21633228	23060276	22509028	22513689
supercont2.15	556371	558952	IES-01467-r12	2582	1427049	1	chr4	21633228	23060276	22501325	22503907
supercont2.15	571451	574925	IES-01468-r19	3475	1427049	1	chr4	21633228	23060276	22485352	22488827
