supercontig	IES_in_supercontig_start	IES_in_supercontig_end	IES_ID	IES_size	start_supercontig	end_supercontig	chromosome_name	supercontig_in_chromosome_start	supercontig_in_chromosome_end	IES_in_chromosome_start	IES_in_chromosome_end
supercont2.16	386720	393654	IES-01653-r15	6935	1	258671	chr1	33332233	33590903	33718953	33725888
supercont2.16	409162	418802	IES-01654-r10	9641	1	258671	chr1	33332233	33590903	33741395	33751036
supercont2.16	489500	494430	IES-01655-r11	4931	1	258671	chr1	33332233	33590903	33821733	33826664
supercont2.16	676443	677289	IES-01656-r12	847	1	258671	chr1	33332233	33590903	34008676	34009523
supercont2.16	686973	689052	IES-01657-r14	2080	1	258671	chr1	33332233	33590903	34019206	34021286
supercont2.16	713059	716198	IES-01658-r14	3140	1	258671	chr1	33332233	33590903	34045292	34048432
supercont2.16	789099	795655	IES-01659-r17	6557	1	258671	chr1	33332233	33590903	34121332	34127889
supercont2.16	797675	799494	IES-01660-r9	1820	1	258671	chr1	33332233	33590903	34129908	34131728
supercont2.16	801571	818460	IES-01661-r19	16890	1	258671	chr1	33332233	33590903	34133804	34150694
supercont2.16	820638	823823	IES-01662-r22	3186	1	258671	chr1	33332233	33590903	34152871	34156057
supercont2.16	836776	838913	IES-01663-r6	2138	1	258671	chr1	33332233	33590903	34169009	34171147
supercont2.16	861113	862806	IES-01664-r20	1694	1	258671	chr1	33332233	33590903	34193346	34195040
supercont2.16	896987	897500	IES-01665-r14	514	1	258671	chr1	33332233	33590903	34229220	34229734
supercont2.16	900580	902880	IES-01666-r12	2301	1	258671	chr1	33332233	33590903	34232813	34235114
supercont2.16	906177	907248	IES-01667-r16	1072	1	258671	chr1	33332233	33590903	34238410	34239482
supercont2.16	912226	914039	IES-01668-r20	1814	1	258671	chr1	33332233	33590903	34244459	34246273
supercont2.16	917069	917748	IES-01669-r15	680	1	258671	chr1	33332233	33590903	34249302	34249982
supercont2.16	939936	942655	IES-01670-r14	2720	1	258671	chr1	33332233	33590903	34272169	34274889
supercont2.16	985103	988443	IES-01671-r18	3341	1	258671	chr1	33332233	33590903	34317336	34320677
supercont2.16	1022813	1028269	IES-01672-r15	5457	1	258671	chr1	33332233	33590903	34355046	34360503
supercont2.16	1030979	1045136	IES-01673-r18	14158	1	258671	chr1	33332233	33590903	34363212	34377370
supercont2.16	1047515	1051451	IES-01674-r8	3937	1	258671	chr1	33332233	33590903	34379748	34383685
supercont2.16	1052429	1054731	IES-01675-r10	2303	1	258671	chr1	33332233	33590903	34384662	34386965
supercont2.16	1186744	1189451	IES-01676-r16	2708	1	258671	chr1	33332233	33590903	34518977	34521685
supercont2.16	1245060	1249306	IES-01677-r14	4247	1	258671	chr1	33332233	33590903	34577293	34581540
supercont2.16	1265270	1266710	IES-01678-r18	1441	1	258671	chr1	33332233	33590903	34597503	34598944
supercont2.16	1277340	1280549	IES-01679-r9	3210	1	258671	chr1	33332233	33590903	34609573	34612783
supercont2.16	1283425	1285134	IES-01680-r13	1710	1	258671	chr1	33332233	33590903	34615658	34617368
supercont2.16	1286606	1288104	IES-01681-r10	1499	1	258671	chr1	33332233	33590903	34618839	34620338
supercont2.16	1319813	1322445	IES-01682-r14	2633	1	258671	chr1	33332233	33590903	34652046	34654679
supercont2.164	17403	19839	IES-01748-r13	2437	1	227571	chr1	15601938	15829508	15619341	15621778
supercont2.164	97789	102380	IES-01750-r5	4592	1	227571	chr1	15601938	15829508	15699727	15704319
supercont2.164	114319	115477	IES-01751-r5	1159	1	227571	chr1	15601938	15829508	15716257	15717416
supercont2.164	117212	126258	IES-01752-r7	9047	1	227571	chr1	15601938	15829508	15719150	15728197
supercont2.164	141674	144319	IES-01754-r7	2646	1	227571	chr1	15601938	15829508	15743612	15746258
supercont2.164	146088	147947	IES-01755-r13	1860	1	227571	chr1	15601938	15829508	15748026	15749886
supercont2.164	148805	153622	IES-01756-r7	4818	1	227571	chr1	15601938	15829508	15750743	15755561
supercont2.164	158874	168676	IES-01757-r7	9803	1	227571	chr1	15601938	15829508	15760812	15770615
supercont2.164	178736	182354	IES-01758-r6	3619	1	227571	chr1	15601938	15829508	15780674	15784293
supercont2.164	184016	189002	IES-01759-r14	4987	1	227571	chr1	15601938	15829508	15785954	15790941
supercont2.164	195641	197419	IES-01760-r7	1779	1	227571	chr1	15601938	15829508	15797579	15799358
supercont2.164	198495	216809	IES-01761-r5	18315	1	227571	chr1	15601938	15829508	15800433	15818748
supercont2.17	14235	24304	IES-01823-r19	10070	1324283	1	chr1	9137209	10461491	10437188	10447258
supercont2.17	63408	66424	IES-01824-r23	3017	1324283	1	chr1	9137209	10461491	10395068	10398085
supercont2.17	82665	84061	IES-01825-r13	1397	1324283	1	chr1	9137209	10461491	10377431	10378828
supercont2.17	97946	100917	IES-01826-r9	2972	1324283	1	chr1	9137209	10461491	10360575	10363547
supercont2.17	126960	129787	IES-01827-r20	2828	1324283	1	chr1	9137209	10461491	10331705	10334533
supercont2.17	141282	142869	IES-01828-r17	1588	1324283	1	chr1	9137209	10461491	10318623	10320211
supercont2.17	194477	195378	IES-01829-r17	902	1324283	1	chr1	9137209	10461491	10266114	10267016
supercont2.17	284871	285505	IES-01830-r12	635	1324283	1	chr1	9137209	10461491	10175987	10176622
supercont2.17	297331	299064	IES-01831-r13	1734	1324283	1	chr1	9137209	10461491	10162428	10164162
supercont2.17	397608	398056	IES-01832-r21	449	1324283	1	chr1	9137209	10461491	10063436	10063885
supercont2.17	426107	429216	IES-01833-r13	3110	1324283	1	chr1	9137209	10461491	10032276	10035386
supercont2.17	484791	485853	IES-01834-r9	1063	1324283	1	chr1	9137209	10461491	9975639	9976702
supercont2.17	488611	490579	IES-01835-r11	1969	1324283	1	chr1	9137209	10461491	9970913	9972882
supercont2.17	520653	521363	IES-01836-r12	711	1324283	1	chr1	9137209	10461491	9940129	9940840
supercont2.17	533237	534638	IES-01837-r11	1402	1324283	1	chr1	9137209	10461491	9926854	9928256
supercont2.17	546657	547685	IES-01838-r11	1029	1324283	1	chr1	9137209	10461491	9913807	9914836
supercont2.17	559563	561282	IES-01839-r16	1720	1324283	1	chr1	9137209	10461491	9900210	9901930
supercont2.17	580222	584263	IES-01840-r10	4042	1324283	1	chr1	9137209	10461491	9877229	9881271
supercont2.17	592768	594041	IES-01841-r17	1274	1324283	1	chr1	9137209	10461491	9867451	9868725
supercont2.17	662950	664411	IES-01842-r16	1462	1324283	1	chr1	9137209	10461491	9797081	9798543
supercont2.17	677563	679704	IES-01843-r11	2142	1324283	1	chr1	9137209	10461491	9781788	9783930
supercont2.17	681556	683632	IES-01844-r9	2077	1324283	1	chr1	9137209	10461491	9777860	9779937
supercont2.17	708954	711142	IES-01845-r14	2189	1324283	1	chr1	9137209	10461491	9750350	9752539
supercont2.17	725757	744134	IES-01846-r11	18378	1324283	1	chr1	9137209	10461491	9717358	9735736
supercont2.17	746489	762541	IES-01847-r11	16053	1324283	1	chr1	9137209	10461491	9698951	9715004
supercont2.17	765302	768164	IES-01848-r9	2863	1324283	1	chr1	9137209	10461491	9693328	9696191
supercont2.17	771060	778077	IES-01849-r9	7018	1324283	1	chr1	9137209	10461491	9683415	9690433
supercont2.17	780918	786545	IES-01850-r16	5628	1324283	1	chr1	9137209	10461491	9674947	9680575
supercont2.17	799582	801827	IES-01851-r15	2246	1324283	1	chr1	9137209	10461491	9659665	9661911
supercont2.17	807391	811009	IES-01852-r8	3619	1324283	1	chr1	9137209	10461491	9650483	9654102
supercont2.17	833565	835971	IES-01853-r20	2407	1324283	1	chr1	9137209	10461491	9625521	9627928
supercont2.17	1024054	1025205	IES-01854-r15	1152	1324283	1	chr1	9137209	10461491	9436287	9437439
supercont2.17	1058954	1061149	IES-01855-r15	2196	1324283	1	chr1	9137209	10461491	9400343	9402539
supercont2.17	1096206	1097290	IES-01856-r10	1085	1324283	1	chr1	9137209	10461491	9364202	9365287
supercont2.17	1103098	1108781	IES-01857-r10	5684	1324283	1	chr1	9137209	10461491	9352711	9358395
supercont2.17	1182001	1182524	IES-01858-r15	524	1324283	1	chr1	9137209	10461491	9278968	9279492
supercont2.17	1271972	1272831	IES-01859-r12	860	1324283	1	chr1	9137209	10461491	9188661	9189521
supercont2.17	1281330	1281461	IES-01860-r5	132	1324283	1	chr1	9137209	10461491	9180031	9180163
supercont2.17	1288733	1290156	IES-01861-r20	1424	1324283	1	chr1	9137209	10461491	9171336	9172760
supercont2.17	1306545	1308010	IES-01862-r12	1466	1324283	1	chr1	9137209	10461491	9153482	9154948
supercont2.17	1310676	1311365	IES-01863-r16	690	1324283	1	chr1	9137209	10461491	9150127	9150817
supercont2.177	54029	58392	IES-01971-r11	4364	210971	1	chr1	20695535	20906505	20848114	20852478
supercont2.177	62480	65641	IES-01972-r10	3162	210971	1	chr1	20695535	20906505	20840865	20844027
supercont2.177	112066	114792	IES-01973-r24	2727	210971	1	chr1	20695535	20906505	20791714	20794441
supercont2.177	119265	122846	IES-01974-r17	3582	210971	1	chr1	20695535	20906505	20783660	20787242
supercont2.177	127651	132120	IES-01975-r12	4470	210971	1	chr1	20695535	20906505	20774386	20778856
supercont2.177	155741	159379	IES-01976-r10	3639	210971	1	chr1	20695535	20906505	20747127	20750766
supercont2.177	173558	177525	IES-01977-r14	3968	210971	1	chr1	20695535	20906505	20728981	20732949
supercont2.177	181660	183391	IES-01978-r13	1732	210971	1	chr1	20695535	20906505	20723115	20724847
supercont2.177	184384	194811	IES-01979-r21	10428	210971	1	chr1	20695535	20906505	20711695	20722123
supercont2.177	198512	200196	IES-01980-r16	1685	210971	1	chr1	20695535	20906505	20706310	20707995
supercont2.178	11510	13498	IES-01981-r10	1989	1	196495	chr1	34277942	34474436	34289452	34291441
supercont2.178	14710	18970	IES-01982-r15	4261	1	196495	chr1	34277942	34474436	34292652	34296913
supercont2.178	22423	26759	IES-01983-r14	4337	1	196495	chr1	34277942	34474436	34300365	34304702
supercont2.178	41483	45469	IES-01984-r8	3987	1	196495	chr1	34277942	34474436	34319425	34323412
supercont2.178	47763	50950	IES-01985-r12	3188	1	196495	chr1	34277942	34474436	34325705	34328893
supercont2.178	63900	65967	IES-01986-r19	2068	1	196495	chr1	34277942	34474436	34341842	34343910
supercont2.178	81290	85141	IES-01987-r10	3852	1	196495	chr1	34277942	34474436	34359232	34363084
supercont2.178	90004	91368	IES-01988-r15	1365	1	196495	chr1	34277942	34474436	34367946	34369311
supercont2.178	93478	98049	IES-01989-r12	4572	1	196495	chr1	34277942	34474436	34371420	34375992
supercont2.178	132109	140003	IES-01990-r23	7895	1	196495	chr1	34277942	34474436	34410051	34417946
supercont2.178	144071	147794	IES-01991-r14	3724	1	196495	chr1	34277942	34474436	34422013	34425737
supercont2.178	151921	155046	IES-01992-r15	3126	1	196495	chr1	34277942	34474436	34429863	34432989
supercont2.186	4659	9152	IES-02137-r12	4494	191868	1	chr1	11230417	11422284	11413133	11417627
supercont2.186	15927	18817	IES-02138-r12	2891	191868	1	chr1	11230417	11422284	11403468	11406359
supercont2.186	28022	32354	IES-02139-r13	4333	191868	1	chr1	11230417	11422284	11389931	11394264
supercont2.186	41575	43335	IES-02140-r9	1761	191868	1	chr1	11230417	11422284	11378950	11380711
supercont2.186	57610	61907	IES-02141-r14	4298	191868	1	chr1	11230417	11422284	11360378	11364676
supercont2.186	68722	81991	IES-02142-r15	13270	191868	1	chr1	11230417	11422284	11340294	11353564
supercont2.186	101545	104821	IES-02143-r9	3277	191868	1	chr1	11230417	11422284	11317464	11320741
supercont2.186	128116	130938	IES-02144-r21	2823	191868	1	chr1	11230417	11422284	11291347	11294170
supercont2.186	145095	147874	IES-02145-r17	2780	191868	1	chr1	11230417	11422284	11274411	11277191
supercont2.186	164831	167863	IES-02146-r21	3033	191868	1	chr1	11230417	11422284	11254422	11257455
supercont2.186	169795	174917	IES-02147-r12	5123	191868	1	chr1	11230417	11422284	11247368	11252491
supercont2.186	177027	177863	IES-02148-r15	837	191868	1	chr1	11230417	11422284	11244422	11245259
supercont2.19	14863	19379	IES-02174-r7	4517	1	400681	chr1	19100838	19501518	19115701	19120218
supercont2.19	28515	53286	IES-02175-r7	24772	1	400681	chr1	19100838	19501518	19129353	19154125
supercont2.19	56030	60512	IES-02176-r11	4483	1	400681	chr1	19100838	19501518	19156868	19161351
supercont2.19	62199	71683	IES-02177-r14	9485	1	400681	chr1	19100838	19501518	19163037	19172522
supercont2.19	75419	79818	IES-02178-r7	4400	1	400681	chr1	19100838	19501518	19176257	19180657
supercont2.19	92848	106451	IES-02179-r6	13604	1	400681	chr1	19100838	19501518	19193686	19207290
supercont2.19	114612	114870	IES-02180-r9	259	1	400681	chr1	19100838	19501518	19215450	19215709
supercont2.19	128993	132851	IES-02181-r19	3859	1	400681	chr1	19100838	19501518	19229831	19233690
supercont2.19	145344	150636	IES-02182-r15	5293	1	400681	chr1	19100838	19501518	19246182	19251475
supercont2.19	158513	159937	IES-02183-r18	1425	1	400681	chr1	19100838	19501518	19259351	19260776
supercont2.19	167771	171236	IES-02184-r9	3466	1	400681	chr1	19100838	19501518	19268609	19272075
supercont2.19	173447	174474	IES-02185-r11	1028	1	400681	chr1	19100838	19501518	19274285	19275313
supercont2.19	178085	180380	IES-02186-r16	2296	1	400681	chr1	19100838	19501518	19278923	19281219
supercont2.19	183670	186721	IES-02187-r12	3052	1	400681	chr1	19100838	19501518	19284508	19287560
supercont2.19	189393	190875	IES-02188-r9	1483	1	400681	chr1	19100838	19501518	19290231	19291714
supercont2.19	213596	220087	IES-02189-r5	6492	1	400681	chr1	19100838	19501518	19314434	19320926
supercont2.19	223669	226106	IES-02190-r6	2438	1	400681	chr1	19100838	19501518	19324507	19326945
supercont2.19	231051	234819	IES-02191-r12	3769	1	400681	chr1	19100838	19501518	19331889	19335658
supercont2.19	241958	245504	IES-02192-r18	3547	1	400681	chr1	19100838	19501518	19342796	19346343
supercont2.19	252212	259124	IES-02193-r8	6913	1	400681	chr1	19100838	19501518	19353050	19359963
supercont2.19	264313	266603	IES-02194-r8	2291	1	400681	chr1	19100838	19501518	19365151	19367442
supercont2.19	271051	283667	IES-02195-r12	12617	1	400681	chr1	19100838	19501518	19371889	19384506
supercont2.19	298691	312574	IES-02196-r10	13884	1	400681	chr1	19100838	19501518	19399529	19413413
supercont2.19	343300	366627	IES-02198-r16	23328	1	400681	chr1	19100838	19501518	19444138	19467466
supercont2.19	407716	412745	IES-02199-r5	5030	1	400681	chr1	19100838	19501518	19508554	19513584
supercont2.19	417638	419664	IES-02200-r21	2027	1	400681	chr1	19100838	19501518	19518476	19520503
supercont2.19	425532	426770	IES-02201-r16	1239	1	400681	chr1	19100838	19501518	19526370	19527609
supercont2.19	451245	453142	IES-02202-r17	1898	1	400681	chr1	19100838	19501518	19552083	19553981
supercont2.19	458120	458331	IES-02203-r26	212	1	400681	chr1	19100838	19501518	19558958	19559170
supercont2.19	468030	478291	IES-02204-r17	10262	1	400681	chr1	19100838	19501518	19568868	19579130
supercont2.19	511487	512037	IES-02205-r13	551	1	400681	chr1	19100838	19501518	19612325	19612876
supercont2.19	535676	537380	IES-02206-r12	1705	1	400681	chr1	19100838	19501518	19636514	19638219
supercont2.19	540871	542086	IES-02207-r22	1216	1	400681	chr1	19100838	19501518	19641709	19642925
supercont2.19	545234	546256	IES-02208-r21	1023	1	400681	chr1	19100838	19501518	19646072	19647095
supercont2.19	548399	549975	IES-02209-r11	1577	1	400681	chr1	19100838	19501518	19649237	19650814
supercont2.19	580058	582066	IES-02210-r22	2009	1	400681	chr1	19100838	19501518	19680896	19682905
supercont2.19	596065	596998	IES-02211-r12	934	1	400681	chr1	19100838	19501518	19696903	19697837
supercont2.19	604591	606524	IES-02212-r26	1934	1	400681	chr1	19100838	19501518	19705429	19707363
supercont2.19	623500	625058	IES-02213-r10	1559	1	400681	chr1	19100838	19501518	19724338	19725897
supercont2.19	630386	632713	IES-02214-r13	2328	1	400681	chr1	19100838	19501518	19731224	19733552
supercont2.19	649474	655249	IES-02215-r15	5776	1	400681	chr1	19100838	19501518	19750312	19756088
supercont2.19	667714	671247	IES-02216-r9	3534	1	400681	chr1	19100838	19501518	19768552	19772086
supercont2.19	675222	680022	IES-02217-r8	4801	1	400681	chr1	19100838	19501518	19776060	19780861
supercont2.19	687167	690734	IES-02218-r6	3568	1	400681	chr1	19100838	19501518	19788005	19791573
supercont2.19	695843	697958	IES-02219-r19	2116	1	400681	chr1	19100838	19501518	19796681	19798797
supercont2.19	703103	703829	IES-02220-r5	727	1	400681	chr1	19100838	19501518	19803941	19804668
supercont2.19	705065	707240	IES-02221-r10	2176	1	400681	chr1	19100838	19501518	19805903	19808079
supercont2.19	719019	720905	IES-02222-r8	1887	1	400681	chr1	19100838	19501518	19819857	19821744
supercont2.19	735125	736190	IES-02223-r13	1066	1	400681	chr1	19100838	19501518	19835963	19837029
supercont2.19	751960	754756	IES-02224-r22	2797	1	400681	chr1	19100838	19501518	19852798	19855595
supercont2.19	758867	759557	IES-02225-r15	691	1	400681	chr1	19100838	19501518	19859705	19860396
supercont2.19	803910	806945	IES-02226-r13	3036	1	400681	chr1	19100838	19501518	19904748	19907784
supercont2.19	809767	813638	IES-02227-r18	3872	1	400681	chr1	19100838	19501518	19910605	19914477
supercont2.19	818392	820441	IES-02228-r9	2050	1	400681	chr1	19100838	19501518	19919230	19921280
supercont2.19	822195	830789	IES-02229-r11	8595	1	400681	chr1	19100838	19501518	19923033	19931628
supercont2.19	856959	857405	IES-02230-r13	447	1	400681	chr1	19100838	19501518	19957797	19958244
supercont2.19	871506	871802	IES-02231-r13	297	1	400681	chr1	19100838	19501518	19972344	19972641
supercont2.19	889143	894367	IES-02232-r13	5225	1	400681	chr1	19100838	19501518	19989981	19995206
supercont2.19	917358	919991	IES-02233-r12	2634	1	400681	chr1	19100838	19501518	20018196	20020830
supercont2.19	928407	931324	IES-02234-r24	2918	1	400681	chr1	19100838	19501518	20029245	20032163
supercont2.19	965119	966688	IES-02235-r21	1570	1	400681	chr1	19100838	19501518	20065957	20067527
supercont2.19	973465	976664	IES-02236-r17	3200	1	400681	chr1	19100838	19501518	20074303	20077503
supercont2.19	983333	985721	IES-02237-r14	2389	1	400681	chr1	19100838	19501518	20084171	20086560
supercont2.19	992566	995577	IES-02238-r20	3012	1	400681	chr1	19100838	19501518	20093404	20096416
supercont2.19	1038516	1041450	IES-02239-r16	2935	1	400681	chr1	19100838	19501518	20139354	20142289
supercont2.19	1064620	1068652	IES-02240-r10	4033	1	400681	chr1	19100838	19501518	20165458	20169491
supercont2.19	1074444	1074892	IES-02241-r16	449	1	400681	chr1	19100838	19501518	20175282	20175731
supercont2.19	1088489	1089438	IES-02242-r8	950	1	400681	chr1	19100838	19501518	20189327	20190277
supercont2.19	1092017	1092684	IES-02243-r13	668	1	400681	chr1	19100838	19501518	20192855	20193523
supercont2.19	1105204	1106975	IES-02244-r18	1772	1	400681	chr1	19100838	19501518	20206042	20207814
supercont2.19	1133808	1136535	IES-02245-r12	2728	1	400681	chr1	19100838	19501518	20234646	20237374
supercont2.19	1140155	1143144	IES-02246-r18	2990	1	400681	chr1	19100838	19501518	20240993	20243983
supercont2.19	1144938	1153426	IES-02247-r13	8489	1	400681	chr1	19100838	19501518	20245776	20254265
supercont2.19	1157303	1159809	IES-02248-r11	2507	1	400681	chr1	19100838	19501518	20258141	20260648
supercont2.19	1191357	1192165	IES-02249-r5	809	1	400681	chr1	19100838	19501518	20292195	20293004
supercont2.19	1194356	1200075	IES-02250-r14	5720	1	400681	chr1	19100838	19501518	20295194	20300914
supercont2.19	1204924	1208826	IES-02251-r16	3903	1	400681	chr1	19100838	19501518	20305762	20309665
supercont2.190	9642	18104	IES-02252-r14	8463	183427	1	chr1	20287839	20471265	20453162	20461625
supercont2.190	28280	42770	IES-02253-r15	14491	183427	1	chr1	20287839	20471265	20428496	20442987
supercont2.190	49257	51605	IES-02254-r23	2349	183427	1	chr1	20287839	20471265	20419661	20422010
supercont2.190	53952	59200	IES-02255-r20	5249	183427	1	chr1	20287839	20471265	20412066	20417315
supercont2.190	62523	70374	IES-02256-r16	7852	183427	1	chr1	20287839	20471265	20400892	20408744
supercont2.190	75318	77377	IES-02257-r10	2060	183427	1	chr1	20287839	20471265	20393889	20395949
supercont2.190	79129	83198	IES-02258-r18	4070	183427	1	chr1	20287839	20471265	20388068	20392138
supercont2.190	85591	88514	IES-02259-r12	2924	183427	1	chr1	20287839	20471265	20382752	20385676
supercont2.190	91499	93309	IES-02260-r15	1811	183427	1	chr1	20287839	20471265	20377957	20379768
supercont2.190	110445	111820	IES-02261-r16	1376	183427	1	chr1	20287839	20471265	20359446	20360822
supercont2.190	120137	123657	IES-02262-r15	3521	183427	1	chr1	20287839	20471265	20347609	20351130
supercont2.197	30041	31469	IES-02331-r10	1429	174606	1	chr1	12757350	12931955	12900487	12901916
supercont2.197	42835	44901	IES-02332-r16	2067	174606	1	chr1	12757350	12931955	12887055	12889122
supercont2.197	59644	73851	IES-02333-r12	14208	174606	1	chr1	12757350	12931955	12858105	12872313
supercont2.197	84561	85738	IES-02334-r11	1178	174606	1	chr1	12757350	12931955	12846218	12847396
supercont2.197	96117	98767	IES-02335-r15	2651	174606	1	chr1	12757350	12931955	12833189	12835840
supercont2.197	129165	133539	IES-02336-r12	4375	174606	1	chr1	12757350	12931955	12798417	12802792
supercont2.197	164764	165244	IES-02337-r16	481	174606	1	chr1	12757350	12931955	12766712	12767193
supercont2.2	46049	47606	IES-02368-r14	1558	3223353	1	chr1	4916497	8139849	8092244	8093802
supercont2.2	60351	63825	IES-02369-r15	3475	3223353	1	chr1	4916497	8139849	8076025	8079500
supercont2.2	203111	204088	IES-02370-r20	978	3223353	1	chr1	4916497	8139849	7935762	7936740
supercont2.2	267920	269770	IES-02371-r18	1851	3223353	1	chr1	4916497	8139849	7870080	7871931
supercont2.2	301312	307503	IES-02372-r10	6192	3223353	1	chr1	4916497	8139849	7832347	7838539
supercont2.2	373139	376862	IES-02373-r18	3724	3223353	1	chr1	4916497	8139849	7762988	7766712
supercont2.2	463091	464967	IES-02374-r20	1877	3223353	1	chr1	4916497	8139849	7674883	7676760
supercont2.2	531223	532876	IES-02375-r17	1654	3223353	1	chr1	4916497	8139849	7606974	7608628
supercont2.2	538510	539332	IES-02376-r14	823	3223353	1	chr1	4916497	8139849	7600518	7601341
supercont2.2	585292	587523	IES-02377-r16	2232	3223353	1	chr1	4916497	8139849	7552327	7554559
supercont2.2	688673	696738	IES-02378-r8	8066	3223353	1	chr1	4916497	8139849	7443112	7451178
supercont2.2	729563	731266	IES-02379-r18	1704	3223353	1	chr1	4916497	8139849	7408584	7410288
supercont2.2	780020	780460	IES-02380-r17	441	3223353	1	chr1	4916497	8139849	7359390	7359831
supercont2.2	797813	800858	IES-02381-r15	3046	3223353	1	chr1	4916497	8139849	7338992	7342038
supercont2.2	816061	818098	IES-02382-r18	2038	3223353	1	chr1	4916497	8139849	7321752	7323790
supercont2.2	838847	841472	IES-02383-r7	2626	3223353	1	chr1	4916497	8139849	7298378	7301004
supercont2.2	845642	848644	IES-02384-r19	3003	3223353	1	chr1	4916497	8139849	7291206	7294209
supercont2.2	905287	909066	IES-02385-r17	3780	3223353	1	chr1	4916497	8139849	7230784	7234564
supercont2.2	925179	928319	IES-02386-r12	3141	3223353	1	chr1	4916497	8139849	7211531	7214672
supercont2.2	1000144	1008483	IES-02387-r21	8340	3223353	1	chr1	4916497	8139849	7131367	7139707
supercont2.2	1013991	1021895	IES-02388-r14	7905	3223353	1	chr1	4916497	8139849	7117955	7125860
supercont2.2	1057669	1058342	IES-02389-r18	674	3223353	1	chr1	4916497	8139849	7081508	7082182
supercont2.2	1074376	1075754	IES-02390-r14	1379	3223353	1	chr1	4916497	8139849	7064096	7065475
supercont2.2	1086958	1091469	IES-02391-r10	4512	3223353	1	chr1	4916497	8139849	7048381	7052893
supercont2.2	1258259	1264842	IES-02392-r5	6584	3223353	1	chr1	4916497	8139849	6875008	6881592
supercont2.2	1270212	1271850	IES-02393-r9	1639	3223353	1	chr1	4916497	8139849	6868000	6869639
supercont2.2	1479603	1483272	IES-02394-r12	3670	3223353	1	chr1	4916497	8139849	6656578	6660248
supercont2.2	1493094	1495413	IES-02395-r20	2320	3223353	1	chr1	4916497	8139849	6644437	6646757
supercont2.2	1502169	1505802	IES-02396-r15	3634	3223353	1	chr1	4916497	8139849	6634048	6637682
supercont2.2	1539275	1541220	IES-02397-r15	1946	3223353	1	chr1	4916497	8139849	6598630	6600576
supercont2.2	1545099	1545823	IES-02398-r14	725	3223353	1	chr1	4916497	8139849	6594027	6594752
supercont2.2	1645570	1647145	IES-02399-r12	1576	3223353	1	chr1	4916497	8139849	6492705	6494281
supercont2.2	1701326	1702343	IES-02400-r9	1018	3223353	1	chr1	4916497	8139849	6437507	6438525
supercont2.2	1705574	1706764	IES-02401-r15	1191	3223353	1	chr1	4916497	8139849	6433086	6434277
supercont2.2	1717711	1720299	IES-02402-r20	2589	3223353	1	chr1	4916497	8139849	6419551	6422140
supercont2.2	1761306	1764844	IES-02403-r18	3539	3223353	1	chr1	4916497	8139849	6375006	6378545
supercont2.2	1774619	1778012	IES-02404-r12	3394	3223353	1	chr1	4916497	8139849	6361838	6365232
supercont2.2	1815729	1833510	IES-02405-r16	17782	3223353	1	chr1	4916497	8139849	6306340	6324122
supercont2.2	1854755	1858040	IES-02406-r13	3286	3223353	1	chr1	4916497	8139849	6281810	6285096
supercont2.2	1870316	1878089	IES-02407-r17	7774	3223353	1	chr1	4916497	8139849	6261761	6269535
supercont2.2	1994782	1997282	IES-02408-r15	2501	3223353	1	chr1	4916497	8139849	6142568	6145069
supercont2.2	2153379	2154188	IES-02409-r12	810	3223353	1	chr1	4916497	8139849	5985662	5986472
supercont2.2	2175702	2185348	IES-02410-r8	9647	3223353	1	chr1	4916497	8139849	5954502	5964149
supercont2.2	2196342	2199219	IES-02411-r14	2878	3223353	1	chr1	4916497	8139849	5940631	5943509
supercont2.2	2217993	2219298	IES-02412-r7	1306	3223353	1	chr1	4916497	8139849	5920552	5921858
supercont2.2	2233511	2235302	IES-02413-r6	1792	3223353	1	chr1	4916497	8139849	5904548	5906340
supercont2.2	2275300	2275838	IES-02414-r17	539	3223353	1	chr1	4916497	8139849	5864012	5864551
supercont2.2	2413433	2416719	IES-02415-r15	3287	3223353	1	chr1	4916497	8139849	5723131	5726418
supercont2.2	2604124	2606930	IES-02416-r11	2807	3223353	1	chr1	4916497	8139849	5532920	5535727
supercont2.2	2704586	2705436	IES-02417-r19	851	3223353	1	chr1	4916497	8139849	5434414	5435265
supercont2.2	2833964	2837626	IES-02418-r12	3663	3223353	1	chr1	4916497	8139849	5302224	5305887
supercont2.2	2848172	2849948	IES-02419-r11	1777	3223353	1	chr1	4916497	8139849	5289902	5291679
supercont2.2	2883646	2885324	IES-02420-r15	1679	3223353	1	chr1	4916497	8139849	5254526	5256205
supercont2.2	2962979	2966244	IES-02421-r15	3266	3223353	1	chr1	4916497	8139849	5173606	5176872
supercont2.2	3000841	3001461	IES-02422-r15	621	3223353	1	chr1	4916497	8139849	5138389	5139010
supercont2.2	3012792	3020329	IES-02423-r10	7538	3223353	1	chr1	4916497	8139849	5119521	5127059
supercont2.2	3102917	3106415	IES-02424-r22	3499	3223353	1	chr1	4916497	8139849	5033435	5036934
supercont2.2	3123112	3124764	IES-02425-r7	1653	3223353	1	chr1	4916497	8139849	5015086	5016739
supercont2.2	3129667	3135004	IES-02426-r12	5338	3223353	1	chr1	4916497	8139849	5004846	5010184
supercont2.2	3137131	3151751	IES-02427-r16	14621	3223353	1	chr1	4916497	8139849	4988099	5002720
supercont2.2	3153110	3154241	IES-02428-r15	1132	3223353	1	chr1	4916497	8139849	4985609	4986741
