chain	chainscore	refname	refsize	strand	refstart	refend	refshift	refnameshift	queryname	querysize	qstrand	querystart	queryend	queryshift	chainID	ungapsize
chain	1000	scf_8254748	309889	+	210571	212234	213882	scf_8254748	chr2	25514821	+	6013123	6014786	6016710	3325	1663
chain	1000	scf_8254592	723936	+	376610	395998	210571	scf_8254748	chr2	25514821	-	6012179	6031567	6013123	4637	19388
chain	1000	scf_8254592	723936	+	395991	402494	249061	scf_8254748	chr2	25514821	-	6034091	6040594	6053144	4636	6503
chain	1000	scf_8254748	309889	+	213882	248542	395991	scf_8254592	chr2	25514821	+	6016710	6051370	6034091	3326	34660
chain	1000	scf_8254748	309889	+	249061	251635	253039	scf_8254748	chr2	25514821	+	6053144	6055718	6057395	3327	2574
chain	1000	scf_8254748	309889	+	253039	254256	409967	scf_8254592	chr2	25514821	+	6057395	6058612	6064433	3328	1217
chain	1000	scf_8254592	723936	+	409967	416138	257550	scf_8254748	chr2	25514821	-	6064433	6070604	6068036	4635	6171
chain	1000	scf_8254748	309889	+	257550	261558	261558	scf_8254748	chr2	25514821	+	6068036	6072044	6073551	3329	4008
chain	1000	scf_8254748	309889	+	261558	270829	417700	scf_8254592	chr2	25514821	+	6073551	6082822	6077991	3330	9271
chain	1000	scf_8254592	723936	+	417700	423838	423837	scf_8254592	chr2	25514821	-	6077991	6084129	6085766	4634	6138
chain	1000	scf_8254748	309889	+	270829	274176	274126	scf_8254748	chr2	25514821	+	6087661	6091008	6091148	3331	3347
chain	1000	scf_8254748	309889	+	274126	276147	276147	scf_8254748	chr2	25514821	+	6091148	6093169	6093692	3332	2021
chain	1000	scf_8254748	309889	+	276147	279830	279780	scf_8254748	chr2	25514821	+	6093692	6097375	6097475	3333	3683
chain	1000	scf_8254748	309889	+	279780	281809	281804	scf_8254748	chr2	25514821	+	6097475	6099504	6100682	3334	2029
chain	1000	scf_8254592	723936	+	423837	438584	270829	scf_8254748	chr2	25514821	-	6085766	6100513	6087661	4633	14747
chain	1000	scf_8254748	309889	+	281804	284642	438584	scf_8254592	chr2	25514821	+	6100682	6103520	6102650	3335	2838
chain	1000	scf_8254592	723936	+	438584	441353	284641	scf_8254748	chr2	25514821	-	6102650	6105419	6106908	4632	2769
chain	1000	scf_8254592	723936	+	441351	446639	446659	scf_8254592	chr2	25514821	-	6109487	6114775	6117978	4631	5288
chain	1000	scf_8254748	309889	+	284641	299983	441351	scf_8254592	chr2	25514821	+	6106908	6122250	6109487	3336	15342
chain	1000	scf_8254592	723936	+	446659	458059	299983	scf_8254748	chr2	25514821	-	6117978	6129378	6122499	4630	11400
chain	1000	scf_8254748	309889	+	299983	309522	458059	scf_8254592	chr2	25514821	+	6122499	6132038	6130635	3337	9539
chain	1000	scf_8254803	2216158	+	0	6967	6962	scf_8254803	chr2	25514821	+	6133018	6139985	6143343	3338	6967
chain	1000	scf_8254803	2216158	+	6962	10465	10463	scf_8254803	chr2	25514821	+	6143343	6146846	6149744	3339	3503
chain	1000	scf_8254592	723936	+	458059	478342	0	scf_8254803	chr2	25514821	-	6130635	6150918	6133018	4629	20283
chain	1000	scf_8254803	2216158	+	10463	13493	478334	scf_8254592	chr2	25514821	+	6149744	6152774	6152085	3340	3030
chain	1000	scf_8254803	2216158	+	13488	15459	485653	scf_8254592	chr2	25514821	+	6155067	6157038	6160592	3341	1971
chain	1000	scf_8254592	723936	+	478334	485656	13488	scf_8254803	chr2	25514821	-	6152085	6159407	6155067	4628	7322
chain	1000	scf_8254592	723936	+	485653	488335	15456	scf_8254803	chr2	25514821	-	6160592	6163274	6160792	4627	2682
chain	1000	scf_8254592	723936	+	488333	494068	494068	scf_8254592	chr2	25514821	-	6165060	6170795	6172166	4626	5735
chain	1000	scf_8254803	2216158	+	15456	26973	488333	scf_8254592	chr2	25514821	+	6160792	6172309	6165060	3342	11517
chain	1000	scf_8254592	723936	+	494068	496510	27073	scf_8254803	chr2	25514821	-	6172166	6174608	6172457	4625	2442
chain	1000	scf_8254592	723936	+	496507	500111	500108	scf_8254592	chr2	25514821	-	6175535	6179139	6179900	4624	3604
chain	1000	scf_8254803	2216158	+	27073	35472	496507	scf_8254592	chr2	25514821	+	6172457	6180856	6175535	3343	8399
chain	1000	scf_8254592	723936	+	500108	504929	36422	scf_8254803	chr2	25514821	-	6179900	6184721	6187306	4623	4821
chain	1000	scf_8254592	723936	+	504929	521760	522193	scf_8254592	chr2	25514821	-	6187527	6204358	6207226	4622	16831
chain	1000	scf_8254803	2216158	+	36422	59838	504929	scf_8254592	chr2	25514821	+	6187306	6210722	6187527	3344	23416
chain	1000	scf_8254592	723936	+	522193	527855	59836	scf_8254803	chr2	25514821	-	6207226	6212888	6211120	4621	5662
chain	1000	scf_8254803	2216158	+	59836	69673	528278	scf_8254592	chr2	25514821	+	6211120	6220957	6215327	3345	9837
chain	1000	scf_8254592	723936	+	528278	541006	69672	scf_8254803	chr2	25514821	-	6215327	6228055	6221999	4620	12728
chain	1000	scf_8254803	2216158	+	69672	77237	540999	scf_8254592	chr2	25514821	+	6221999	6229564	6231672	3346	7565
chain	1000	scf_8254592	723936	+	540999	543317	77231	scf_8254803	chr2	25514821	-	6231672	6233990	6231705	4619	2318
chain	1000	scf_8254803	2216158	+	77231	84728	84717	scf_8254803	chr2	25514821	+	6231705	6239202	6241027	3347	7497
chain	1000	scf_8254803	2216158	+	84717	86722	86718	scf_8254803	chr2	25514821	+	6241027	6243032	6245296	3348	2005
chain	1000	scf_8254592	723936	+	543316	544714	552534	scf_8254592	chr2	25514821	-	6246005	6247403	6260381	4618	1398
chain	1000	scf_8254592	723936	+	552534	559618	559613	scf_8254592	chr2	25514821	-	6260381	6267465	6271658	4617	7084
chain	1000	scf_8254592	723936	+	559613	567093	567221	scf_8254592	chr2	25514821	-	6271658	6279138	6279238	4616	7480
chain	1000	scf_8254803	2216158	+	86718	126809	543316	scf_8254592	chr2	25514821	+	6245296	6285387	6246005	3349	40091
chain	1000	scf_8254592	723936	+	567221	581638	126797	scf_8254803	chr2	25514821	-	6279238	6293655	6286915	4615	14417
chain	1000	scf_8254803	2216158	+	126797	148088	581624	scf_8254592	chr2	25514821	+	6286915	6308206	6296872	3350	21291
chain	1000	scf_8254803	2216158	+	148088	149193	149188	scf_8254803	chr2	25514821	+	6309892	6310997	6313038	3351	1105
chain	1000	scf_8254592	723936	+	581624	602560	148088	scf_8254803	chr2	25514821	-	6296872	6317808	6309892	4614	20936
chain	1000	scf_8254803	2216158	+	149188	155143	155139	scf_8254803	chr2	25514821	+	6313038	6318993	6321142	3352	5955
chain	1000	scf_8254803	2216158	+	155139	158342	602549	scf_8254592	chr2	25514821	+	6321142	6324345	6321208	3353	3203
chain	1000	scf_8254803	2216158	+	158344	161287	161262	scf_8254803	chr2	25514821	+	6328328	6331271	6337781	3354	2943
chain	1000	scf_8254592	723936	+	602549	616222	158344	scf_8254803	chr2	25514821	-	6321208	6334881	6328328	4613	13673
chain	1000	scf_8254803	2216158	+	161262	164398	164397	scf_8254803	chr2	25514821	+	6337781	6340917	6341263	3355	3136
chain	1000	scf_8254803	2216158	+	164397	169483	169482	scf_8254803	chr2	25514821	+	6341263	6346349	6346732	3356	5086
chain	1000	scf_8254803	2216158	+	169482	171631	171631	scf_8254803	chr2	25514821	+	6346732	6348881	6351227	3357	2149
chain	1000	scf_8254592	723936	+	617197	627603	182772	scf_8254803	chr2	25514821	-	6351796	6362202	6363225	4612	10406
chain	1000	scf_8254803	2216158	+	171631	182772	617197	scf_8254592	chr2	25514821	+	6351227	6362368	6351796	3358	11141
chain	1000	scf_8254592	723936	+	633795	635270	639202	scf_8254592	chr2	25514821	-	6370182	6371657	6377131	4611	1475
chain	1000	scf_8254803	2216158	+	182772	191827	633795	scf_8254592	chr2	25514821	+	6363225	6372280	6370182	3359	9055
chain	1000	scf_8254592	723936	+	639202	640802	640802	scf_8254592	chr2	25514821	-	6377131	6378731	6381104	4610	1600
chain	1000	scf_8254803	2216158	+	191825	197975	197964	scf_8254803	chr2	25514821	+	6381461	6387611	6390001	3360	6150
chain	1000	scf_8254592	723936	+	640802	649956	191825	scf_8254803	chr2	25514821	-	6381104	6390258	6381461	4609	9154
chain	1000	scf_8254803	2216158	+	197964	204783	650119	scf_8254592	chr2	25514821	+	6390001	6396820	6390629	3361	6819
chain	1000	scf_8254989	1008	+	0	1008	660726	scf_8254592	chr2	25514821	-	6397095	6398103	6408234	4608	1008
chain	1000	scf_8254592	723936	+	650119	660728	0	scf_8254989	chr2	25514821	-	6390629	6401238	6397095	4607	10609
chain	1000	scf_8254592	723936	+	660726	661824	663449	scf_8254592	chr2	25514821	-	6408234	6409332	6410673	4606	1098
chain	1000	scf_8254592	723936	+	663449	665816	225530	scf_8254803	chr2	25514821	-	6410673	6413040	6423305	4605	2367
chain	1000	scf_8254592	723936	+	669224	672001	232671	scf_8254803	chr2	25514821	-	6423596	6426373	6430160	4604	2777
chain	1000	scf_8254803	2216158	+	225530	232276	669224	scf_8254592	chr2	25514821	+	6423305	6430051	6423596	3362	6746
chain	1000	scf_8254803	2216158	+	232671	237700	237814	scf_8254803	chr2	25514821	+	6430160	6435189	6440249	3363	5029
chain	1000	scf_8254803	2216158	+	237814	245078	672087	scf_8254592	chr2	25514821	+	6440249	6447513	6443702	3364	7264
chain	1000	scf_8254592	723936	+	672087	677735	244983	scf_8254803	chr2	25514821	-	6443702	6449350	6447613	4603	5648
chain	1000	scf_8254803	2216158	+	244983	247519	247671	scf_8254803	chr2	25514821	+	6447613	6450149	6452264	3365	2536
chain	1000	scf_8254803	2216158	+	247671	249820	678615	scf_8254592	chr2	25514821	+	6452264	6454413	6453546	3366	2149
chain	1000	scf_8254592	723936	+	678615	690246	250226	scf_8254803	chr2	25514821	-	6453546	6465177	6465452	4602	11631
chain	1000	scf_8254592	723936	+	690244	691339	259854	scf_8254803	chr2	25514821	-	6468216	6469311	6479508	4601	1095
chain	1000	scf_8254803	2216158	+	250226	259857	690244	scf_8254592	chr2	25514821	+	6465452	6475083	6468216	3367	9631
chain	1000	scf_8254592	723936	+	697392	698674	715440	scf_8254592	chr2	25514821	-	6481228	6482510	6482868	4600	1282
chain	1000	scf_8254592	723936	+	715440	717694	717914	scf_8254592	chr2	25514821	-	6482868	6485122	6485404	4599	2254
chain	1000	scf_8254592	723936	+	717914	719567	277255	scf_8254803	chr2	25514821	-	6485404	6487057	6499125	4598	1653
chain	1000	scf_8254803	2216158	+	259854	277255	697392	scf_8254592	chr2	25514821	+	6479508	6496909	6481228	3368	17401
chain	1000	scf_8254803	2216158	+	277255	281750	281748	scf_8254803	chr2	25514821	+	6499125	6503620	6505063	3369	4495
chain	1000	scf_8254803	2216158	+	281748	285060	285051	scf_8254803	chr2	25514821	+	6505063	6508375	6512881	3370	3312
chain	1000	scf_8254803	2216158	+	285051	288379	288371	scf_8254803	chr2	25514821	+	6512881	6516209	6519311	3371	3328
chain	1000	scf_8254803	2216158	+	288371	290163	719565	scf_8254592	chr2	25514821	+	6519311	6521103	6521543	3372	1792
chain	1000	scf_8254592	723936	+	719565	721974	290161	scf_8254803	chr2	25514821	-	6521543	6523952	6523825	4597	2409
chain	1000	scf_8254803	2216158	+	290161	293305	293304	scf_8254803	chr2	25514821	+	6523825	6526969	6527218	3373	3144
chain	1000	scf_8254592	723936	+	721974	723936	302395	scf_8254803	chr2	25514821	-	6531946	6533908	6536831	4596	1962
chain	1000	scf_8254803	2216158	+	293304	302409	721974	scf_8254592	chr2	25514821	+	6527218	6536323	6531946	3374	9105
chain	1000	scf_8254803	2216158	+	302395	306885	514	scf_8254250	chr2	25514821	+	6536831	6541321	6542835	3375	4490
chain	1000	scf_8254250	15517	+	514	6101	306873	scf_8254803	chr2	25514821	-	6542835	6548422	6544539	4594	5587
chain	1000	scf_8254803	2216158	+	306873	313574	6768	scf_8254250	chr2	25514821	+	6544539	6551240	6549283	3376	6701
chain	1000	scf_8254250	15517	+	6768	11756	313573	scf_8254803	chr2	25514821	-	6549283	6554271	6552340	4593	4988
chain	1000	scf_8254803	2216158	+	313573	316228	316228	scf_8254803	chr2	25514821	+	6552340	6554995	6555673	3377	2655
chain	1000	scf_8254803	2216158	+	316228	325571	326230	scf_8254803	chr2	25514821	+	6555673	6565016	6567886	3378	9343
chain	1000	scf_8254803	2216158	+	326230	327512	11755	scf_8254250	chr2	25514821	+	6567886	6569168	6569409	3379	1282
chain	1000	scf_8254250	15517	+	11755	15517	327509	scf_8254803	chr2	25514821	-	6569409	6573171	6571210	4592	3762
chain	1000	scf_8254803	2216158	+	327509	333589	333689	scf_8254803	chr2	25514821	+	6571210	6577290	6577615	3380	6080
chain	1000	scf_8254803	2216158	+	333689	335721	336419	scf_8254803	chr2	25514821	+	6577615	6579647	6585395	3381	2032
chain	1000	scf_8254803	2216158	+	336419	341886	350564	scf_8254803	chr2	25514821	+	6585395	6590862	6603500	3382	5467
chain	1000	scf_8254803	2216158	+	350564	351848	351848	scf_8254803	chr2	25514821	+	6603500	6604784	6607162	3383	1284
chain	1000	scf_8254803	2216158	+	351848	356697	356677	scf_8254803	chr2	25514821	+	6607162	6612011	6616620	3384	4849
chain	1000	scf_8254803	2216158	+	356677	360342	360342	scf_8254803	chr2	25514821	+	6616620	6620285	6623310	3385	3665
chain	1000	scf_8254803	2216158	+	360342	367157	367155	scf_8254803	chr2	25514821	+	6623310	6630125	6632118	3386	6815
chain	1000	scf_8254803	2216158	+	367155	374597	374504	scf_8254803	chr2	25514821	+	6632118	6639560	6639660	3387	7442
chain	1000	scf_8254803	2216158	+	374504	375980	375965	scf_8254803	chr2	25514821	+	6639660	6641136	6644772	3388	1476
chain	1000	scf_8254803	2216158	+	375965	380411	382505	scf_8254803	chr2	25514821	+	6644772	6649218	6656656	3389	4446
chain	1000	scf_8254803	2216158	+	382505	386893	386875	scf_8254803	chr2	25514821	+	6656656	6661044	6664090	3390	4388
chain	1000	scf_8254803	2216158	+	386875	390276	390267	scf_8254803	chr2	25514821	+	6664090	6667491	6672563	3391	3401
chain	1000	scf_8254803	2216158	+	390267	392418	392520	scf_8254803	chr2	25514821	+	6672563	6674714	6674702	3392	2151
chain	1000	scf_8254803	2216158	+	392520	428083	428935	scf_8254803	chr2	25514821	+	6674702	6710265	6712207	3393	35563
chain	1000	scf_8254803	2216158	+	428935	433335	433328	scf_8254803	chr2	25514821	+	6712207	6716607	6720281	3394	4400
chain	1000	scf_8254803	2216158	+	433328	448651	448643	scf_8254803	chr2	25514821	+	6720281	6735604	6742267	3395	15323
chain	1000	scf_8254803	2216158	+	448643	492430	492429	scf_8254803	chr2	25514821	+	6742267	6786054	6787942	3396	43787
chain	1000	scf_8254803	2216158	+	492429	497117	497094	scf_8254803	chr2	25514821	+	6787942	6792630	6797206	3397	4688
chain	1000	scf_8254803	2216158	+	497094	505139	505139	scf_8254803	chr2	25514821	+	6797206	6805251	6809394	3398	8045
chain	1000	scf_8254803	2216158	+	505139	552117	552211	scf_8254803	chr2	25514821	+	6809394	6856372	6860438	3399	46978
chain	1000	scf_8254803	2216158	+	552211	570166	570161	scf_8254803	chr2	25514821	+	6860438	6878393	6880259	3400	17955
chain	1000	scf_8254803	2216158	+	570161	572268	572262	scf_8254803	chr2	25514821	+	6880259	6882366	6883845	3401	2107
chain	1000	scf_8254803	2216158	+	572262	574358	574357	scf_8254803	chr2	25514821	+	6883845	6885941	6887860	3402	2096
chain	1000	scf_8254803	2216158	+	574357	580786	580781	scf_8254803	chr2	25514821	+	6887860	6894289	6895574	3403	6429
chain	1000	scf_8254803	2216158	+	580781	587307	587307	scf_8254803	chr2	25514821	+	6895574	6902100	6904390	3404	6526
chain	1000	scf_8254803	2216158	+	587307	590381	590380	scf_8254803	chr2	25514821	+	6904390	6907464	6908521	3405	3074
chain	1000	scf_8254803	2216158	+	590380	594202	594188	scf_8254803	chr2	25514821	+	6908521	6912343	6914961	3406	3822
chain	1000	scf_8254803	2216158	+	594188	623165	623165	scf_8254803	chr2	25514821	+	6914961	6943938	6945488	3407	28977
chain	1000	scf_8254803	2216158	+	623165	648385	648414	scf_8254803	chr2	25514821	+	6945488	6970708	6971366	3408	25220
chain	1000	scf_8254803	2216158	+	648414	666639	666632	scf_8254803	chr2	25514821	+	6971366	6989591	6990987	3409	18225
chain	1000	scf_8254803	2216158	+	666632	672965	672965	scf_8254803	chr2	25514821	+	6990987	6997320	7002452	3410	6333
chain	1000	scf_8254803	2216158	+	672965	677879	679698	scf_8254803	chr2	25514821	+	7002452	7007366	7011136	3411	4914
chain	1000	scf_8254803	2216158	+	679698	681177	681692	scf_8254803	chr2	25514821	+	7011136	7012615	7013148	3412	1479
chain	1000	scf_8254803	2216158	+	681692	687399	687384	scf_8254803	chr2	25514821	+	7013148	7018855	7021078	3413	5707
chain	1000	scf_8254803	2216158	+	687384	693485	693479	scf_8254803	chr2	25514821	+	7021078	7027179	7030324	3414	6101
chain	1000	scf_8254803	2216158	+	693479	698734	698730	scf_8254803	chr2	25514821	+	7030324	7035579	7037564	3415	5255
chain	1000	scf_8254803	2216158	+	698730	704504	704501	scf_8254803	chr2	25514821	+	7037564	7043338	7043615	3416	5774
chain	1000	scf_8254803	2216158	+	704501	705705	706265	scf_8254803	chr2	25514821	+	7043615	7044819	7050107	3417	1204
chain	1000	scf_8254803	2216158	+	706265	709857	709856	scf_8254803	chr2	25514821	+	7050107	7053699	7057679	3418	3592
chain	1000	scf_8254803	2216158	+	709856	729877	729874	scf_8254803	chr2	25514821	+	7057679	7077700	7081007	3419	20021
chain	1000	scf_8254803	2216158	+	729874	745957	745954	scf_8254803	chr2	25514821	+	7081007	7097090	7098051	3420	16083
chain	1000	scf_8254803	2216158	+	745954	751929	751928	scf_8254803	chr2	25514821	+	7098051	7104026	7105860	3421	5975
chain	1000	scf_8254803	2216158	+	751928	754504	754504	scf_8254803	chr2	25514821	+	7105860	7108436	7109395	3422	2576
chain	1000	scf_8254803	2216158	+	754504	761597	761597	scf_8254803	chr2	25514821	+	7109395	7116488	7119521	3423	7093
chain	1000	scf_8254803	2216158	+	761597	763723	763704	scf_8254803	chr2	25514821	+	7119521	7121647	7123628	3424	2126
chain	1000	scf_8254803	2216158	+	763704	765480	765478	scf_8254803	chr2	25514821	+	7123628	7125404	7128211	3425	1776
chain	1000	scf_8254803	2216158	+	765478	768731	768730	scf_8254803	chr2	25514821	+	7128211	7131464	7136357	3426	3253
chain	1000	scf_8254803	2216158	+	768730	771996	771984	scf_8254803	chr2	25514821	+	7136357	7139623	7141505	3427	3266
chain	1000	scf_8254803	2216158	+	771984	774553	774553	scf_8254803	chr2	25514821	+	7141505	7144074	7149655	3428	2569
chain	1000	scf_8254803	2216158	+	774553	780324	780320	scf_8254803	chr2	25514821	+	7149655	7155426	7156705	3429	5771
chain	1000	scf_8254803	2216158	+	780320	786355	786386	scf_8254803	chr2	25514821	+	7156705	7162740	7164740	3430	6035
chain	1000	scf_8254803	2216158	+	786386	799956	799951	scf_8254803	chr2	25514821	+	7164740	7178310	7180542	3431	13570
chain	1000	scf_8254803	2216158	+	799951	801751	801746	scf_8254803	chr2	25514821	+	7180542	7182342	7184529	3432	1800
chain	1000	scf_8254803	2216158	+	801746	806966	806964	scf_8254803	chr2	25514821	+	7184529	7189749	7191658	3433	5220
chain	1000	scf_8254803	2216158	+	806964	809790	809890	scf_8254803	chr2	25514821	+	7191658	7194484	7195597	3434	2826
chain	1000	scf_8254803	2216158	+	809890	813384	814396	scf_8254803	chr2	25514821	+	7195597	7199091	7203006	3435	3494
chain	1000	scf_8254803	2216158	+	814396	820222	834677	scf_8254803	chr2	25514821	+	7203006	7208832	7229050	3437	5826
chain	1000	scf_8254803	2216158	+	834677	835958	821630	scf_8254803	chr2	25514821	+	7229050	7230331	7251344	3438	1281
chain	1000	scf_8254803	2216158	+	821630	823062	823061	scf_8254803	chr2	25514821	+	7251344	7252776	7259149	3439	1432
chain	1000	scf_8254803	2216158	+	823061	828220	828219	scf_8254803	chr2	25514821	+	7259149	7264308	7279170	3440	5159
chain	1000	scf_8254803	2216158	+	828219	829363	829359	scf_8254803	chr2	25514821	+	7279170	7280314	7288489	3441	1144
chain	1000	scf_8254803	2216158	+	829359	830647	835958	scf_8254803	chr2	25514821	+	7288489	7289777	7301868	3442	1288
chain	1000	scf_8254803	2216158	+	835958	841386	841386	scf_8254803	chr2	25514821	+	7301868	7307296	7323572	3443	5428
chain	1000	scf_8254803	2216158	+	841386	842971	843513	scf_8254803	chr2	25514821	+	7323572	7325157	7325809	3444	1585
chain	1000	scf_8254803	2216158	+	843513	847232	848687	scf_8254803	chr2	25514821	+	7325809	7329528	7350736	3445	3719
chain	1000	scf_8254803	2216158	+	848687	853882	853882	scf_8254803	chr2	25514821	+	7350736	7355931	7359802	3446	5195
chain	1000	scf_8254803	2216158	+	853882	857129	857123	scf_8254803	chr2	25514821	+	7359802	7363049	7366467	3447	3247
chain	1000	scf_8254803	2216158	+	857123	858713	858713	scf_8254803	chr2	25514821	+	7366467	7368057	7375688	3448	1590
chain	1000	scf_8254803	2216158	+	858713	859772	860594	scf_8254803	chr2	25514821	+	7375688	7376747	7385767	3449	1059
chain	1000	scf_8254803	2216158	+	860594	861833	863385	scf_8254803	chr2	25514821	+	7385767	7387006	7397623	3450	1239
chain	1000	scf_8254803	2216158	+	863385	866942	867782	scf_8254803	chr2	25514821	+	7397623	7401180	7410796	3451	3557
chain	1000	scf_8254803	2216158	+	867782	880599	880594	scf_8254803	chr2	25514821	+	7410796	7423613	7424909	3452	12817
chain	1000	scf_8254803	2216158	+	880594	885541	885855	scf_8254803	chr2	25514821	+	7424909	7429856	7431349	3453	4947
chain	1000	scf_8254803	2216158	+	885855	891513	891512	scf_8254803	chr2	25514821	+	7431349	7437007	7440829	3454	5658
chain	1000	scf_8254803	2216158	+	891512	908431	908430	scf_8254803	chr2	25514821	+	7440829	7457748	7461977	3455	16919
chain	1000	scf_8253831	1544	+	478	1544	928211	scf_8254803	chr2	25514821	-	7479977	7481043	7482194	4489	1066
chain	1000	scf_8254803	2216158	+	908430	927523	478	scf_8253831	chr2	25514821	+	7461977	7481070	7479977	3456	19093
chain	1000	scf_8254803	2216158	+	928211	931539	931538	scf_8254803	chr2	25514821	+	7482194	7485522	7487306	3457	3328
chain	1000	scf_8254803	2216158	+	931538	933099	933098	scf_8254803	chr2	25514821	+	7487306	7488867	7491896	3458	1561
chain	1000	scf_8254803	2216158	+	933098	954944	954942	scf_8254803	chr2	25514821	+	7491896	7513742	7515445	3459	21846
chain	1000	scf_8254803	2216158	+	954942	959511	959508	scf_8254803	chr2	25514821	+	7515445	7520014	7521662	3460	4569
chain	1000	scf_8254803	2216158	+	959508	974004	974001	scf_8254803	chr2	25514821	+	7521662	7536158	7539355	3461	14496
chain	1000	scf_8254803	2216158	+	974001	976927	976932	scf_8254803	chr2	25514821	+	7539355	7542281	7545146	3462	2926
chain	1000	scf_8254803	2216158	+	976932	978397	978395	scf_8254803	chr2	25514821	+	7545146	7546611	7550357	3463	1465
chain	1000	scf_8254803	2216158	+	978395	981862	981860	scf_8254803	chr2	25514821	+	7550357	7553824	7554967	3464	3467
chain	1000	scf_8254803	2216158	+	981860	986806	986801	scf_8254803	chr2	25514821	+	7554967	7559913	7562449	3465	4946
chain	1000	scf_8254803	2216158	+	986801	988481	988472	scf_8254803	chr2	25514821	+	7562449	7564129	7564853	3466	1680
chain	1000	scf_8254803	2216158	+	988472	992133	992126	scf_8254803	chr2	25514821	+	7564853	7568514	7572267	3467	3661
chain	1000	scf_8254803	2216158	+	992126	1000135	1000128	scf_8254803	chr2	25514821	+	7572267	7580276	7581289	3468	8009
chain	1000	scf_8254803	2216158	+	1000128	1011354	1011349	scf_8254803	chr2	25514821	+	7581289	7592515	7597187	3469	11226
chain	1000	scf_8254803	2216158	+	1011349	1067101	1067101	scf_8254803	chr2	25514821	+	7597187	7652939	7654110	3470	55752
chain	1000	scf_8254803	2216158	+	1067101	1073655	1073652	scf_8254803	chr2	25514821	+	7654110	7660664	7665332	3471	6554
chain	1000	scf_8254803	2216158	+	1073652	1078175	1078172	scf_8254803	chr2	25514821	+	7665332	7669855	7674314	3472	4523
chain	1000	scf_8254803	2216158	+	1078172	1087832	1087825	scf_8254803	chr2	25514821	+	7674314	7683974	7686608	3473	9660
chain	1000	scf_8254803	2216158	+	1087825	1092988	1092985	scf_8254803	chr2	25514821	+	7686608	7691771	7696008	3474	5163
chain	1000	scf_8254803	2216158	+	1092985	1094996	1094990	scf_8254803	chr2	25514821	+	7696008	7698019	7701507	3475	2011
chain	1000	scf_8254803	2216158	+	1094990	1108110	1108098	scf_8254803	chr2	25514821	+	7701507	7714627	7718025	3476	13120
chain	1000	scf_8254803	2216158	+	1108098	1111953	1111918	scf_8254803	chr2	25514821	+	7718025	7721880	7723836	3477	3855
chain	1000	scf_8254803	2216158	+	1111918	1115972	1115972	scf_8254803	chr2	25514821	+	7723836	7727890	7728850	3478	4054
chain	1000	scf_8254803	2216158	+	1115972	1118459	1118452	scf_8254803	chr2	25514821	+	7728850	7731337	7733544	3479	2487
chain	1000	scf_8254803	2216158	+	1118452	1129206	1129206	scf_8254803	chr2	25514821	+	7733544	7744298	7748095	3480	10754
chain	1000	scf_8254803	2216158	+	1129206	1132315	1132885	scf_8254803	chr2	25514821	+	7748095	7751204	7755627	3481	3109
chain	1000	scf_8254803	2216158	+	1132885	1157599	1157596	scf_8254803	chr2	25514821	+	7755627	7780341	7781577	3482	24714
chain	1000	scf_8254803	2216158	+	1157596	1159516	1159516	scf_8254803	chr2	25514821	+	7781577	7783497	7784712	3483	1920
chain	1000	scf_8254803	2216158	+	1159516	1171472	1171467	scf_8254803	chr2	25514821	+	7784712	7796668	7799445	3484	11956
chain	1000	scf_8254803	2216158	+	1171467	1191906	1191902	scf_8254803	chr2	25514821	+	7799445	7819884	7824597	3485	20439
chain	1000	scf_8254803	2216158	+	1191902	1214803	1214801	scf_8254803	chr2	25514821	+	7824597	7847498	7849600	3486	22901
chain	1000	scf_8254803	2216158	+	1214801	1216504	1216495	scf_8254803	chr2	25514821	+	7849600	7851303	7854944	3487	1703
chain	1000	scf_8254803	2216158	+	1216495	1226862	1226856	scf_8254803	chr2	25514821	+	7854944	7865311	7866620	3488	10367
chain	1000	scf_8254803	2216158	+	1226856	1251398	1251397	scf_8254803	chr2	25514821	+	7866620	7891162	7893590	3489	24542
chain	1000	scf_8254803	2216158	+	1251397	1266650	1266639	scf_8254803	chr2	25514821	+	7893590	7908843	7910256	3490	15253
chain	1000	scf_8254803	2216158	+	1266639	1269255	1269254	scf_8254803	chr2	25514821	+	7910256	7912872	7915485	3491	2616
chain	1000	scf_8254803	2216158	+	1269254	1271433	1272125	scf_8254803	chr2	25514821	+	7915485	7917664	7920327	3492	2179
chain	1000	scf_8254803	2216158	+	1272125	1277388	1277527	scf_8254803	chr2	25514821	+	7920327	7925590	7927904	3493	5263
chain	1000	scf_8254803	2216158	+	1277527	1283165	1283162	scf_8254803	chr2	25514821	+	7927904	7933542	7935121	3494	5638
chain	1000	scf_8254803	2216158	+	1283162	1295423	1295418	scf_8254803	chr2	25514821	+	7935121	7947382	7949051	3495	12261
chain	1000	scf_8254803	2216158	+	1295418	1314228	1314316	scf_8254803	chr2	25514821	+	7949051	7967861	7971001	3496	18810
chain	1000	scf_8254803	2216158	+	1314316	1320495	1320495	scf_8254803	chr2	25514821	+	7971001	7977180	7979747	3497	6179
chain	1000	scf_8254803	2216158	+	1320495	1328370	1328320	scf_8254803	chr2	25514821	+	7979747	7987622	7992018	3498	7875
chain	1000	scf_8254803	2216158	+	1328320	1340420	1340417	scf_8254803	chr2	25514821	+	7992018	8004118	8006779	3499	12100
