chain	chainscore	refname	refsize	strand	refstart	refend	refshift	refnameshift	queryname	querysize	qstrand	querystart	queryend	queryshift	chainID	ungapsize
chain	1000	scf_8254587	605964	+	95874	97970	1076439	scf_8254431	chr4	31722566	-	5092186	5094282	5096220	9925	2096
chain	1000	scf_8254431	1143000	+	1076439	1078047	97970	scf_8254587	chr4	31722566	+	5096220	5097828	5097367	8162	1608
chain	1000	scf_8254587	605964	+	97970	103012	1078046	scf_8254431	chr4	31722566	-	5097367	5102409	5100543	9924	5042
chain	1000	scf_8254431	1143000	+	1078046	1083609	103259	scf_8254587	chr4	31722566	+	5100543	5106106	5103881	8163	5563
chain	1000	scf_8254431	1143000	+	1084206	1086319	1086318	scf_8254431	chr4	31722566	+	5115742	5117855	5122968	8164	2113
chain	1000	scf_8254431	1143000	+	1086318	1088498	1088540	scf_8254431	chr4	31722566	+	5122968	5125148	5125236	8165	2180
chain	1000	scf_8254587	605964	+	103259	136978	1084206	scf_8254431	chr4	31722566	-	5103881	5137600	5115742	9923	33719
chain	1000	scf_8254431	1143000	+	1088540	1102274	138615	scf_8254587	chr4	31722566	+	5125236	5138970	5136955	8166	13734
chain	1000	scf_8254431	1143000	+	1102274	1104041	1104076	scf_8254431	chr4	31722566	+	5144270	5146037	5147617	8167	1767
chain	1000	scf_8254431	1143000	+	1104076	1107854	157728	scf_8254587	chr4	31722566	+	5147617	5151395	5157096	8168	3778
chain	1000	scf_8254587	605964	+	138615	157732	1102274	scf_8254431	chr4	31722566	-	5136955	5156072	5144270	9922	19117
chain	1000	scf_8254431	1143000	+	1107847	1113319	167216	scf_8254587	chr4	31722566	+	5157439	5162911	5168482	8169	5472
chain	1000	scf_8254587	605964	+	157728	166739	157731	scf_8254587	chr4	31722566	-	5157096	5166107	5157100	9921	9011
chain	1000	scf_8254587	605964	+	157731	167137	1107847	scf_8254431	chr4	31722566	-	5157100	5166506	5157439	9920	9406
chain	1000	scf_8254431	1143000	+	1113316	1122634	1122634	scf_8254431	chr4	31722566	+	5172175	5181493	5184292	8170	9318
chain	1000	scf_8254587	605964	+	167216	190855	1113316	scf_8254431	chr4	31722566	-	5168482	5192121	5172175	9919	23639
chain	1000	scf_8254431	1143000	+	1122634	1131809	190955	scf_8254587	chr4	31722566	+	5184292	5193467	5192685	8171	9175
chain	1000	scf_8254431	1143000	+	1132627	1134077	1134077	scf_8254431	chr4	31722566	+	5203552	5205002	5207993	8172	1450
chain	1000	scf_8254431	1143000	+	1134077	1135082	1135074	scf_8254431	chr4	31722566	+	5207993	5208998	5211369	8173	1005
chain	1000	scf_8254587	605964	+	190955	209271	1132627	scf_8254431	chr4	31722566	-	5192685	5211001	5203552	9918	18316
chain	1000	scf_8254431	1143000	+	1135074	1136811	209267	scf_8254587	chr4	31722566	+	5211369	5213106	5212424	8174	1737
chain	1000	scf_8254431	1143000	+	1136796	1140037	1140031	scf_8254431	chr4	31722566	+	5214350	5217591	5218921	8175	3241
chain	1000	scf_8254431	1143000	+	1140031	1142944	228516	scf_8254587	chr4	31722566	+	5218921	5221834	5233426	8176	2913
chain	1000	scf_8254587	605964	+	209267	228516	1136796	scf_8254431	chr4	31722566	-	5212424	5231673	5214350	9917	19249
chain	1000	scf_8254587	605964	+	228516	269244	269236	scf_8254587	chr4	31722566	-	5233426	5274154	5275161	9916	40728
chain	1000	scf_8254587	605964	+	269236	296204	296202	scf_8254587	chr4	31722566	-	5275161	5302129	5304208	9915	26968
chain	1000	scf_8254587	605964	+	296202	310667	310665	scf_8254587	chr4	31722566	-	5304208	5318673	5318465	9914	14465
chain	1000	scf_8254587	605964	+	310665	331763	331761	scf_8254587	chr4	31722566	-	5318465	5339563	5342250	9913	21098
chain	1000	scf_8254587	605964	+	331761	341111	341101	scf_8254587	chr4	31722566	-	5342250	5351600	5354080	9912	9350
chain	1000	scf_8254587	605964	+	341101	351389	351389	scf_8254587	chr4	31722566	-	5354080	5364368	5366477	9910	10288
chain	1000	scf_8254587	605964	+	351389	357648	357642	scf_8254587	chr4	31722566	-	5366477	5372736	5373469	9909	6259
chain	1000	scf_8254587	605964	+	357642	389696	389796	scf_8254587	chr4	31722566	-	5373469	5405523	5405515	9908	32054
chain	1000	scf_8254587	605964	+	389796	451378	451376	scf_8254587	chr4	31722566	-	5405515	5467097	5477877	9907	61582
chain	1000	scf_8254587	605964	+	451376	484177	484175	scf_8254587	chr4	31722566	-	5477877	5510678	5513145	9906	32801
chain	1000	scf_8254587	605964	+	484175	507255	507252	scf_8254587	chr4	31722566	-	5513145	5536225	5537152	9905	23080
chain	1000	scf_8254587	605964	+	507252	511055	511051	scf_8254587	chr4	31722566	-	5537152	5540955	5542376	9904	3803
chain	1000	scf_8254587	605964	+	511051	516795	516794	scf_8254587	chr4	31722566	-	5542376	5548120	5554090	9903	5744
chain	1000	scf_8254587	605964	+	516794	542880	542879	scf_8254587	chr4	31722566	-	5554090	5580176	5582583	9902	26086
chain	1000	scf_8254587	605964	+	542879	575904	575882	scf_8254587	chr4	31722566	-	5582583	5615608	5616001	9901	33025
chain	1000	scf_8254587	605964	+	575882	588248	588247	scf_8254587	chr4	31722566	-	5616001	5628367	5632522	9900	12366
chain	1000	scf_8254587	605964	+	588247	603702	603698	scf_8254587	chr4	31722566	-	5632522	5647977	5649354	9899	15455
chain	1000	scf_8254587	605964	+	603698	605438	49	scf_8254223	chr4	31722566	-	5649354	5651094	5653378	9898	1740
chain	1000	scf_8254223	3876	+	49	1521	839	scf_8254134	chr4	31722566	-	5653378	5654850	5659212	9897	1472
chain	1000	scf_8254134	10382	+	839	3027	0	scf_8255361	chr4	31722566	-	5659212	5661400	5666887	9896	2188
chain	1000	scf_8255361	1468	+	0	1468	3654	scf_8254134	chr4	31722566	-	5666887	5668355	5671181	9895	1468
chain	1000	scf_8254134	10382	+	3654	5620	5594	scf_8253904	chr4	31722566	-	5671181	5673147	5685732	9894	1966
chain	1000	scf_8253904	274829	+	5594	32672	32671	scf_8253904	chr4	31722566	-	5685732	5712810	5715395	9893	27078
chain	1000	scf_8253904	274829	+	32671	46040	46140	scf_8253904	chr4	31722566	-	5715395	5728764	5728782	9892	13369
chain	1000	scf_8253904	274829	+	46140	53620	53619	scf_8253904	chr4	31722566	-	5728782	5736262	5740138	9891	7480
chain	1000	scf_8253904	274829	+	53619	59414	59414	scf_8253904	chr4	31722566	-	5740138	5745933	5749488	9890	5795
chain	1000	scf_8253904	274829	+	59414	76585	76572	scf_8253904	chr4	31722566	-	5749488	5766659	5771352	9889	17171
chain	1000	scf_8253904	274829	+	76572	101160	101160	scf_8253904	chr4	31722566	-	5771352	5795940	5799997	9888	24588
chain	1000	scf_8253904	274829	+	101160	103583	103578	scf_8253904	chr4	31722566	-	5799997	5802420	5804123	9887	2423
chain	1000	scf_8253904	274829	+	103578	118217	118214	scf_8253904	chr4	31722566	-	5804123	5818762	5820582	9886	14639
chain	1000	scf_8253904	274829	+	118214	137311	137308	scf_8253904	chr4	31722566	-	5820582	5839679	5841425	9885	19097
chain	1000	scf_8253904	274829	+	137308	149905	149903	scf_8253904	chr4	31722566	-	5841425	5854022	5858329	9884	12597
chain	1000	scf_8253904	274829	+	149903	162828	162827	scf_8253904	chr4	31722566	-	5858329	5871254	5872004	9883	12925
chain	1000	scf_8253904	274829	+	162827	167623	167620	scf_8253904	chr4	31722566	-	5872004	5876800	5879948	9882	4796
chain	1000	scf_8253904	274829	+	167620	185874	185870	scf_8253904	chr4	31722566	-	5879948	5898202	5900133	9881	18254
chain	1000	scf_8253904	274829	+	185870	196875	196873	scf_8253904	chr4	31722566	-	5900133	5911138	5911367	9880	11005
chain	1000	scf_8253904	274829	+	196873	202592	202592	scf_8253904	chr4	31722566	-	5911367	5917086	5920291	9879	5719
chain	1000	scf_8253904	274829	+	202592	235251	235250	scf_8253904	chr4	31722566	-	5920291	5952950	5956098	9878	32659
chain	1000	scf_8253904	274829	+	235250	236297	236294	scf_8253904	chr4	31722566	-	5956098	5957145	5960071	9877	1047
chain	1000	scf_8253904	274829	+	236294	250461	250461	scf_8253904	chr4	31722566	-	5960071	5974238	5975366	9876	14167
chain	1000	scf_8253904	274829	+	250461	262664	262660	scf_8253904	chr4	31722566	-	5975366	5987569	5993972	9875	12203
chain	1000	scf_8253904	274829	+	262660	265278	265278	scf_8253904	chr4	31722566	-	5993972	5996590	5997806	9874	2618
chain	1000	scf_8253904	274829	+	265278	271272	271261	scf_8253904	chr4	31722566	-	5997806	6003800	6008850	9873	5994
chain	1000	scf_8253904	274829	+	271261	274320	46	scf_8254373	chr4	31722566	-	6008850	6011909	6361236	9872	3059
chain	1000	scf_8254373	877270	+	46	16301	16296	scf_8254373	chr4	31722566	+	6361236	6377491	6381153	8257	16255
chain	1000	scf_8254373	877270	+	16296	35144	35141	scf_8254373	chr4	31722566	+	6381153	6400001	6404474	8258	18848
chain	1000	scf_8254373	877270	+	35141	44568	44533	scf_8254373	chr4	31722566	+	6404474	6413901	6416841	8259	9427
chain	1000	scf_8254373	877270	+	44533	88026	88012	scf_8254373	chr4	31722566	+	6416841	6460334	6463142	8260	43493
chain	1000	scf_8254373	877270	+	88012	89108	89107	scf_8254373	chr4	31722566	+	6463142	6464238	6466457	8261	1096
chain	1000	scf_8254373	877270	+	89107	98031	98031	scf_8254373	chr4	31722566	+	6466457	6475381	6477231	8262	8924
chain	1000	scf_8254373	877270	+	98031	122779	123017	scf_8254373	chr4	31722566	+	6477231	6501979	6502079	8263	24748
chain	1000	scf_8254373	877270	+	123017	125154	125153	scf_8254373	chr4	31722566	+	6502079	6504216	6505429	8264	2137
chain	1000	scf_8254373	877270	+	125153	137617	137615	scf_8254373	chr4	31722566	+	6505429	6517893	6519218	8265	12464
chain	1000	scf_8254373	877270	+	137615	138772	138764	scf_8254373	chr4	31722566	+	6519218	6520375	6527278	8266	1157
chain	1000	scf_8254373	877270	+	138764	164327	164325	scf_8254373	chr4	31722566	+	6527278	6552841	6553652	8267	25563
chain	1000	scf_8254373	877270	+	164325	176568	176568	scf_8254373	chr4	31722566	+	6553652	6565895	6566459	8268	12243
chain	1000	scf_8254373	877270	+	176568	202392	202389	scf_8254373	chr4	31722566	+	6566459	6592283	6594315	8269	25824
chain	1000	scf_8254373	877270	+	202389	204938	204931	scf_8254373	chr4	31722566	+	6594315	6596864	6596984	8270	2549
chain	1000	scf_8254373	877270	+	204931	218393	346	scf_8254043	chr4	31722566	+	6596984	6610446	6609205	8271	13462
chain	1000	scf_8254373	877270	+	218390	237662	237656	scf_8254373	chr4	31722566	+	6613429	6632701	6634835	8272	19272
chain	1000	scf_8254373	877270	+	237656	241889	241887	scf_8254373	chr4	31722566	+	6634835	6639068	6641226	8273	4233
chain	1000	scf_8254373	877270	+	241887	243443	243440	scf_8254373	chr4	31722566	+	6641226	6642782	6643414	8274	1556
chain	1000	scf_8254373	877270	+	243440	252609	252589	scf_8254373	chr4	31722566	+	6643414	6652583	6659463	8275	9169
chain	1000	scf_8254373	877270	+	252589	280056	280021	scf_8254373	chr4	31722566	+	6659463	6686930	6689689	8276	27467
chain	1000	scf_8254043	251752	+	346	83364	218390	scf_8254373	chr4	31722566	-	6609205	6692223	6613429	9851	83018
chain	1000	scf_8254373	877270	+	280021	307613	83360	scf_8254043	chr4	31722566	+	6689689	6717281	6694268	8277	27592
chain	1000	scf_8254373	877270	+	307608	309461	309458	scf_8254373	chr4	31722566	+	6718907	6720760	6724649	8278	1853
chain	1000	scf_8254373	877270	+	309458	321086	321084	scf_8254373	chr4	31722566	+	6724649	6736277	6738017	8279	11628
chain	1000	scf_8254373	877270	+	321084	336934	336934	scf_8254373	chr4	31722566	+	6738017	6753867	6757426	8280	15850
chain	1000	scf_8254373	877270	+	336934	340614	340613	scf_8254373	chr4	31722566	+	6757426	6761106	6763882	8281	3680
chain	1000	scf_8254043	251752	+	83360	167664	307608	scf_8254373	chr4	31722566	-	6694268	6778572	6718907	9850	84304
chain	1000	scf_8254373	877270	+	340613	357338	167585	scf_8254043	chr4	31722566	+	6763882	6780607	6778726	8282	16725
chain	1000	scf_8254043	251752	+	167585	174043	357323	scf_8254373	chr4	31722566	-	6778726	6785184	6781547	9849	6458
chain	1000	scf_8254373	877270	+	357323	366343	174111	scf_8254043	chr4	31722566	+	6781547	6790567	6785284	8283	9020
chain	1000	scf_8254373	877270	+	366451	392636	392636	scf_8254373	chr4	31722566	+	6790894	6817079	6818864	8284	26185
chain	1000	scf_8254043	251752	+	174111	213073	366451	scf_8254373	chr4	31722566	-	6785284	6824246	6790894	9848	38962
chain	1000	scf_8254373	877270	+	392636	399504	213072	scf_8254043	chr4	31722566	+	6818864	6825732	6827129	8285	6868
chain	1000	scf_8254373	877270	+	400935	406788	400935	scf_8254373	chr4	31722566	+	6828626	6834479	6828626	8286	5853
chain	1000	scf_8254373	877270	+	400935	406790	406787	scf_8254373	chr4	31722566	+	6828626	6834481	6835162	8287	5855
chain	1000	scf_8254373	877270	+	406787	424209	424208	scf_8254373	chr4	31722566	+	6835162	6852584	6855442	8288	17422
chain	1000	scf_8254043	251752	+	213072	251618	400935	scf_8254373	chr4	31722566	-	6827129	6865675	6828626	9847	38546
chain	1000	scf_8254373	877270	+	424208	441249	0	scf_8254392	chr4	31722566	+	6855442	6872483	6867012	8289	17041
chain	1000	scf_8254373	877270	+	441244	451301	451290	scf_8254373	chr4	31722566	+	6873706	6883763	6886357	8290	10057
chain	1000	scf_8254373	877270	+	451290	454965	454965	scf_8254373	chr4	31722566	+	6886357	6890032	6890700	8291	3675
chain	1000	scf_8254392	83174	+	0	30817	441244	scf_8254373	chr4	31722566	-	6867012	6897829	6873706	9846	30817
chain	1000	scf_8254373	877270	+	454965	466522	466522	scf_8254373	chr4	31722566	+	6890700	6902257	6903929	8292	11557
chain	1000	scf_8254392	83174	+	31690	35653	35649	scf_8254392	chr4	31722566	-	6904304	6908267	6915878	9845	3963
chain	1000	scf_8254373	877270	+	466522	488767	31690	scf_8254392	chr4	31722566	+	6903929	6926174	6904304	8293	22245
chain	1000	scf_8254373	877270	+	488766	495586	495583	scf_8254373	chr4	31722566	+	6928950	6935770	6937026	8294	6820
chain	1000	scf_8254392	83174	+	35649	71246	488766	scf_8254373	chr4	31722566	-	6915878	6951475	6928950	9844	35597
chain	1000	scf_8254373	877270	+	495583	510627	71246	scf_8254392	chr4	31722566	+	6937026	6952070	6953731	8295	15044
chain	1000	scf_8254373	877270	+	510621	512893	512889	scf_8254373	chr4	31722566	+	6954984	6957256	6957676	8296	2272
chain	1000	scf_8254392	83174	+	71246	77862	510621	scf_8254373	chr4	31722566	-	6953731	6960347	6954984	9843	6616
chain	1000	scf_8254373	877270	+	512889	516660	77862	scf_8254392	chr4	31722566	+	6957676	6961447	6961876	8297	3771
chain	1000	scf_8254373	877270	+	516653	519163	29	scf_8254403	chr4	31722566	+	6963963	6966473	6967208	8298	2510
chain	1000	scf_8254392	83174	+	77862	83145	516653	scf_8254373	chr4	31722566	-	6961876	6967159	6963963	9842	5283
chain	1000	scf_8254373	877270	+	519163	522164	522164	scf_8254373	chr4	31722566	+	6967707	6970708	6973318	8299	3001
chain	1000	scf_8254373	877270	+	522164	525171	525170	scf_8254373	chr4	31722566	+	6973318	6976325	6979039	8300	3007
chain	1000	scf_8254373	877270	+	525170	529074	20301	scf_8254403	chr4	31722566	+	6979039	6982943	6988533	8301	3904
chain	1000	scf_8254403	527035	+	29	20305	519163	scf_8254373	chr4	31722566	-	6967208	6987484	6967707	9841	20276
chain	1000	scf_8254373	877270	+	530037	531459	531457	scf_8254373	chr4	31722566	+	6990975	6992397	6996240	8302	1422
chain	1000	scf_8254403	527035	+	20301	25705	530037	scf_8254373	chr4	31722566	-	6988533	6993937	6990975	9840	5404
chain	1000	scf_8254373	877270	+	531457	533938	25705	scf_8254403	chr4	31722566	+	6996240	6998721	6997009	8303	2481
chain	1000	scf_8254373	877270	+	533938	535350	535350	scf_8254373	chr4	31722566	+	6999811	7001223	7002302	8304	1412
chain	1000	scf_8254373	877270	+	535350	540640	540639	scf_8254373	chr4	31722566	+	7002302	7007592	7008726	8305	5290
chain	1000	scf_8254373	877270	+	540639	542250	542242	scf_8254373	chr4	31722566	+	7008726	7010337	7011839	8306	1611
chain	1000	scf_8254373	877270	+	542242	547355	548381	scf_8254373	chr4	31722566	+	7011839	7016952	7021459	8307	5113
chain	1000	scf_8254373	877270	+	548381	552554	552552	scf_8254373	chr4	31722566	+	7021459	7025632	7032702	8308	4173
chain	1000	scf_8254373	877270	+	552552	554461	554544	scf_8254373	chr4	31722566	+	7032702	7034611	7034910	8309	1909
chain	1000	scf_8254403	527035	+	25705	76012	533938	scf_8254373	chr4	31722566	-	6997009	7047316	6999811	9839	50307
chain	1000	scf_8254373	877270	+	554544	585617	75932	scf_8254403	chr4	31722566	+	7034910	7065983	7050727	8310	31073
chain	1000	scf_8254403	527035	+	75932	102346	585614	scf_8254373	chr4	31722566	-	7050727	7077141	7068006	9838	26414
chain	1000	scf_8254373	877270	+	585614	598018	102345	scf_8254403	chr4	31722566	+	7068006	7080410	7079291	8311	12404
chain	1000	scf_8254403	527035	+	102345	117391	598018	scf_8254373	chr4	31722566	-	7079291	7094337	7083370	9837	15046
chain	1000	scf_8254373	877270	+	598018	617343	117391	scf_8254403	chr4	31722566	+	7083370	7102695	7096001	8312	19325
chain	1000	scf_8254373	877270	+	617341	623256	623609	scf_8254373	chr4	31722566	+	7104590	7110505	7110757	8313	5915
chain	1000	scf_8254403	527035	+	117391	136473	617341	scf_8254373	chr4	31722566	-	7096001	7115083	7104590	9836	19082
chain	1000	scf_8254373	877270	+	623609	629191	136472	scf_8254403	chr4	31722566	+	7110757	7116339	7115649	8314	5582
chain	1000	scf_8254373	877270	+	629294	639220	639220	scf_8254373	chr4	31722566	+	7116647	7126573	7128364	8315	9926
chain	1000	scf_8254373	877270	+	639220	643075	643080	scf_8254373	chr4	31722566	+	7128364	7132219	7135924	8316	3855
chain	1000	scf_8254373	877270	+	643080	645477	645473	scf_8254373	chr4	31722566	+	7135924	7138321	7145545	8317	2397
chain	1000	scf_8254403	527035	+	136472	173777	629294	scf_8254373	chr4	31722566	-	7115649	7152954	7116647	9835	37305
chain	1000	scf_8254373	877270	+	645473	654283	654273	scf_8254373	chr4	31722566	+	7145545	7154355	7158197	8318	8810
chain	1000	scf_8254403	527035	+	173772	191768	191766	scf_8254403	chr4	31722566	-	7158748	7176744	7177404	9834	17996
chain	1000	scf_8254373	877270	+	654273	682648	173772	scf_8254403	chr4	31722566	+	7158197	7186572	7158748	8319	28375
chain	1000	scf_8254373	877270	+	682638	689567	690289	scf_8254373	chr4	31722566	+	7188677	7195606	7196154	8320	6929
chain	1000	scf_8254373	877270	+	690289	691615	693591	scf_8254373	chr4	31722566	+	7196154	7197480	7199224	8321	1326
chain	1000	scf_8254373	877270	+	693591	695409	695392	scf_8254373	chr4	31722566	+	7199224	7201042	7201449	8322	1818
chain	1000	scf_8254373	877270	+	695392	698156	701761	scf_8254373	chr4	31722566	+	7201449	7204213	7208491	8323	2764
chain	1000	scf_8254373	877270	+	701761	706969	706968	scf_8254373	chr4	31722566	+	7208491	7213699	7217209	8324	5208
chain	1000	scf_8254373	877270	+	706968	713317	713310	scf_8254373	chr4	31722566	+	7217209	7223558	7225180	8325	6349
chain	1000	scf_8254373	877270	+	713310	727193	727282	scf_8254373	chr4	31722566	+	7225180	7239063	7239163	8326	13883
chain	1000	scf_8254373	877270	+	727282	729183	729096	scf_8254373	chr4	31722566	+	7239163	7241064	7241164	8327	1901
chain	1000	scf_8254373	877270	+	729096	732934	732847	scf_8254373	chr4	31722566	+	7241164	7245002	7245102	8328	3838
chain	1000	scf_8254373	877270	+	732847	745031	746114	scf_8254373	chr4	31722566	+	7245102	7257286	7258738	8329	12184
chain	1000	scf_8254373	877270	+	746114	752595	752583	scf_8254373	chr4	31722566	+	7258738	7265219	7266850	8330	6481
chain	1000	scf_8254403	527035	+	191766	280400	682638	scf_8254373	chr4	31722566	-	7177404	7266038	7188677	9833	88634
chain	1000	scf_8254403	527035	+	280400	283082	283074	scf_8254403	chr4	31722566	-	7269478	7272160	7274424	9832	2682
chain	1000	scf_8254373	877270	+	752583	759026	280400	scf_8254403	chr4	31722566	+	7266850	7273293	7269478	8331	6443
chain	1000	scf_8254373	877270	+	759022	761165	761165	scf_8254373	chr4	31722566	+	7274469	7276612	7278030	8332	2143
chain	1000	scf_8254373	877270	+	761165	763509	763500	scf_8254373	chr4	31722566	+	7278030	7280374	7280474	8333	2344
chain	1000	scf_8254373	877270	+	763500	770261	771412	scf_8254373	chr4	31722566	+	7280474	7287235	7288144	8334	6761
chain	1000	scf_8254403	527035	+	283074	297500	759022	scf_8254373	chr4	31722566	-	7274424	7288850	7274469	9831	14426
chain	1000	scf_8254373	877270	+	771412	774450	297499	scf_8254403	chr4	31722566	+	7288144	7291182	7292454	8335	3038
chain	1000	scf_8254373	877270	+	777358	780234	780234	scf_8254373	chr4	31722566	+	7295623	7298499	7300570	8336	2876
chain	1000	scf_8254403	527035	+	297499	305395	777358	scf_8254373	chr4	31722566	-	7292454	7300350	7295623	9830	7896
chain	1000	scf_8254373	877270	+	780234	787332	305387	scf_8254403	chr4	31722566	+	7300570	7307668	7301778	8337	7098
chain	1000	scf_8254373	877270	+	787316	791004	790991	scf_8254373	chr4	31722566	+	7309422	7313110	7317593	8338	3688
chain	1000	scf_8254373	877270	+	790991	794442	794434	scf_8254373	chr4	31722566	+	7317593	7321044	7323609	8339	3451
chain	1000	scf_8254373	877270	+	794434	796134	331010	scf_8254403	chr4	31722566	+	7323609	7325309	7327653	8340	1700
chain	1000	scf_8254403	527035	+	305387	330875	787316	scf_8254373	chr4	31722566	-	7301778	7327266	7309422	9829	25488
chain	1000	scf_8254373	877270	+	796120	798194	798194	scf_8254373	chr4	31722566	+	7328993	7331067	7334378	8341	2074
chain	1000	scf_8254373	877270	+	798194	804630	804617	scf_8254373	chr4	31722566	+	7334378	7340814	7342969	8342	6436
chain	1000	scf_8254373	877270	+	804617	806680	806674	scf_8254373	chr4	31722566	+	7342969	7345032	7347321	8343	2063
chain	1000	scf_8254373	877270	+	806674	809978	811175	scf_8254373	chr4	31722566	+	7347321	7350625	7351865	8344	3304
chain	1000	scf_8254403	527035	+	331010	362929	796120	scf_8254373	chr4	31722566	-	7327653	7359572	7328993	9828	31919
chain	1000	scf_8254373	877270	+	811175	838827	362937	scf_8254403	chr4	31722566	+	7351865	7379517	7362959	8345	27652
chain	1000	scf_8254373	877270	+	838825	841498	841505	scf_8254373	chr4	31722566	+	7381797	7384470	7384881	8346	2673
chain	1000	scf_8254403	527035	+	362937	390298	838825	scf_8254373	chr4	31722566	-	7362959	7390320	7381797	9827	27361
chain	1000	scf_8254373	877270	+	841505	861966	390287	scf_8254403	chr4	31722566	+	7384881	7405342	7391353	8347	20461
chain	1000	scf_8254373	877270	+	861963	865100	865099	scf_8254373	chr4	31722566	+	7409365	7412502	7415267	8348	3137
chain	1000	scf_8254373	877270	+	865099	866727	421406	scf_8254403	chr4	31722566	+	7415267	7416895	7422733	8349	1628
chain	1000	scf_8254403	527035	+	390287	421329	861963	scf_8254373	chr4	31722566	-	7391353	7422395	7409365	9826	31042
chain	1000	scf_8254373	877270	+	866833	874998	874985	scf_8254373	chr4	31722566	+	7424034	7432199	7433767	8350	8165
chain	1000	scf_8254373	877270	+	874985	877116	457097	scf_8254403	chr4	31722566	+	7433767	7435898	7460637	8351	2131
chain	1000	scf_8254403	527035	+	421406	457101	866833	scf_8254373	chr4	31722566	-	7422733	7458428	7424034	9825	35695
chain	1000	scf_8254403	527035	+	457097	471989	471987	scf_8254403	chr4	31722566	-	7460637	7475529	7480698	9824	14892
chain	1000	scf_8254403	527035	+	471987	477209	477207	scf_8254403	chr4	31722566	-	7480698	7485920	7486736	9823	5222
chain	1000	scf_8254403	527035	+	477207	486196	486173	scf_8254403	chr4	31722566	-	7486736	7495725	7497514	9822	8989
chain	1000	scf_8254403	527035	+	486173	494103	494088	scf_8254403	chr4	31722566	-	7497514	7505444	7506599	9821	7930
chain	1000	scf_8254403	527035	+	494088	514888	514885	scf_8254403	chr4	31722566	-	7506599	7527399	7528226	9820	20800
chain	1000	scf_8254403	527035	+	514885	517312	517295	scf_8254403	chr4	31722566	-	7528226	7530653	7535743	9819	2427
chain	1000	scf_8254403	527035	+	517295	520755	520755	scf_8254403	chr4	31722566	-	7535743	7539203	7540826	9818	3460
chain	1000	scf_8254403	527035	+	520755	527009	336	scf_8254002	chr4	31722566	-	7540826	7547080	7547129	9817	6254
chain	1000	scf_8254002	90318	+	336	86339	86302	scf_8254002	chr4	31722566	-	7547129	7633132	7633756	9816	86003
chain	1000	scf_8254002	90318	+	86302	90193	0	scf_8254332	chr4	31722566	-	7633756	7637647	7639313	9815	3891
chain	1000	scf_8254332	50910	+	0	4181	4181	scf_8254332	chr4	31722566	-	7639313	7643494	7645991	9814	4181
chain	1000	scf_8254332	50910	+	4181	26190	26189	scf_8254332	chr4	31722566	-	7645991	7668000	7668862	9813	22009
chain	1000	scf_8254332	50910	+	26189	31844	31970	scf_8254332	chr4	31722566	-	7668862	7674517	7674715	9812	5655
chain	1000	scf_8254332	50910	+	31970	34562	34662	scf_8254332	chr4	31722566	-	7674715	7677307	7677381	9811	2592
chain	1000	scf_8254332	50910	+	34662	36554	36551	scf_8254332	chr4	31722566	-	7677381	7679273	7682818	9810	1892
chain	1000	scf_8254332	50910	+	36551	37942	40637	scf_8254332	chr4	31722566	-	7682818	7684209	7691913	9809	1391
chain	1000	scf_8254332	50910	+	40637	42579	43438	scf_8254332	chr4	31722566	-	7691913	7693855	7694691	9808	1942
chain	1000	scf_8254332	50910	+	43438	45169	45166	scf_8254332	chr4	31722566	-	7694691	7696422	7700594	9807	1731
chain	1000	scf_8254332	50910	+	45166	47319	47312	scf_8254332	chr4	31722566	-	7700594	7702747	7706508	9806	2153
chain	1000	scf_8254332	50910	+	47312	49831	321	scf_8254051	chr4	31722566	-	7706508	7709027	7852791	9805	2519
chain	1000	scf_8254051	160987	+	321	7443	7434	scf_8254051	chr4	31722566	-	7852791	7859913	7862632	9794	7122
chain	1000	scf_8254051	160987	+	7434	28173	28173	scf_8254051	chr4	31722566	-	7862632	7883371	7884429	9793	20739
chain	1000	scf_8254051	160987	+	28173	30468	30460	scf_8254051	chr4	31722566	-	7884429	7886724	7887546	9792	2295
chain	1000	scf_8254051	160987	+	30460	43234	43231	scf_8254051	chr4	31722566	-	7887546	7900320	7902498	9790	12774
chain	1000	scf_8254051	160987	+	43231	93871	93859	scf_8254051	chr4	31722566	-	7902498	7953138	7953238	9789	50640
chain	1000	scf_8254051	160987	+	93859	99553	100416	scf_8254051	chr4	31722566	-	7953238	7958932	7964950	9788	5694
chain	1000	scf_8254051	160987	+	100416	103264	113441	scf_8254051	chr4	31722566	-	7964950	7967798	7988415	9787	2848
chain	1000	scf_8254051	160987	+	113441	116433	116432	scf_8254051	chr4	31722566	-	7988415	7991407	7997402	9786	2992
chain	1000	scf_8254051	160987	+	116432	124075	124070	scf_8254051	chr4	31722566	-	7997402	8005045	8006266	9785	7643
chain	1000	scf_8254051	160987	+	124070	125354	125350	scf_8254051	chr4	31722566	-	8006266	8007550	8010436	9784	1284
chain	1000	scf_8254051	160987	+	125350	126450	126448	scf_8254051	chr4	31722566	-	8010436	8011536	8014131	9783	1100
chain	1000	scf_8254051	160987	+	126448	129404	129403	scf_8254051	chr4	31722566	-	8014131	8017087	8019471	9782	2956
chain	1000	scf_8254051	160987	+	129403	137065	137065	scf_8254051	chr4	31722566	-	8019471	8027133	8029100	9781	7662
chain	1000	scf_8254051	160987	+	137065	154653	154652	scf_8254051	chr4	31722566	-	8029100	8046688	8047272	9780	17588
