chain	chainscore	refname	refsize	strand	refstart	refend	refshift	refnameshift	queryname	querysize	qstrand	querystart	queryend	queryshift	chainID	ungapsize
chain	1000	scf_8254579	346661	+	24801	26330	361549	scf_8254811	chr5	27466550	-	4893161	4894690	4894555	12453	1529
chain	1000	scf_8254579	346661	+	26330	32299	32298	scf_8254579	chr5	27466550	-	4895977	4901946	4904033	12452	5969
chain	1000	scf_8254811	1407426	+	361549	370657	26330	scf_8254579	chr5	27466550	+	4894555	4903663	4895977	10728	9108
chain	1000	scf_8254811	1407426	+	370673	373313	373313	scf_8254811	chr5	27466550	+	4905213	4907853	4910723	10729	2640
chain	1000	scf_8254579	346661	+	32298	37619	370673	scf_8254811	chr5	27466550	-	4904033	4909354	4905213	12451	5321
chain	1000	scf_8254811	1407426	+	373313	377773	37616	scf_8254579	chr5	27466550	+	4910723	4915183	4914775	10730	4460
chain	1000	scf_8254579	346661	+	37616	44849	377747	scf_8254811	chr5	27466550	-	4914775	4922008	4916165	12450	7233
chain	1000	scf_8254579	346661	+	44846	47858	48077	scf_8254579	chr5	27466550	-	4923164	4926176	4926546	12449	3012
chain	1000	scf_8254811	1407426	+	377747	389781	44846	scf_8254579	chr5	27466550	+	4916165	4928199	4923164	10731	12034
chain	1000	scf_8254579	346661	+	48077	63928	389841	scf_8254811	chr5	27466550	-	4926546	4942397	4928964	12448	15851
chain	1000	scf_8254579	346661	+	63928	80599	80599	scf_8254579	chr5	27466550	-	4944000	4960671	4964628	12447	16671
chain	1000	scf_8254579	346661	+	80599	99548	99548	scf_8254579	chr5	27466550	-	4964628	4983577	4985364	12446	18949
chain	1000	scf_8254579	346661	+	99548	109365	109364	scf_8254579	chr5	27466550	-	4985364	4995181	4998235	12445	9817
chain	1000	scf_8254811	1407426	+	389841	459437	63928	scf_8254579	chr5	27466550	+	4928964	4998560	4944000	10732	69596
chain	1000	scf_8254579	346661	+	109364	115721	459435	scf_8254811	chr5	27466550	-	4998235	5004592	5000160	12444	6357
chain	1000	scf_8254579	346661	+	115716	118101	118100	scf_8254579	chr5	27466550	-	5008802	5011187	5013355	12443	2385
chain	1000	scf_8254811	1407426	+	459435	472136	115716	scf_8254579	chr5	27466550	+	5000160	5012861	5008802	10733	12701
chain	1000	scf_8254579	346661	+	118100	122264	122258	scf_8254579	chr5	27466550	-	5013355	5017519	5020442	12442	4164
chain	1000	scf_8254811	1407426	+	472131	475377	475387	scf_8254811	chr5	27466550	+	5021098	5024344	5024444	10734	3246
chain	1000	scf_8254811	1407426	+	475387	476587	476587	scf_8254811	chr5	27466550	+	5024444	5025644	5028148	10735	1200
chain	1000	scf_8254811	1407426	+	476587	478117	478092	scf_8254811	chr5	27466550	+	5028148	5029678	5029778	10736	1530
chain	1000	scf_8254811	1407426	+	478092	479772	479747	scf_8254811	chr5	27466550	+	5029778	5031458	5036390	10737	1680
chain	1000	scf_8254579	346661	+	122258	143495	472131	scf_8254811	chr5	27466550	-	5020442	5041679	5021098	12441	21237
chain	1000	scf_8254579	346661	+	143491	151690	151680	scf_8254579	chr5	27466550	-	5043685	5051884	5056535	12440	8199
chain	1000	scf_8254579	346661	+	151680	158344	158344	scf_8254579	chr5	27466550	-	5056535	5063199	5064751	12439	6664
chain	1000	scf_8254811	1407426	+	479747	512297	143491	scf_8254579	chr5	27466550	+	5036390	5068940	5043685	10738	32550
chain	1000	scf_8254811	1407426	+	512296	521195	521195	scf_8254811	chr5	27466550	+	5070450	5079349	5080761	10739	8899
chain	1000	scf_8254811	1407426	+	521195	523154	523150	scf_8254811	chr5	27466550	+	5080761	5082720	5084312	10740	1959
chain	1000	scf_8254579	346661	+	158344	176562	512296	scf_8254811	chr5	27466550	-	5064751	5082969	5070450	12438	18218
chain	1000	scf_8254811	1407426	+	523150	525041	176560	scf_8254579	chr5	27466550	+	5084312	5086203	5084680	10741	1891
chain	1000	scf_8254811	1407426	+	525040	549258	549253	scf_8254811	chr5	27466550	+	5088046	5112264	5113448	10742	24218
chain	1000	scf_8254579	346661	+	176560	212721	525040	scf_8254811	chr5	27466550	-	5084680	5120841	5088046	12437	36161
chain	1000	scf_8254811	1407426	+	549253	566126	212717	scf_8254579	chr5	27466550	+	5113448	5130321	5125566	10743	16873
chain	1000	scf_8254811	1407426	+	566123	580256	235060	scf_8254579	chr5	27466550	+	5133499	5147632	5150600	10744	14133
chain	1000	scf_8254579	346661	+	212717	235072	566123	scf_8254811	chr5	27466550	-	5125566	5147921	5133499	12436	22355
chain	1000	scf_8254579	346661	+	235060	237112	240255	scf_8254579	chr5	27466550	-	5150600	5152652	5152752	12435	2052
chain	1000	scf_8254579	346661	+	240255	249747	249746	scf_8254579	chr5	27466550	-	5152752	5162244	5163601	12434	9492
chain	1000	scf_8254811	1407426	+	595568	597283	588338	scf_8254811	chr5	27466550	+	5165589	5167304	5168011	10745	1715
chain	1000	scf_8254811	1407426	+	588338	593182	267915	scf_8254579	chr5	27466550	+	5168011	5172855	5184104	10746	4844
chain	1000	scf_8254579	346661	+	249746	267937	595568	scf_8254811	chr5	27466550	-	5163601	5181792	5165589	12433	18191
chain	1000	scf_8254579	346661	+	267915	268997	605737	scf_8254811	chr5	27466550	-	5184104	5185186	5184682	12432	1082
chain	1000	scf_8254811	1407426	+	605737	612624	272524	scf_8254579	chr5	27466550	+	5184682	5191569	5190504	10747	6887
chain	1000	scf_8254579	346661	+	272524	273863	273861	scf_8254579	chr5	27466550	-	5190504	5191843	5192959	12431	1339
chain	1000	scf_8254579	346661	+	273861	275009	612642	scf_8254811	chr5	27466550	-	5192959	5194107	5193956	12430	1148
chain	1000	scf_8254811	1407426	+	612642	615088	275007	scf_8254579	chr5	27466550	+	5193956	5196402	5195622	10748	2446
chain	1000	scf_8254579	346661	+	275007	276024	276025	scf_8254579	chr5	27466550	-	5195622	5196639	5197566	12429	1017
chain	1000	scf_8254811	1407426	+	615088	619054	619051	scf_8254811	chr5	27466550	+	5197877	5201843	5203395	10749	3966
chain	1000	scf_8254579	346661	+	276025	282280	615088	scf_8254811	chr5	27466550	-	5197566	5203821	5197877	12428	6255
chain	1000	scf_8254579	346661	+	282274	285803	0	scf_8255398	chr5	27466550	-	5206425	5209954	5208834	12427	3529
chain	1000	scf_8255398	1346	+	0	1346	285800	scf_8254579	chr5	27466550	+	5208834	5210180	5211218	10751	1346
chain	1000	scf_8254811	1407426	+	619051	626888	282274	scf_8254579	chr5	27466550	+	5203395	5211232	5206425	10750	7837
chain	1000	scf_8254579	346661	+	285800	299784	628379	scf_8254811	chr5	27466550	-	5211218	5225202	5227912	12426	13984
chain	1000	scf_8255076	1170	+	0	1170	636254	scf_8254811	chr5	27466550	+	5232246	5233416	5243702	10753	1170
chain	1000	scf_8254811	1407426	+	628379	634971	299783	scf_8254579	chr5	27466550	+	5227912	5234504	5229421	10752	6592
chain	1000	scf_8254714	3065	+	1582	3065	642964	scf_8254811	chr5	27466550	+	5245273	5246756	5251224	10755	1483
chain	1000	scf_8254811	1407426	+	636254	642999	1582	scf_8254714	chr5	27466550	+	5243702	5250447	5245273	10754	6745
chain	1000	scf_8254811	1407426	+	642964	648472	648472	scf_8254811	chr5	27466550	+	5251224	5256732	5259523	10756	5508
chain	1000	scf_8254811	1407426	+	648472	651293	333350	scf_8254579	chr5	27466550	+	5259523	5262344	5262931	10757	2821
chain	1000	scf_8254579	346661	+	299783	333250	0	scf_8255076	chr5	27466550	-	5229421	5262888	5232246	12425	33467
chain	1000	scf_8254579	346661	+	333350	335600	651292	scf_8254811	chr5	27466550	-	5262931	5265181	5265099	12424	2250
chain	1000	scf_8254811	1407426	+	651292	658449	335600	scf_8254579	chr5	27466550	+	5265099	5272256	5268594	10758	7157
chain	1000	scf_8254579	346661	+	335600	346197	658449	scf_8254811	chr5	27466550	-	5268594	5279191	5272646	12423	10597
chain	1000	scf_8254811	1407426	+	658449	674461	305	scf_8254577	chr5	27466550	+	5272646	5288658	5279527	10759	16012
chain	1000	scf_8254811	1407426	+	674460	678829	678829	scf_8254811	chr5	27466550	+	5290649	5295018	5296078	10760	4369
chain	1000	scf_8254811	1407426	+	678829	682107	682107	scf_8254811	chr5	27466550	+	5296078	5299356	5303999	10761	3278
chain	1000	scf_8254577	349481	+	305	25824	674460	scf_8254811	chr5	27466550	-	5279527	5305046	5290649	12422	25519
chain	1000	scf_8254811	1407426	+	682107	686435	25814	scf_8254577	chr5	27466550	+	5303999	5308327	5308304	10762	4328
chain	1000	scf_8254577	349481	+	25814	33662	686432	scf_8254811	chr5	27466550	-	5308304	5316152	5310468	12421	7848
chain	1000	scf_8254811	1407426	+	686432	700524	33660	scf_8254577	chr5	27466550	+	5310468	5324560	5319964	10763	14092
chain	1000	scf_8254811	1407426	+	700423	711559	711551	scf_8254811	chr5	27466550	+	5326943	5338079	5339136	10764	11136
chain	1000	scf_8254811	1407426	+	711551	719819	722890	scf_8254811	chr5	27466550	+	5339136	5347404	5351740	10765	8268
chain	1000	scf_8254811	1407426	+	722890	726065	726062	scf_8254811	chr5	27466550	+	5351740	5354915	5359901	10766	3175
chain	1000	scf_8254811	1407426	+	726062	728849	731972	scf_8254811	chr5	27466550	+	5359901	5362688	5366707	10767	2787
chain	1000	scf_8254577	349481	+	33660	76620	700423	scf_8254811	chr5	27466550	-	5319964	5362924	5326943	12420	42960
chain	1000	scf_8254811	1407426	+	731972	734561	76618	scf_8254577	chr5	27466550	+	5366707	5369296	5367403	10768	2589
chain	1000	scf_8254577	349481	+	76618	86836	735339	scf_8254811	chr5	27466550	-	5367403	5377621	5380948	12419	10218
chain	1000	scf_8254811	1407426	+	735339	736482	86831	scf_8254577	chr5	27466550	+	5380948	5382091	5381531	10769	1143
chain	1000	scf_8254811	1407426	+	738620	740482	740851	scf_8254811	chr5	27466550	+	5384623	5386485	5386997	10770	1862
chain	1000	scf_8254577	349481	+	86831	99890	738620	scf_8254811	chr5	27466550	-	5381531	5394590	5384623	12418	13059
chain	1000	scf_8254811	1407426	+	740851	753285	753283	scf_8254811	chr5	27466550	+	5386997	5399431	5399778	10771	12434
chain	1000	scf_8254577	349481	+	99887	103027	761252	scf_8254811	chr5	27466550	-	5400031	5403171	5409577	12417	3140
chain	1000	scf_8254811	1407426	+	753283	761281	99887	scf_8254577	chr5	27466550	+	5399778	5407776	5400031	10772	7998
chain	1000	scf_8254577	349481	+	103023	105714	769690	scf_8254811	chr5	27466550	-	5411485	5414176	5419387	12416	2691
chain	1000	scf_8254811	1407426	+	761252	769692	103023	scf_8254577	chr5	27466550	+	5409577	5418017	5411485	10773	8440
chain	1000	scf_8254577	349481	+	105713	109739	109739	scf_8254577	chr5	27466550	-	5419548	5423574	5428450	12415	4026
chain	1000	scf_8254577	349481	+	109739	113009	113006	scf_8254577	chr5	27466550	-	5428450	5431720	5433740	12414	3270
chain	1000	scf_8254577	349481	+	113006	115686	115958	scf_8254577	chr5	27466550	-	5433740	5436420	5439858	12413	2680
chain	1000	scf_8254577	349481	+	115958	119461	119458	scf_8254577	chr5	27466550	-	5439858	5443361	5449077	12412	3503
chain	1000	scf_8254811	1407426	+	769690	797017	105713	scf_8254577	chr5	27466550	+	5419387	5446714	5419548	10774	27327
chain	1000	scf_8254577	349481	+	119458	121007	797015	scf_8254811	chr5	27466550	-	5449077	5450626	5449186	12411	1549
chain	1000	scf_8254811	1407426	+	797015	799667	121294	scf_8254577	chr5	27466550	+	5449186	5451838	5450727	10775	2652
chain	1000	scf_8254577	349481	+	121294	123199	799664	scf_8254811	chr5	27466550	-	5450727	5452632	5452851	12410	1905
chain	1000	scf_8254811	1407426	+	799664	826271	826271	scf_8254811	chr5	27466550	+	5452851	5479458	5480800	10776	26607
chain	1000	scf_8254811	1407426	+	826271	836236	836236	scf_8254811	chr5	27466550	+	5480800	5490765	5491554	10777	9965
chain	1000	scf_8254811	1407426	+	836236	930849	930848	scf_8254811	chr5	27466550	+	5491554	5586167	5587371	10778	94613
chain	1000	scf_8254811	1407426	+	930848	955900	955900	scf_8254811	chr5	27466550	+	5587371	5612423	5612991	10779	25052
chain	1000	scf_8254811	1407426	+	955900	968319	968312	scf_8254811	chr5	27466550	+	5612991	5625410	5628194	10780	12419
chain	1000	scf_8254811	1407426	+	968312	981517	981503	scf_8254811	chr5	27466550	+	5628194	5641399	5643132	10781	13205
chain	1000	scf_8254811	1407426	+	981503	995446	995446	scf_8254811	chr5	27466550	+	5643132	5657075	5659129	10782	13943
chain	1000	scf_8254811	1407426	+	995446	1010716	1010705	scf_8254811	chr5	27466550	+	5659129	5674399	5675715	10783	15270
chain	1000	scf_8254811	1407426	+	1010705	1016401	1016400	scf_8254811	chr5	27466550	+	5675715	5681411	5682397	10784	5696
chain	1000	scf_8254811	1407426	+	1016400	1038024	1038020	scf_8254811	chr5	27466550	+	5682397	5704021	5706236	10785	21624
chain	1000	scf_8254811	1407426	+	1038020	1039917	1039895	scf_8254811	chr5	27466550	+	5706236	5708133	5708786	10786	1897
chain	1000	scf_8254811	1407426	+	1039895	1103871	1104425	scf_8254811	chr5	27466550	+	5708786	5772762	5773254	10787	63976
chain	1000	scf_8254811	1407426	+	1104425	1111660	1111660	scf_8254811	chr5	27466550	+	5773254	5780489	5784184	10788	7235
chain	1000	scf_8254811	1407426	+	1111660	1136183	1136180	scf_8254811	chr5	27466550	+	5784184	5808707	5809281	10789	24523
chain	1000	scf_8254811	1407426	+	1136180	1140943	1140976	scf_8254811	chr5	27466550	+	5809281	5814044	5814144	10790	4763
chain	1000	scf_8254811	1407426	+	1140976	1146712	1146699	scf_8254811	chr5	27466550	+	5814144	5819880	5819980	10791	5736
chain	1000	scf_8254811	1407426	+	1146699	1148038	1148038	scf_8254811	chr5	27466550	+	5819980	5821319	5823466	10792	1339
chain	1000	scf_8254811	1407426	+	1148038	1153350	1153350	scf_8254811	chr5	27466550	+	5823466	5828778	5830018	10793	5312
chain	1000	scf_8254811	1407426	+	1153350	1166670	1166670	scf_8254811	chr5	27466550	+	5830018	5843338	5844928	10794	13320
chain	1000	scf_8254811	1407426	+	1166670	1170876	1170872	scf_8254811	chr5	27466550	+	5844928	5849134	5850505	10795	4206
chain	1000	scf_8254811	1407426	+	1170872	1172151	1172144	scf_8254811	chr5	27466550	+	5850505	5851784	5854117	10796	1279
chain	1000	scf_8254811	1407426	+	1172144	1174363	1174361	scf_8254811	chr5	27466550	+	5854117	5856336	5857169	10797	2219
chain	1000	scf_8254811	1407426	+	1174361	1176561	1177114	scf_8254811	chr5	27466550	+	5857169	5859369	5865272	10798	2200
chain	1000	scf_8254811	1407426	+	1177114	1179393	1179388	scf_8254811	chr5	27466550	+	5865272	5867551	5868139	10799	2279
chain	1000	scf_8254811	1407426	+	1179388	1180601	1180593	scf_8254811	chr5	27466550	+	5868139	5869352	5871369	10800	1213
chain	1000	scf_8254811	1407426	+	1180593	1209255	1211376	scf_8254811	chr5	27466550	+	5871369	5900031	5902094	10801	28662
chain	1000	scf_8254811	1407426	+	1211376	1214485	1214484	scf_8254811	chr5	27466550	+	5902094	5905203	5912792	10802	3109
chain	1000	scf_8254811	1407426	+	1214484	1215847	1217974	scf_8254811	chr5	27466550	+	5912792	5914155	5917101	10803	1363
chain	1000	scf_8254811	1407426	+	1217974	1226055	1226055	scf_8254811	chr5	27466550	+	5917101	5925182	5928205	10804	8081
chain	1000	scf_8254811	1407426	+	1226055	1228325	1228325	scf_8254811	chr5	27466550	+	5928205	5930475	5933216	10805	2270
chain	1000	scf_8254811	1407426	+	1228325	1229343	1229341	scf_8254811	chr5	27466550	+	5933216	5934234	5937068	10806	1018
chain	1000	scf_8254811	1407426	+	1229341	1231463	1231462	scf_8254811	chr5	27466550	+	5937068	5939190	5942867	10807	2122
chain	1000	scf_8254811	1407426	+	1231462	1239038	1239035	scf_8254811	chr5	27466550	+	5942867	5950443	5951151	10808	7576
chain	1000	scf_8254643	8282	+	0	1060	2902	scf_8254643	chr5	27466550	+	5951214	5952274	5954843	10810	1060
chain	1000	scf_8254811	1407426	+	1239035	1241636	0	scf_8254643	chr5	27466550	+	5951151	5953752	5951214	10809	2601
chain	1000	scf_8254643	8282	+	2902	6819	6818	scf_8254643	chr5	27466550	+	5954843	5958760	5965082	10811	3917
chain	1000	scf_8254643	8282	+	6818	8281	1241934	scf_8254811	chr5	27466550	+	5965082	5966545	5970540	10812	1463
chain	1000	scf_8254811	1407426	+	1241934	1250416	1250413	scf_8254811	chr5	27466550	+	5970540	5979022	5980726	10813	8482
chain	1000	scf_8254811	1407426	+	1250413	1261992	1261985	scf_8254811	chr5	27466550	+	5980726	5992305	5995650	10814	11579
chain	1000	scf_8254811	1407426	+	1261985	1263992	1263990	scf_8254811	chr5	27466550	+	5995650	5997657	5998481	10815	2007
chain	1000	scf_8254811	1407426	+	1263990	1266864	1266857	scf_8254811	chr5	27466550	+	5998481	6001355	6002723	10816	2874
chain	1000	scf_8254811	1407426	+	1266857	1274371	1274371	scf_8254811	chr5	27466550	+	6002723	6010237	6011112	10817	7514
chain	1000	scf_8254811	1407426	+	1274371	1289065	1289062	scf_8254811	chr5	27466550	+	6011112	6025806	6027269	10818	14694
chain	1000	scf_8254811	1407426	+	1289062	1293239	1293235	scf_8254811	chr5	27466550	+	6027269	6031446	6032913	10819	4177
chain	1000	scf_8254811	1407426	+	1293235	1308906	1308904	scf_8254811	chr5	27466550	+	6032913	6048584	6052947	10820	15671
chain	1000	scf_8254811	1407426	+	1308904	1311925	1311923	scf_8254811	chr5	27466550	+	6052947	6055968	6056756	10821	3021
chain	1000	scf_8254811	1407426	+	1311923	1317778	1317777	scf_8254811	chr5	27466550	+	6056756	6062611	6065528	10822	5855
chain	1000	scf_8254811	1407426	+	1317777	1319581	1319578	scf_8254811	chr5	27466550	+	6065528	6067332	6069043	10823	1804
chain	1000	scf_8254811	1407426	+	1319578	1326217	1326217	scf_8254811	chr5	27466550	+	6069043	6075682	6080481	10824	6639
chain	1000	scf_8254811	1407426	+	1326217	1336170	1336170	scf_8254811	chr5	27466550	+	6080481	6090434	6090926	10825	9953
chain	1000	scf_8254811	1407426	+	1336170	1354705	1354705	scf_8254811	chr5	27466550	+	6090926	6109461	6112068	10826	18535
chain	1000	scf_8254811	1407426	+	1354705	1364628	1364626	scf_8254811	chr5	27466550	+	6112068	6121991	6124570	10827	9923
chain	1000	scf_8254811	1407426	+	1364626	1375868	1375867	scf_8254811	chr5	27466550	+	6124570	6135812	6138434	10828	11242
chain	1000	scf_8254811	1407426	+	1375867	1381551	1381549	scf_8254811	chr5	27466550	+	6138434	6144118	6145448	10829	5684
chain	1000	scf_8254811	1407426	+	1381549	1386753	1387004	scf_8254811	chr5	27466550	+	6145448	6150652	6151600	10830	5204
chain	1000	scf_8254811	1407426	+	1387004	1392522	1392522	scf_8254811	chr5	27466550	+	6151600	6157118	6160887	10831	5518
chain	1000	scf_8254811	1407426	+	1392522	1400256	1400238	scf_8254811	chr5	27466550	+	6160887	6168621	6168777	10832	7734
chain	1000	scf_8254811	1407426	+	1400238	1407176	539	scf_8254382	chr5	27466550	+	6168777	6175715	6175764	10833	6938
chain	1000	scf_8254382	168334	+	539	3357	3354	scf_8254382	chr5	27466550	+	6175764	6178582	6181935	10834	2818
chain	1000	scf_8254382	168334	+	3354	7301	7294	scf_8254382	chr5	27466550	+	6181935	6185882	6188544	10835	3947
chain	1000	scf_8254382	168334	+	7294	13707	13701	scf_8254382	chr5	27466550	+	6188544	6194957	6196495	10836	6413
chain	1000	scf_8254382	168334	+	13701	24937	24937	scf_8254382	chr5	27466550	+	6196495	6207731	6210029	10837	11236
chain	1000	scf_8254382	168334	+	24937	30543	30716	scf_8254382	chr5	27466550	+	6210029	6215635	6215735	10838	5606
chain	1000	scf_8254382	168334	+	30716	44758	44754	scf_8254382	chr5	27466550	+	6215735	6229777	6231402	10839	14042
chain	1000	scf_8254382	168334	+	44754	155800	155800	scf_8254382	chr5	27466550	+	6231402	6342448	6343472	10840	111046
chain	1000	scf_8254382	168334	+	155800	159927	159915	scf_8254382	chr5	27466550	+	6343472	6347599	6348133	10841	4127
chain	1000	scf_8254382	168334	+	159915	168140	29	scf_8254649	chr5	27466550	+	6348133	6356358	6356408	10842	8225
chain	1000	scf_8254649	819503	+	29	4284	4279	scf_8254649	chr5	27466550	+	6356408	6360663	6363212	10843	4255
chain	1000	scf_8254649	819503	+	4279	15501	15497	scf_8254649	chr5	27466550	+	6363212	6374434	6376495	10844	11222
chain	1000	scf_8254649	819503	+	15497	24619	24619	scf_8254649	chr5	27466550	+	6376495	6385617	6389798	10845	9122
chain	1000	scf_8254649	819503	+	24619	48587	48584	scf_8254649	chr5	27466550	+	6389798	6413766	6415536	10846	23968
chain	1000	scf_8254649	819503	+	48584	88285	88281	scf_8254649	chr5	27466550	+	6415536	6455237	6457179	10847	39701
chain	1000	scf_8254649	819503	+	88281	101815	101813	scf_8254649	chr5	27466550	+	6457179	6470713	6473719	10848	13534
chain	1000	scf_8254649	819503	+	101813	132510	132499	scf_8254649	chr5	27466550	+	6473719	6504416	6505625	10849	30697
chain	1000	scf_8254649	819503	+	132499	134117	138937	scf_8254649	chr5	27466550	+	6505625	6507243	6518358	10850	1618
chain	1000	scf_8254649	819503	+	138937	140223	140223	scf_8254649	chr5	27466550	+	6518358	6519644	6521465	10851	1286
chain	1000	scf_8254649	819503	+	140223	142079	142077	scf_8254649	chr5	27466550	+	6521465	6523321	6526091	10852	1856
chain	1000	scf_8254649	819503	+	142077	146305	146302	scf_8254649	chr5	27466550	+	6526091	6530319	6532345	10853	4228
chain	1000	scf_8254649	819503	+	146302	149390	149380	scf_8254649	chr5	27466550	+	6532345	6535433	6539631	10854	3088
chain	1000	scf_8254649	819503	+	149380	152563	152563	scf_8254649	chr5	27466550	+	6539631	6542814	6545034	10855	3183
chain	1000	scf_8254649	819503	+	152563	163333	163480	scf_8254649	chr5	27466550	+	6545034	6555804	6556059	10856	10770
chain	1000	scf_8254649	819503	+	163480	166750	166748	scf_8254649	chr5	27466550	+	6556059	6559329	6560962	10857	3270
chain	1000	scf_8254649	819503	+	166748	203801	203801	scf_8254649	chr5	27466550	+	6560962	6598015	6600071	10858	37053
chain	1000	scf_8254649	819503	+	203801	210778	210778	scf_8254649	chr5	27466550	+	6600071	6607048	6610503	10859	6977
chain	1000	scf_8254649	819503	+	210778	215529	215518	scf_8254649	chr5	27466550	+	6610503	6615254	6616167	10860	4751
chain	1000	scf_8254649	819503	+	215518	245098	245064	scf_8254649	chr5	27466550	+	6616167	6645747	6647306	10861	29580
chain	1000	scf_8254649	819503	+	245064	252413	252405	scf_8254649	chr5	27466550	+	6647306	6654655	6657665	10862	7349
chain	1000	scf_8254649	819503	+	252405	254406	254401	scf_8254649	chr5	27466550	+	6657665	6659666	6660092	10863	2001
chain	1000	scf_8254649	819503	+	254401	260638	260636	scf_8254649	chr5	27466550	+	6660092	6666329	6667638	10864	6237
chain	1000	scf_8254649	819503	+	260636	263491	263489	scf_8254649	chr5	27466550	+	6667638	6670493	6673238	10865	2855
chain	1000	scf_8254649	819503	+	263489	269334	269329	scf_8254649	chr5	27466550	+	6673238	6679083	6681000	10866	5845
chain	1000	scf_8254649	819503	+	269329	314669	314668	scf_8254649	chr5	27466550	+	6681000	6726340	6728233	10867	45340
chain	1000	scf_8254649	819503	+	314668	322198	322196	scf_8254649	chr5	27466550	+	6728233	6735763	6739997	10868	7530
chain	1000	scf_8254649	819503	+	322196	332497	332496	scf_8254649	chr5	27466550	+	6739997	6750298	6755228	10869	10301
chain	1000	scf_8254649	819503	+	332496	333924	333910	scf_8254649	chr5	27466550	+	6755228	6756656	6757934	10870	1428
chain	1000	scf_8254649	819503	+	333910	338443	338442	scf_8254649	chr5	27466550	+	6757934	6762467	6764521	10871	4533
chain	1000	scf_8254649	819503	+	338442	339487	340859	scf_8254649	chr5	27466550	+	6764521	6765566	6769635	10872	1045
chain	1000	scf_8254649	819503	+	340859	343189	343250	scf_8254649	chr5	27466550	+	6769635	6771965	6772065	10873	2330
chain	1000	scf_8254649	819503	+	343250	360741	360738	scf_8254649	chr5	27466550	+	6772065	6789556	6791511	10874	17491
chain	1000	scf_8254649	819503	+	360738	379821	379750	scf_8254649	chr5	27466550	+	6791511	6810594	6810795	10875	19083
chain	1000	scf_8254649	819503	+	379750	383141	383138	scf_8254649	chr5	27466550	+	6810795	6814186	6814629	10876	3391
chain	1000	scf_8254649	819503	+	383138	411002	411002	scf_8254649	chr5	27466550	+	6814629	6842493	6844372	10877	27864
chain	1000	scf_8254649	819503	+	411002	422949	422964	scf_8254649	chr5	27466550	+	6844372	6856319	6856437	10878	11947
chain	1000	scf_8254649	819503	+	422964	429158	430320	scf_8254649	chr5	27466550	+	6856437	6862631	6863727	10879	6194
chain	1000	scf_8254649	819503	+	430320	431783	431783	scf_8254649	chr5	27466550	+	6863727	6865190	6872726	10880	1463
chain	1000	scf_8254649	819503	+	431783	439800	440526	scf_8254649	chr5	27466550	+	6872726	6880743	6886913	10881	8017
chain	1000	scf_8254649	819503	+	440526	450512	450510	scf_8254649	chr5	27466550	+	6886913	6896899	6901524	10882	9986
chain	1000	scf_8254649	819503	+	450510	463333	463332	scf_8254649	chr5	27466550	+	6901524	6914347	6916692	10883	12823
chain	1000	scf_8254649	819503	+	463332	466570	466570	scf_8254649	chr5	27466550	+	6916692	6919930	6921048	10884	3238
chain	1000	scf_8254649	819503	+	466570	472947	472947	scf_8254649	chr5	27466550	+	6921048	6927425	6932647	10885	6377
chain	1000	scf_8254649	819503	+	472947	507722	507722	scf_8254649	chr5	27466550	+	6932647	6967422	6969106	10886	34775
chain	1000	scf_8254649	819503	+	507722	510112	510063	scf_8254649	chr5	27466550	+	6969106	6971496	6972878	10887	2390
chain	1000	scf_8254649	819503	+	510063	523987	0	scf_8255774	chr5	27466550	+	6972878	6986802	6988791	10888	13924
chain	1000	scf_8255774	1401	+	0	1401	523986	scf_8254649	chr5	27466550	+	6988791	6990192	6989470	10889	1401
chain	1000	scf_8254649	819503	+	523986	534626	534623	scf_8254649	chr5	27466550	+	6989470	7000110	7004850	10890	10640
chain	1000	scf_8254649	819503	+	534623	536441	537418	scf_8254649	chr5	27466550	+	7004850	7006668	7007801	10891	1818
chain	1000	scf_8254649	819503	+	537418	539837	542563	scf_8254649	chr5	27466550	+	7007801	7010220	7022952	10892	2419
chain	1000	scf_8254649	819503	+	542563	544767	544751	scf_8254649	chr5	27466550	+	7022952	7025156	7031670	10893	2204
chain	1000	scf_8254649	819503	+	544751	546463	548020	scf_8254649	chr5	27466550	+	7031670	7033382	7035360	10894	1712
chain	1000	scf_8254649	819503	+	548020	552558	552556	scf_8254649	chr5	27466550	+	7035360	7039898	7046345	10895	4538
chain	1000	scf_8254649	819503	+	552556	553623	553615	scf_8254649	chr5	27466550	+	7046345	7047412	7050457	10896	1067
chain	1000	scf_8254649	819503	+	553615	557651	0	scf_8254979	chr5	27466550	+	7050457	7054493	7060469	10897	4036
chain	1000	scf_8254979	1023	+	0	1023	558744	scf_8254649	chr5	27466550	-	7060469	7061492	7066770	12238	1023
chain	1000	scf_8254649	819503	+	558744	564799	564799	scf_8254649	chr5	27466550	+	7066770	7072825	7084227	10898	6055
chain	1000	scf_8254649	819503	+	564799	570025	570020	scf_8254649	chr5	27466550	+	7084227	7089453	7094675	10899	5226
chain	1000	scf_8254649	819503	+	570020	571440	571440	scf_8254649	chr5	27466550	+	7094675	7096095	7098636	10900	1420
chain	1000	scf_8254649	819503	+	571440	575537	575536	scf_8254649	chr5	27466550	+	7098636	7102733	7105594	10901	4097
chain	1000	scf_8254649	819503	+	575536	581077	581069	scf_8254649	chr5	27466550	+	7105594	7111135	7111750	10902	5541
chain	1000	scf_8254649	819503	+	581069	582683	582683	scf_8254649	chr5	27466550	+	7111750	7113364	7114784	10903	1614
