chain	chainscore	refname	refsize	strand	refstart	refend	refshift	refnameshift	queryname	querysize	qstrand	querystart	queryend	queryshift	chainID	ungapsize
chain	1000	scf_8254659	1646765	+	161770	210466	207127	scf_8254449	chr3	31519100	-	7025465	7074161	7052977	7175	48696
chain	1000	scf_8254449	254534	+	211019	228909	210562	scf_8254659	chr3	31519100	+	7062279	7080169	7074261	5623	17890
chain	1000	scf_8254659	1646765	+	210562	222705	228907	scf_8254449	chr3	31519100	-	7074261	7086404	7080753	7174	12143
chain	1000	scf_8254659	1646765	+	222703	224192	224184	scf_8254659	chr3	31519100	-	7090153	7091642	7093892	7173	1489
chain	1000	scf_8254449	254534	+	228907	254198	222703	scf_8254659	chr3	31519100	+	7080753	7106044	7090153	5624	25291
chain	1000	scf_8254667	2167954	+	675	3486	3484	scf_8254667	chr3	31519100	+	7106093	7108904	7110194	5625	2811
chain	1000	scf_8254659	1646765	+	224184	258228	675	scf_8254667	chr3	31519100	-	7093892	7127936	7106093	7172	34044
chain	1000	scf_8254667	2167954	+	3484	27621	258226	scf_8254659	chr3	31519100	+	7110194	7134331	7129404	5626	24137
chain	1000	scf_8254659	1646765	+	258226	277985	27619	scf_8254667	chr3	31519100	-	7129404	7149163	7135668	7171	19759
chain	1000	scf_8254667	2167954	+	27619	48109	277985	scf_8254659	chr3	31519100	+	7135668	7156158	7150226	5627	20490
chain	1000	scf_8254667	2167954	+	48244	54224	54225	scf_8254667	chr3	31519100	+	7156258	7162238	7163633	5628	5980
chain	1000	scf_8254667	2167954	+	54225	71598	71573	scf_8254667	chr3	31519100	+	7163633	7181006	7181106	5629	17373
chain	1000	scf_8254667	2167954	+	71573	72648	73807	scf_8254667	chr3	31519100	+	7181106	7182181	7185733	5630	1075
chain	1000	scf_8254667	2167954	+	73807	76772	76887	scf_8254667	chr3	31519100	+	7185733	7188698	7188798	5631	2965
chain	1000	scf_8254667	2167954	+	76887	79121	79110	scf_8254667	chr3	31519100	+	7188798	7191032	7193553	5632	2234
chain	1000	scf_8254667	2167954	+	79110	83931	83905	scf_8254667	chr3	31519100	+	7193553	7198374	7198474	5633	4821
chain	1000	scf_8254659	1646765	+	277985	326453	48244	scf_8254667	chr3	31519100	-	7150226	7198694	7156258	7170	48468
chain	1000	scf_8254667	2167954	+	83905	84929	326470	scf_8254659	chr3	31519100	+	7198474	7199498	7198904	5634	1024
chain	1000	scf_8254667	2167954	+	85127	91459	91457	scf_8254667	chr3	31519100	+	7201444	7207776	7211739	5635	6332
chain	1000	scf_8254659	1646765	+	326470	353322	85127	scf_8254667	chr3	31519100	-	7198904	7225756	7201444	7169	26852
chain	1000	scf_8254667	2167954	+	91457	108765	353321	scf_8254659	chr3	31519100	+	7211739	7229047	7227396	5636	17308
chain	1000	scf_8254659	1646765	+	353321	363991	108759	scf_8254667	chr3	31519100	-	7227396	7238066	7230406	7168	10670
chain	1000	scf_8254667	2167954	+	108759	116899	363988	scf_8254659	chr3	31519100	+	7230406	7238546	7239438	5637	8140
chain	1000	scf_8254667	2167954	+	116899	122870	122870	scf_8254667	chr3	31519100	+	7248014	7253985	7254183	5638	5971
chain	1000	scf_8254667	2167954	+	122870	131226	131223	scf_8254667	chr3	31519100	+	7254183	7262539	7264692	5639	8356
chain	1000	scf_8254659	1646765	+	363988	398472	116899	scf_8254667	chr3	31519100	-	7239438	7273922	7248014	7167	34484
chain	1000	scf_8254659	1646765	+	398467	400438	400428	scf_8254659	chr3	31519100	-	7275832	7277803	7278392	7166	1971
chain	1000	scf_8254659	1646765	+	400428	403021	403018	scf_8254659	chr3	31519100	-	7278392	7280985	7281403	7165	2593
chain	1000	scf_8254659	1646765	+	403018	415476	415474	scf_8254659	chr3	31519100	-	7281403	7293861	7295379	7164	12458
chain	1000	scf_8254667	2167954	+	131223	166699	398467	scf_8254659	chr3	31519100	+	7264692	7300168	7275832	5640	35476
chain	1000	scf_8254667	2167954	+	166698	167916	167914	scf_8254667	chr3	31519100	+	7301532	7302750	7304195	5641	1218
chain	1000	scf_8254667	2167954	+	167914	169053	169051	scf_8254667	chr3	31519100	+	7304195	7305334	7307236	5642	1139
chain	1000	scf_8254659	1646765	+	415474	425730	166698	scf_8254667	chr3	31519100	-	7295379	7305635	7301532	7163	10256
chain	1000	scf_8254667	2167954	+	169051	171020	425730	scf_8254659	chr3	31519100	+	7307236	7309205	7307567	5643	1969
chain	1000	scf_8254659	1646765	+	425730	439927	171013	scf_8254667	chr3	31519100	-	7307567	7321764	7311148	7162	14197
chain	1000	scf_8254667	2167954	+	171013	183887	439927	scf_8254659	chr3	31519100	+	7311148	7324022	7323675	5644	12874
chain	1000	scf_8254659	1646765	+	439927	450818	183884	scf_8254667	chr3	31519100	-	7323675	7334566	7328138	7161	10891
chain	1000	scf_8254659	1646765	+	450817	473786	473786	scf_8254659	chr3	31519100	-	7335663	7358632	7362197	7160	22969
chain	1000	scf_8254667	2167954	+	183884	222652	450817	scf_8254659	chr3	31519100	+	7328138	7366906	7335663	5645	38768
chain	1000	scf_8254667	2167954	+	223367	225749	225654	scf_8254667	chr3	31519100	+	7368246	7370628	7373859	5646	2382
chain	1000	scf_8254667	2167954	+	225654	227663	227663	scf_8254667	chr3	31519100	+	7373859	7375868	7377747	5647	2009
chain	1000	scf_8254667	2167954	+	227663	231247	231247	scf_8254667	chr3	31519100	+	7377747	7381331	7385364	5648	3584
chain	1000	scf_8254667	2167954	+	231247	233082	501348	scf_8254659	chr3	31519100	+	7385364	7387199	7389964	5649	1835
chain	1000	scf_8254659	1646765	+	473786	501453	223367	scf_8254667	chr3	31519100	-	7362197	7389864	7368246	7159	27667
chain	1000	scf_8254667	2167954	+	234774	238008	238006	scf_8254667	chr3	31519100	+	7390139	7393373	7396678	5650	3234
chain	1000	scf_8254667	2167954	+	238006	240625	240621	scf_8254667	chr3	31519100	+	7396678	7399297	7400371	5651	2619
chain	1000	scf_8254667	2167954	+	240621	255709	255707	scf_8254667	chr3	31519100	+	7400371	7415459	7417457	5652	15088
chain	1000	scf_8254667	2167954	+	255707	266265	266265	scf_8254667	chr3	31519100	+	7417457	7428015	7429999	5653	10558
chain	1000	scf_8254659	1646765	+	501348	543821	234774	scf_8254667	chr3	31519100	-	7389964	7432437	7390139	7158	42473
chain	1000	scf_8254667	2167954	+	266265	275331	543818	scf_8254659	chr3	31519100	+	7429999	7439065	7433509	5654	9066
chain	1000	scf_8254659	1646765	+	543818	562178	543820	scf_8254659	chr3	31519100	-	7433509	7451869	7433511	7157	18360
chain	1000	scf_8254667	2167954	+	275328	292879	292879	scf_8254667	chr3	31519100	+	7441313	7458864	7460934	5655	17551
chain	1000	scf_8254667	2167954	+	292879	294999	294985	scf_8254667	chr3	31519100	+	7460934	7463054	7463679	5656	2120
chain	1000	scf_8254667	2167954	+	294985	303274	303274	scf_8254667	chr3	31519100	+	7463679	7471968	7473416	5657	8289
chain	1000	scf_8254659	1646765	+	543820	585015	275328	scf_8254667	chr3	31519100	-	7433511	7474706	7441313	7156	41195
chain	1000	scf_8254667	2167954	+	303274	307016	585014	scf_8254659	chr3	31519100	+	7473416	7477158	7474806	5658	3742
chain	1000	scf_8254667	2167954	+	307009	309707	309708	scf_8254667	chr3	31519100	+	7478913	7481611	7484732	5659	2698
chain	1000	scf_8254667	2167954	+	309708	314956	314955	scf_8254667	chr3	31519100	+	7484732	7489980	7492105	5660	5248
chain	1000	scf_8254667	2167954	+	314955	316353	316420	scf_8254667	chr3	31519100	+	7492105	7493503	7493603	5661	1398
chain	1000	scf_8254659	1646765	+	585014	610889	307009	scf_8254667	chr3	31519100	-	7474806	7500681	7478913	7155	25875
chain	1000	scf_8254659	1646765	+	610884	615225	615225	scf_8254659	chr3	31519100	-	7504609	7508950	7510303	7154	4341
chain	1000	scf_8254667	2167954	+	316420	333256	610884	scf_8254659	chr3	31519100	+	7493603	7510439	7504609	5662	16836
chain	1000	scf_8254667	2167954	+	333254	337567	337566	scf_8254667	chr3	31519100	+	7512385	7516698	7521833	5663	4313
chain	1000	scf_8254667	2167954	+	337566	347911	347907	scf_8254667	chr3	31519100	+	7521833	7532178	7533989	5664	10345
chain	1000	scf_8254659	1646765	+	615225	641379	333254	scf_8254667	chr3	31519100	-	7510303	7536457	7512385	7153	26154
chain	1000	scf_8254667	2167954	+	347907	352678	641375	scf_8254659	chr3	31519100	+	7533989	7538760	7538394	5665	4771
chain	1000	scf_8254659	1646765	+	641375	648538	648538	scf_8254659	chr3	31519100	-	7538394	7545557	7549918	7152	7163
chain	1000	scf_8254659	1646765	+	648538	651143	651143	scf_8254659	chr3	31519100	-	7549918	7552523	7554677	7151	2605
chain	1000	scf_8254659	1646765	+	651143	652855	352782	scf_8254667	chr3	31519100	-	7554677	7556389	7556528	7150	1712
chain	1000	scf_8254667	2167954	+	352782	356290	652876	scf_8254659	chr3	31519100	+	7556528	7560036	7558146	5666	3508
chain	1000	scf_8254659	1646765	+	652876	665526	353645	scf_8254667	chr3	31519100	-	7558146	7570796	7564478	7149	12650
chain	1000	scf_8254667	2167954	+	353645	363422	363420	scf_8254667	chr3	31519100	+	7564478	7574255	7576159	5667	9777
chain	1000	scf_8254667	2167954	+	363420	387816	387730	scf_8254667	chr3	31519100	+	7576159	7600555	7600655	5668	24396
chain	1000	scf_8254667	2167954	+	387730	395755	676180	scf_8254659	chr3	31519100	+	7600655	7608680	7604338	5669	8025
chain	1000	scf_8254667	2167954	+	395941	402795	402759	scf_8254667	chr3	31519100	+	7609069	7615923	7616123	5670	6854
chain	1000	scf_8254667	2167954	+	402759	433032	433023	scf_8254667	chr3	31519100	+	7616123	7646396	7647361	5671	30273
chain	1000	scf_8254667	2167954	+	433023	436627	436625	scf_8254667	chr3	31519100	+	7647361	7650965	7653884	5672	3604
chain	1000	scf_8254667	2167954	+	436625	456113	456110	scf_8254667	chr3	31519100	+	7653884	7673372	7674866	5673	19488
chain	1000	scf_8254667	2167954	+	456110	458549	458454	scf_8254667	chr3	31519100	+	7674866	7677305	7679594	5674	2439
chain	1000	scf_8254659	1646765	+	676180	759756	395941	scf_8254667	chr3	31519100	-	7604338	7687914	7609069	7148	83576
chain	1000	scf_8254667	2167954	+	458454	483211	759756	scf_8254659	chr3	31519100	+	7679594	7704351	7689732	5675	24757
chain	1000	scf_8254659	1646765	+	759756	785719	483211	scf_8254667	chr3	31519100	-	7689732	7715695	7706303	7147	25963
chain	1000	scf_8254667	2167954	+	483211	495838	785714	scf_8254659	chr3	31519100	+	7706303	7718930	7718323	5676	12627
chain	1000	scf_8254659	1646765	+	785714	788455	495837	scf_8254667	chr3	31519100	-	7718323	7721064	7720923	7146	2741
chain	1000	scf_8254667	2167954	+	495837	508710	788451	scf_8254659	chr3	31519100	+	7720923	7733796	7724172	5677	12873
chain	1000	scf_8254659	1646765	+	788451	805905	508707	scf_8254667	chr3	31519100	-	7724172	7741626	7735851	7145	17454
chain	1000	scf_8254667	2167954	+	508707	528976	805905	scf_8254659	chr3	31519100	+	7735851	7756120	7742536	5678	20269
chain	1000	scf_8254667	2167954	+	528975	549047	549044	scf_8254667	chr3	31519100	+	7759521	7779593	7780633	5679	20072
chain	1000	scf_8254667	2167954	+	549044	574245	574244	scf_8254667	chr3	31519100	+	7780633	7805834	7807465	5680	25201
chain	1000	scf_8254667	2167954	+	574244	580027	580027	scf_8254667	chr3	31519100	+	7807465	7813248	7817168	5681	5783
chain	1000	scf_8254667	2167954	+	580027	582938	582929	scf_8254667	chr3	31519100	+	7817168	7820079	7821220	5682	2911
chain	1000	scf_8254659	1646765	+	805905	896142	528975	scf_8254667	chr3	31519100	-	7742536	7832773	7759521	7144	90237
chain	1000	scf_8254667	2167954	+	582929	598254	896141	scf_8254659	chr3	31519100	+	7821220	7836545	7835891	5683	15325
chain	1000	scf_8254659	1646765	+	896141	901382	598253	scf_8254667	chr3	31519100	-	7835891	7841132	7839233	7143	5241
chain	1000	scf_8254659	1646765	+	901382	918081	918114	scf_8254659	chr3	31519100	-	7842768	7859467	7859710	7142	16699
chain	1000	scf_8254667	2167954	+	598253	633214	901382	scf_8254659	chr3	31519100	+	7839233	7874194	7842768	5684	34961
chain	1000	scf_8254667	2167954	+	633213	635724	635722	scf_8254667	chr3	31519100	+	7876535	7879046	7885245	5685	2511
chain	1000	scf_8254659	1646765	+	918114	942987	633213	scf_8254667	chr3	31519100	-	7859710	7884583	7876535	7141	24873
chain	1000	scf_8254667	2167954	+	635722	638471	942986	scf_8254659	chr3	31519100	+	7885245	7887994	7885843	5686	2749
chain	1000	scf_8254667	2167954	+	639235	649137	649134	scf_8254667	chr3	31519100	+	7890844	7900746	7902861	5687	9902
chain	1000	scf_8254667	2167954	+	649134	653258	653255	scf_8254667	chr3	31519100	+	7902861	7906985	7907983	5688	4124
chain	1000	scf_8254659	1646765	+	942986	970451	639235	scf_8254667	chr3	31519100	-	7885843	7913308	7890844	7140	27465
chain	1000	scf_8254667	2167954	+	653255	660966	660871	scf_8254667	chr3	31519100	+	7907983	7915694	7915794	5689	7711
chain	1000	scf_8254667	2167954	+	660871	662230	971355	scf_8254659	chr3	31519100	+	7915794	7917153	7917525	5690	1359
chain	1000	scf_8254667	2167954	+	665016	666588	666588	scf_8254667	chr3	31519100	+	7920397	7921969	7923778	5691	1572
chain	1000	scf_8254667	2167954	+	666588	670661	670571	scf_8254667	chr3	31519100	+	7923778	7927851	7928225	5692	4073
chain	1000	scf_8254667	2167954	+	670571	671869	674723	scf_8254667	chr3	31519100	+	7928225	7929523	7933092	5693	1298
chain	1000	scf_8254659	1646765	+	971355	986198	665016	scf_8254667	chr3	31519100	-	7917525	7932368	7920397	7139	14843
chain	1000	scf_8254667	2167954	+	674723	677007	986167	scf_8254659	chr3	31519100	+	7933092	7935376	7934240	5694	2284
chain	1000	scf_8254659	1646765	+	986167	989329	989327	scf_8254659	chr3	31519100	-	7934240	7937402	7940115	7138	3162
chain	1000	scf_8254667	2167954	+	687740	689844	689843	scf_8254667	chr3	31519100	+	7962074	7964178	7966963	5695	2104
chain	1000	scf_8254659	1646765	+	989327	1026877	687740	scf_8254667	chr3	31519100	-	7940115	7977665	7962074	7137	37550
chain	1000	scf_8254667	2167954	+	689843	705118	1026856	scf_8254659	chr3	31519100	+	7966963	7982238	7978264	5696	15275
chain	1000	scf_8254659	1646765	+	1026856	1037574	705118	scf_8254667	chr3	31519100	-	7978264	7988982	7982623	7136	10718
chain	1000	scf_8254659	1646765	+	1037572	1039547	1039547	scf_8254659	chr3	31519100	-	7993482	7995457	7996659	7135	1975
chain	1000	scf_8254667	2167954	+	705118	720922	1037572	scf_8254659	chr3	31519100	+	7982623	7998427	7993482	5697	15804
chain	1000	scf_8254659	1646765	+	1039547	1044748	720921	scf_8254667	chr3	31519100	-	7996659	8001860	8000164	7134	5201
chain	1000	scf_8254659	1646765	+	1044747	1061248	1061248	scf_8254659	chr3	31519100	-	8004093	8020594	8022192	7133	16501
chain	1000	scf_8254659	1646765	+	1061248	1070172	1070157	scf_8254659	chr3	31519100	-	8022192	8031116	8035458	7132	8924
chain	1000	scf_8254659	1646765	+	1070157	1109344	1109975	scf_8254659	chr3	31519100	-	8035458	8074645	8078406	7131	39187
chain	1000	scf_8254667	2167954	+	720921	819253	1044747	scf_8254659	chr3	31519100	+	8000164	8098496	8004093	5698	98332
chain	1000	scf_8254667	2167954	+	819541	822978	822977	scf_8254667	chr3	31519100	+	8101972	8105409	8106407	5699	3437
chain	1000	scf_8254667	2167954	+	822977	841959	841959	scf_8254667	chr3	31519100	+	8106407	8125389	8127900	5700	18982
chain	1000	scf_8254667	2167954	+	841959	861702	861699	scf_8254667	chr3	31519100	+	8127900	8147643	8150035	5701	19743
chain	1000	scf_8254659	1646765	+	1109975	1183157	819541	scf_8254667	chr3	31519100	-	8078406	8151588	8101972	7130	73182
chain	1000	scf_8254659	1646765	+	1183157	1193724	1193724	scf_8254659	chr3	31519100	-	8152329	8162896	8164172	7129	10567
chain	1000	scf_8254667	2167954	+	861699	887662	1183157	scf_8254659	chr3	31519100	+	8150035	8175998	8152329	5702	25963
chain	1000	scf_8254667	2167954	+	887783	891980	891979	scf_8254667	chr3	31519100	+	8176291	8180488	8180588	5703	4197
chain	1000	scf_8254659	1646765	+	1193724	1222287	887783	scf_8254667	chr3	31519100	-	8164172	8192735	8176291	7128	28563
chain	1000	scf_8254659	1646765	+	1222285	1226522	1226512	scf_8254659	chr3	31519100	-	8193740	8197977	8199240	7127	4237
chain	1000	scf_8254667	2167954	+	891979	920940	1222285	scf_8254659	chr3	31519100	+	8180588	8209549	8193740	5704	28961
chain	1000	scf_8254667	2167954	+	920940	923927	923925	scf_8254667	chr3	31519100	+	8210338	8213325	8215267	5705	2987
chain	1000	scf_8254659	1646765	+	1226512	1254091	920940	scf_8254667	chr3	31519100	-	8199240	8226819	8210338	7126	27579
chain	1000	scf_8254659	1646765	+	1254091	1283972	1283980	scf_8254659	chr3	31519100	-	8228677	8258558	8259730	7125	29881
chain	1000	scf_8254659	1646765	+	1283980	1291089	979936	scf_8254667	chr3	31519100	-	8259730	8266839	8272195	7124	7109
chain	1000	scf_8254667	2167954	+	923925	979936	1254091	scf_8254659	chr3	31519100	+	8215267	8271278	8228677	5706	56011
chain	1000	scf_8254667	2167954	+	979936	981858	1295452	scf_8254659	chr3	31519100	+	8272195	8274117	8275223	5707	1922
chain	1000	scf_8254659	1646765	+	1295452	1298562	981848	scf_8254667	chr3	31519100	-	8275223	8278333	8276196	7123	3110
chain	1000	scf_8254667	2167954	+	981848	984907	1298555	scf_8254659	chr3	31519100	+	8276196	8279255	8279766	5708	3059
chain	1000	scf_8254659	1646765	+	1298555	1303866	985058	scf_8254667	chr3	31519100	-	8279766	8285077	8281789	7122	5311
chain	1000	scf_8254667	2167954	+	985058	988608	1304506	scf_8254659	chr3	31519100	+	8281789	8285339	8285590	5709	3550
chain	1000	scf_8254659	1646765	+	1304506	1308136	988608	scf_8254667	chr3	31519100	-	8285590	8289220	8287343	7121	3630
chain	1000	scf_8254667	2167954	+	988608	996002	1309555	scf_8254659	chr3	31519100	+	8287343	8294737	8292642	5710	7394
chain	1000	scf_8254667	2167954	+	996002	999591	1001189	scf_8254667	chr3	31519100	+	8295058	8298647	8300515	5711	3589
chain	1000	scf_8254659	1646765	+	1309555	1315947	996002	scf_8254667	chr3	31519100	-	8292642	8299034	8295058	7120	6392
chain	1000	scf_8254667	2167954	+	1001189	1002732	1315941	scf_8254659	chr3	31519100	+	8300515	8302058	8301188	5712	1543
chain	1000	scf_8254659	1646765	+	1315941	1325033	1002724	scf_8254667	chr3	31519100	-	8301188	8310280	8305608	7119	9092
chain	1000	scf_8254667	2167954	+	1002724	1015811	1325033	scf_8254659	chr3	31519100	+	8305608	8318695	8310746	5713	13087
chain	1000	scf_8254667	2167954	+	1015812	1018834	1020252	scf_8254667	chr3	31519100	+	8320476	8323498	8324752	5714	3022
chain	1000	scf_8254667	2167954	+	1020252	1022776	1022774	scf_8254667	chr3	31519100	+	8324752	8327276	8328205	5715	2524
chain	1000	scf_8254667	2167954	+	1022774	1025032	1346961	scf_8254659	chr3	31519100	+	8328205	8330463	8335100	5716	2258
chain	1000	scf_8254659	1646765	+	1325033	1346961	1015812	scf_8254667	chr3	31519100	-	8310746	8332674	8320476	7118	21928
chain	1000	scf_8254667	2167954	+	1026459	1028749	1028740	scf_8254667	chr3	31519100	+	8335782	8338072	8339793	5717	2290
chain	1000	scf_8254667	2167954	+	1028740	1030391	1030386	scf_8254667	chr3	31519100	+	8339793	8341444	8342757	5718	1651
chain	1000	scf_8254667	2167954	+	1030386	1037335	1037293	scf_8254667	chr3	31519100	+	8342757	8349706	8351670	5719	6949
chain	1000	scf_8254667	2167954	+	1037293	1056444	1056441	scf_8254667	chr3	31519100	+	8351670	8370821	8373264	5720	19151
chain	1000	scf_8254667	2167954	+	1056441	1058769	1058760	scf_8254667	chr3	31519100	+	8373264	8375592	8377649	5721	2328
chain	1000	scf_8254667	2167954	+	1058760	1063059	1395809	scf_8254659	chr3	31519100	+	8377649	8381948	8384442	5722	4299
chain	1000	scf_8254659	1646765	+	1346961	1395810	1026459	scf_8254667	chr3	31519100	-	8335100	8383949	8335782	7117	48849
chain	1000	scf_8254659	1646765	+	1395809	1398698	1063054	scf_8254667	chr3	31519100	-	8384442	8387331	8384623	7116	2889
chain	1000	scf_8254667	2167954	+	1063054	1095319	1398691	scf_8254659	chr3	31519100	+	8384623	8416888	8389052	5723	32265
chain	1000	scf_8254667	2167954	+	1095315	1120052	1120247	scf_8254667	chr3	31519100	+	8420859	8445596	8445748	5724	24737
chain	1000	scf_8254659	1646765	+	1398691	1455474	1095315	scf_8254667	chr3	31519100	-	8389052	8445835	8420859	7115	56783
chain	1000	scf_8254667	2167954	+	1120247	1138366	1455468	scf_8254659	chr3	31519100	+	8445748	8463867	8447154	5725	18119
chain	1000	scf_8255089	1055	+	0	1055	1138365	scf_8254667	chr3	31519100	+	8463341	8464396	8465305	5726	1055
chain	1000	scf_8254659	1646765	+	1455468	1478434	0	scf_8255089	chr3	31519100	-	8447154	8470120	8463341	7114	22966
chain	1000	scf_8254667	2167954	+	1138365	1148060	1478426	scf_8254659	chr3	31519100	+	8465305	8475000	8472836	5727	9695
chain	1000	scf_8254667	2167954	+	1148060	1150417	1150403	scf_8254667	chr3	31519100	+	8476267	8478624	8481622	5728	2357
chain	1000	scf_8254667	2167954	+	1150403	1151920	1151825	scf_8254667	chr3	31519100	+	8481622	8483139	8483239	5729	1517
chain	1000	scf_8254667	2167954	+	1151825	1153169	1153155	scf_8254667	chr3	31519100	+	8483239	8484583	8486437	5730	1344
chain	1000	scf_8254667	2167954	+	1153155	1154963	1154871	scf_8254667	chr3	31519100	+	8486437	8488245	8488345	5731	1808
chain	1000	scf_8254667	2167954	+	1154871	1164032	1164027	scf_8254667	chr3	31519100	+	8488345	8497506	8498835	5732	9161
chain	1000	scf_8254659	1646765	+	1478426	1512418	1148060	scf_8254667	chr3	31519100	-	8472836	8506828	8476267	7113	33992
chain	1000	scf_8254667	2167954	+	1164027	1175720	1175719	scf_8254667	chr3	31519100	+	8498835	8510528	8512135	5733	11693
chain	1000	scf_8254667	2167954	+	1175719	1179255	1512407	scf_8254659	chr3	31519100	+	8512135	8515671	8512779	5734	3536
chain	1000	scf_8254667	2167954	+	1179244	1183187	1183185	scf_8254667	chr3	31519100	+	8517171	8521114	8523055	5735	3943
chain	1000	scf_8254659	1646765	+	1512407	1522656	1179244	scf_8254667	chr3	31519100	-	8512779	8523028	8517171	7112	10249
chain	1000	scf_8254667	2167954	+	1183185	1191540	1522652	scf_8254659	chr3	31519100	+	8523055	8531410	8525637	5736	8355
chain	1000	scf_8254667	2167954	+	1191532	1195225	1195225	scf_8254667	chr3	31519100	+	8532421	8536114	8536986	5737	3693
chain	1000	scf_8254667	2167954	+	1195225	1202242	1202241	scf_8254667	chr3	31519100	+	8536986	8544003	8545087	5738	7017
chain	1000	scf_8254659	1646765	+	1522652	1549765	1191532	scf_8254667	chr3	31519100	-	8525637	8552750	8532421	7111	27113
chain	1000	scf_8254659	1646765	+	1549798	1553775	1553773	scf_8254659	chr3	31519100	-	8552850	8556827	8562299	7110	3977
chain	1000	scf_8254667	2167954	+	1202241	1225855	1549798	scf_8254659	chr3	31519100	+	8545087	8568701	8552850	5739	23614
chain	1000	scf_8254659	1646765	+	1553773	1568655	1225855	scf_8254667	chr3	31519100	-	8562299	8577181	8570734	7109	14882
chain	1000	scf_8254667	2167954	+	1225855	1233516	1568655	scf_8254659	chr3	31519100	+	8570734	8578395	8578039	5740	7661
chain	1000	scf_8254659	1646765	+	1568655	1571780	1233516	scf_8254667	chr3	31519100	-	8578039	8581164	8579129	7108	3125
chain	1000	scf_8254659	1646765	+	1571779	1572889	1242365	scf_8254667	chr3	31519100	-	8582787	8583897	8589101	7107	1110
chain	1000	scf_8254667	2167954	+	1233516	1242374	1571779	scf_8254659	chr3	31519100	+	8579129	8587987	8582787	5741	8858
chain	1000	scf_8254667	2167954	+	1242365	1244278	1572889	scf_8254659	chr3	31519100	+	8589101	8591014	8592273	5742	1913
chain	1000	scf_8254667	2167954	+	1244269	1245432	1574811	scf_8254659	chr3	31519100	+	8592807	8593970	8594802	5743	1163
chain	1000	scf_8254659	1646765	+	1572889	1574826	1244269	scf_8254667	chr3	31519100	-	8592273	8594210	8592807	7106	1937
chain	1000	scf_8254659	1646765	+	1574811	1576648	1245429	scf_8254667	chr3	31519100	-	8594802	8596639	8597504	7105	1837
chain	1000	scf_8254659	1646765	+	1576642	1578556	1578556	scf_8254659	chr3	31519100	-	8598982	8600896	8603223	7104	1914
chain	1000	scf_8254667	2167954	+	1245429	1253776	1576642	scf_8254659	chr3	31519100	+	8597504	8605851	8598982	5744	8347
chain	1000	scf_8254667	2167954	+	1253778	1255769	1255766	scf_8254667	chr3	31519100	+	8608485	8610476	8611779	5745	1991
chain	1000	scf_8254667	2167954	+	1255766	1260409	1260111	scf_8254667	chr3	31519100	+	8611779	8616422	8616321	5746	4643
chain	1000	scf_8254659	1646765	+	1578556	1597552	1253778	scf_8254667	chr3	31519100	-	8603223	8622219	8608485	7103	18996
chain	1000	scf_8254659	1646765	+	1597549	1614616	1614613	scf_8254659	chr3	31519100	-	8623326	8640393	8643580	7102	17067
chain	1000	scf_8254667	2167954	+	1260111	1287762	1597549	scf_8254659	chr3	31519100	+	8616321	8643972	8623326	5747	27651
chain	1000	scf_8254659	1646765	+	1614613	1618987	1287757	scf_8254667	chr3	31519100	-	8643580	8647954	8646473	7101	4374
chain	1000	scf_8254667	2167954	+	1287757	1308120	1618985	scf_8254659	chr3	31519100	+	8646473	8666836	8653633	5748	20363
chain	1000	scf_8254659	1646765	+	1618985	1646738	1308120	scf_8254667	chr3	31519100	-	8653633	8681386	8668932	7100	27753
chain	1000	scf_8254365	332294	+	175	1356	2301	scf_8254365	chr3	31519100	-	8681433	8682614	8688850	7099	1181
chain	1000	scf_8254667	2167954	+	1308120	1324580	175	scf_8254365	chr3	31519100	+	8668932	8685392	8681433	5749	16460
chain	1000	scf_8254667	2167954	+	1328103	1346196	1346196	scf_8254667	chr3	31519100	+	8695920	8714013	8715504	5750	18093
chain	1000	scf_8254365	332294	+	2301	27794	1328103	scf_8254667	chr3	31519100	-	8688850	8714343	8695920	7098	25493
chain	1000	scf_8254667	2167954	+	1346196	1352655	27950	scf_8254365	chr3	31519100	+	8715504	8721963	8718423	5751	6459
chain	1000	scf_8254365	332294	+	27950	35533	35533	scf_8254365	chr3	31519100	-	8718423	8726006	8729091	7097	7583
chain	1000	scf_8254667	2167954	+	1352653	1354992	1354983	scf_8254667	chr3	31519100	+	8730020	8732359	8733278	5752	2339
chain	1000	scf_8254667	2167954	+	1354983	1359320	1359318	scf_8254667	chr3	31519100	+	8733278	8737615	8739324	5753	4337
chain	1000	scf_8254365	332294	+	35533	45749	1352653	scf_8254667	chr3	31519100	-	8729091	8739307	8730020	7096	10216
chain	1000	scf_8254667	2167954	+	1359318	1363719	45747	scf_8254365	chr3	31519100	+	8739324	8743725	8741680	5754	4401
chain	1000	scf_8254667	2167954	+	1363719	1370291	1370289	scf_8254667	chr3	31519100	+	8745004	8751576	8753624	5755	6572
chain	1000	scf_8254667	2167954	+	1370289	1375847	1375847	scf_8254667	chr3	31519100	+	8753624	8759182	8764507	5756	5558
chain	1000	scf_8254667	2167954	+	1375847	1378514	1378508	scf_8254667	chr3	31519100	+	8764507	8767174	8779182	5757	2667
chain	1000	scf_8254667	2167954	+	1378508	1383554	1383554	scf_8254667	chr3	31519100	+	8779182	8784228	8784682	5758	5046
chain	1000	scf_8254365	332294	+	45747	88976	1363719	scf_8254667	chr3	31519100	-	8741680	8784909	8745004	7095	43229
