IES-06146-r9_chr4_16027816	scf_8254754	250502	250502
IES-06147-r10_chr4_16030615	scf_8254754	252270	252270
IES-06183-r18_chr4_181679	scf_8254779	3081	3081
IES-06194-r13_chr4_15607686	scf_8254754	64904	64908
IES-06195-r12_chr4_15620489	scf_8254754	66879	66885
IES-06196-r6_chr4_15627381	scf_8254754	70023	70023
IES-06200-r10_chr4_12183256	scf_8254375	40019	40021
IES-06201-r6_chr4_13549870	scf_8254559	15318	15319
IES-06202-r19_chr4_13541215	scf_8254559	11873	11876
IES-06206-r9_chr4_18254689	scf_8254676	69108	69110
IES-06238-r18_chr4_16057373	scf_8254754	258248	258277
IES-06278-r12_chr4_15333414	scf_8254104	279388	279417
IES-06608-r8_chr4_11891808	scf_8254684	5704	5704
IES-06654-r20_chr4_31588308	scf_8253887	318875	318875
IES-06656-r10_chr4_31554621	scf_8253887	295189	295202
IES-06657-r18_chr4_31528748	scf_8253887	277336	277336
IES-06658-r17_chr4_31495070	scf_8253887	246025	246025
IES-06659-r16_chr4_31458686	scf_8253887	211408	211414
IES-06660-r18_chr4_31421561	scf_8253887	177227	177231
IES-06661-r13_chr4_31416141	scf_8253887	174536	174536
IES-06662-r8_chr4_31406336	scf_8253887	168029	168052
IES-06663-r10_chr4_31330566	scf_8253887	100194	100203
IES-06666-r14_chr4_31275021	scf_8253887	68583	68585
IES-06667-r13_chr4_31271853	scf_8253887	66526	66526
IES-06668-r13_chr4_31241959	scf_8253887	37981	37984
IES-06669-r12_chr4_31236778	scf_8253887	34367	34369
IES-06670-r15_chr4_31217203	scf_8253887	26184	26190
IES-06673-r14_chr4_31181229	scf_8254593	677079	677086
IES-06674-r19_chr4_31177211	scf_8254593	675571	675573
IES-06679-r15_chr4_31118189	scf_8254593	633939	633953
IES-06783-r10_chr4_25130812	scf_8254527	17658	17661
IES-06784-r16_chr4_25137118	scf_8254527	21685	21691
IES-06785-r13_chr4_25145562	scf_8254527	29772	29774
IES-06786-r19_chr4_25212111	scf_8254527	95223	95225
IES-06787-r15_chr4_25242977	scf_8254527	125528	125528
IES-06788-r19_chr4_25307829	scf_8254527	187437	187448
IES-06789-r12_chr4_25326643	scf_8254527	203634	203637
IES-06792-r14_chr4_25446085	scf_8254527	307898	307902
IES-06804-r11_chr4_25918445	scf_8254777	465894	465896
IES-06832-r12_chr4_26750455	scf_8254369	3221	3226
IES-06833-r18_chr4_26851611	scf_8254369	98799	98820
IES-06834-r13_chr4_26866337	scf_8254369	111392	111395
IES-06996-r17_chr4_28510407	scf_8253815	420234	420265
IES-07002-r15_chr4_28758639	scf_8254666	512284	512287
IES-07006-r13_chr4_28801124	scf_8254666	527189	527197
IES-07341-r9_chr4_1180792	scf_8254815	142141	142146
IES-07342-r17_chr4_1163824	scf_8254815	129333	129334
IES-07343-r9_chr4_1158518	scf_8254815	127849	127864
IES-07344-r11_chr4_1153844	scf_8254815	126531	126539
IES-07345-r11_chr4_1136735	scf_8254815	115862	115862
IES-07346-r11_chr4_1103320	scf_8254815	90986	90988
IES-07347-r9_chr4_1089168	scf_8254815	80318	80321
IES-07348-r10_chr4_1078604	scf_8254815	74612	74612
IES-07349-r15_chr4_1062960	scf_8254815	68344	68348
IES-07350-r11_chr4_1047816	scf_8254815	53429	53430
IES-07351-r15_chr4_1040227	scf_8254815	48975	48992
IES-07352-r23_chr4_1035441	scf_8254815	46260	46275
IES-07353-r12_chr4_1026539	scf_8254815	38843	38844
IES-07354-r9_chr4_1013974	scf_8254815	31185	31186
IES-07355-r7_chr4_1010669	scf_8254815	29638	29686
IES-07356-r8_chr4_1007131	scf_8254815	27443	27443
IES-07357-r8_chr4_995188	scf_8254815	19223	19223
IES-07358-r9_chr4_986015	scf_8254815	17784	17786
IES-07359-r9_chr4_978480	scf_8254815	11915	11926
IES-07360-r11_chr4_966232	scf_8254815	4734	4738
IES-07433-r9_chr4_19859061	scf_8254765	1448	1451
IES-07436-r13_chr4_19923135	scf_8254765	20119	20121
IES-07667-r27_chr4_2586612	scf_8254448	16689	16698
IES-07668-r13_chr4_2623727	scf_8254448	51899	51911
IES-07669-r9_chr4_2652352	scf_8254448	75854	75854
IES-07670-r11_chr4_2671512	scf_8254448	82886	82886
IES-07671-r9_chr4_2728342	scf_8254448	114799	114807
IES-07672-r13_chr4_2733254	scf_8254448	117238	117238
IES-07673-r15_chr4_2751868	scf_8254448	127896	127900
IES-07674-r7_chr4_2757046	scf_8254448	130248	130256
IES-07675-r10_chr4_2761514	scf_8254448	132704	132708
IES-07676-r16_chr4_2787686	scf_8254448	152714	152716
IES-07677-r16_chr4_2825396	scf_8254448	187364	187368
