chain	chainscore	refname	refsize	strand	refstart	refend	refshift	refnameshift	queryname	querysize	qstrand	querystart	queryend	queryshift	chainID	ungapsize
chain	1000	scf_8254028	345504	+	104720	142175	466322	scf_8254379	chr1	36321994	-	3778837	3816292	3779195	2327	37455
chain	1000	scf_8254028	345504	+	142273	156622	514139	scf_8254379	chr1	36321994	-	3816392	3830741	3833675	2326	14349
chain	1000	scf_8254379	759434	+	470682	514153	142273	scf_8254028	chr1	36321994	+	3787848	3831319	3816392	332	43471
chain	1000	scf_8254379	759434	+	514139	516553	156727	scf_8254028	chr1	36321994	+	3833675	3836089	3834799	333	2414
chain	1000	scf_8254379	759434	+	516552	525560	525557	scf_8254379	chr1	36321994	+	3839282	3848290	3850361	334	9008
chain	1000	scf_8254379	759434	+	525557	528901	528901	scf_8254379	chr1	36321994	+	3850361	3853705	3855623	335	3344
chain	1000	scf_8254379	759434	+	528901	573581	573581	scf_8254379	chr1	36321994	+	3855623	3900303	3904759	336	44680
chain	1000	scf_8254379	759434	+	573581	586442	586439	scf_8254379	chr1	36321994	+	3904759	3917620	3921236	337	12861
chain	1000	scf_8254379	759434	+	586439	602273	602273	scf_8254379	chr1	36321994	+	3921236	3937070	3937694	338	15834
chain	1000	scf_8254028	345504	+	156727	305143	516552	scf_8254379	chr1	36321994	-	3834799	3983215	3839282	2325	148416
chain	1000	scf_8254379	759434	+	602273	648995	305140	scf_8254028	chr1	36321994	+	3937694	3984416	3986104	339	46722
chain	1000	scf_8254379	759434	+	648974	652500	652499	scf_8254379	chr1	36321994	+	3986505	3990031	3991456	340	3526
chain	1000	scf_8254028	345504	+	305140	318326	648974	scf_8254379	chr1	36321994	-	3986104	3999290	3986505	2324	13186
chain	1000	scf_8254379	759434	+	652499	669205	318320	scf_8254028	chr1	36321994	+	3991456	4008162	4002227	341	16706
chain	1000	scf_8254379	759434	+	669193	677580	679952	scf_8254379	chr1	36321994	+	4009044	4017431	4020006	342	8387
chain	1000	scf_8254379	759434	+	679952	684835	684835	scf_8254379	chr1	36321994	+	4020006	4024889	4026656	343	4883
chain	1000	scf_8254379	759434	+	684835	686400	28	scf_8254563	chr1	36321994	+	4026656	4028221	4030346	344	1565
chain	1000	scf_8254028	345504	+	318320	345261	669193	scf_8254379	chr1	36321994	-	4002227	4029168	4009044	2323	26941
chain	1000	scf_8254379	759434	+	688774	692230	692229	scf_8254379	chr1	36321994	+	4030604	4034060	4035470	345	3456
chain	1000	scf_8254563	397044	+	28	8713	688774	scf_8254379	chr1	36321994	-	4030346	4039031	4030604	2322	8685
chain	1000	scf_8254379	759434	+	692229	698202	8710	scf_8254563	chr1	36321994	+	4035470	4041443	4043244	346	5973
chain	1000	scf_8254563	397044	+	8710	12515	698197	scf_8254379	chr1	36321994	-	4043244	4047049	4046888	2321	3805
chain	1000	scf_8254379	759434	+	698197	705668	12515	scf_8254563	chr1	36321994	+	4046888	4054359	4053232	347	7471
chain	1000	scf_8254563	397044	+	12515	20861	705665	scf_8254379	chr1	36321994	-	4053232	4061578	4056825	2320	8346
chain	1000	scf_8254379	759434	+	705665	719307	20857	scf_8254563	chr1	36321994	+	4056825	4070467	4062871	348	13642
chain	1000	scf_8254563	397044	+	20857	28991	719453	scf_8254379	chr1	36321994	-	4062871	4071005	4070972	2319	8134
chain	1000	scf_8254379	759434	+	719453	722903	28991	scf_8254563	chr1	36321994	+	4070972	4074422	4072180	349	3450
chain	1000	scf_8254563	397044	+	28991	32245	723001	scf_8254379	chr1	36321994	-	4072180	4075434	4074785	2318	3254
chain	1000	scf_8254379	759434	+	723001	755955	32245	scf_8254563	chr1	36321994	+	4074785	4107739	4080817	350	32954
chain	1000	scf_8254563	397044	+	32245	61050	755955	scf_8254379	chr1	36321994	-	4080817	4109622	4108946	2317	28805
chain	1000	scf_8254379	759434	+	755955	759406	199	scf_8254564	chr1	36321994	+	4108946	4112397	4112455	351	3451
chain	1000	scf_8254564	891270	+	199	2134	61103	scf_8254563	chr1	36321994	+	4112455	4114390	4115349	352	1935
chain	1000	scf_8254563	397044	+	61103	84836	2133	scf_8254564	chr1	36321994	-	4115349	4139082	4117414	2316	23733
chain	1000	scf_8254564	891270	+	2133	35898	84835	scf_8254563	chr1	36321994	+	4117414	4151179	4140452	353	33765
chain	1000	scf_8254563	397044	+	84835	102679	35898	scf_8254564	chr1	36321994	-	4140452	4158296	4152787	2315	17844
chain	1000	scf_8254563	397044	+	102679	116746	116739	scf_8254563	chr1	36321994	-	4163624	4177691	4178145	2314	14067
chain	1000	scf_8254563	397044	+	116739	126894	126887	scf_8254563	chr1	36321994	-	4178145	4188300	4189782	2313	10155
chain	1000	scf_8254564	891270	+	35898	79467	102679	scf_8254563	chr1	36321994	+	4152787	4196356	4163624	354	43569
chain	1000	scf_8254563	397044	+	126887	133489	79422	scf_8254564	chr1	36321994	-	4189782	4196384	4196456	2312	6602
chain	1000	scf_8254563	397044	+	133486	140135	140134	scf_8254563	chr1	36321994	-	4201113	4207762	4211687	2311	6649
chain	1000	scf_8254563	397044	+	140134	144228	144706	scf_8254563	chr1	36321994	-	4211687	4215781	4216171	2310	4094
chain	1000	scf_8254563	397044	+	144706	146796	146793	scf_8254563	chr1	36321994	-	4216171	4218261	4221204	2309	2090
chain	1000	scf_8254564	891270	+	79422	107585	133486	scf_8254563	chr1	36321994	+	4196456	4224619	4201113	355	28163
chain	1000	scf_8254564	891270	+	108438	117311	160666	scf_8254563	chr1	36321994	+	4225173	4234046	4236784	356	8873
chain	1000	scf_8254563	397044	+	146793	160668	108438	scf_8254564	chr1	36321994	-	4221204	4235079	4225173	2308	13875
chain	1000	scf_8254563	397044	+	160666	182354	117277	scf_8254564	chr1	36321994	-	4236784	4258472	4237162	2307	21688
chain	1000	scf_8254564	891270	+	117277	143444	182370	scf_8254563	chr1	36321994	+	4237162	4263329	4258572	357	26167
chain	1000	scf_8254564	891270	+	143441	147586	147585	scf_8254564	chr1	36321994	+	4272645	4276790	4280142	358	4145
chain	1000	scf_8254563	397044	+	182370	204482	143441	scf_8254564	chr1	36321994	-	4258572	4280684	4272645	2306	22112
chain	1000	scf_8254564	891270	+	147585	159990	204477	scf_8254563	chr1	36321994	+	4280142	4292547	4284200	359	12405
chain	1000	scf_8254564	891270	+	159989	182919	182919	scf_8254564	chr1	36321994	+	4294168	4317098	4318839	360	22930
chain	1000	scf_8254563	397044	+	204477	247245	159989	scf_8254564	chr1	36321994	-	4284200	4326968	4294168	2305	42768
chain	1000	scf_8254563	397044	+	247452	263810	263797	scf_8254563	chr1	36321994	-	4327068	4343426	4347145	2304	16358
chain	1000	scf_8254564	891270	+	182919	210225	247452	scf_8254563	chr1	36321994	+	4318839	4346145	4327068	361	27306
chain	1000	scf_8254563	397044	+	263797	277505	210216	scf_8254564	chr1	36321994	-	4347145	4360853	4349699	2303	13708
chain	1000	scf_8254564	891270	+	210216	252411	277670	scf_8254563	chr1	36321994	+	4349699	4391894	4360953	362	42195
chain	1000	scf_8254564	891270	+	252416	257278	257276	scf_8254564	chr1	36321994	+	4394702	4399564	4401449	363	4862
chain	1000	scf_8254563	397044	+	277670	318372	252416	scf_8254564	chr1	36321994	-	4360953	4401655	4394702	2302	40702
chain	1000	scf_8254564	891270	+	257276	293799	318372	scf_8254563	chr1	36321994	+	4401449	4437972	4403685	364	36523
chain	1000	scf_8254563	397044	+	318372	364109	364088	scf_8254563	chr1	36321994	-	4403685	4449422	4452228	2301	45737
chain	1000	scf_8254563	397044	+	364088	383325	293704	scf_8254564	chr1	36321994	-	4452228	4471465	4470282	2300	19237
chain	1000	scf_8254563	397044	+	383304	388701	388701	scf_8254563	chr1	36321994	-	4473420	4478817	4480856	2299	5397
chain	1000	scf_8254563	397044	+	388701	396751	253	scf_8254429	chr1	36321994	-	4480856	4488906	4489441	2298	8050
chain	1000	scf_8254564	891270	+	293704	327602	383304	scf_8254563	chr1	36321994	+	4470282	4504180	4473420	365	33898
chain	1000	scf_8254429	129425	+	253	29153	327596	scf_8254564	chr1	36321994	-	4489441	4518341	4505380	2297	28900
chain	1000	scf_8254564	891270	+	327596	343669	343594	scf_8254564	chr1	36321994	+	4505380	4521453	4521215	366	16073
chain	1000	scf_8254564	891270	+	343594	349748	29144	scf_8254429	chr1	36321994	+	4521215	4527369	4523298	367	6154
chain	1000	scf_8254429	129425	+	29144	50209	349747	scf_8254564	chr1	36321994	-	4523298	4544363	4530338	2296	21065
chain	1000	scf_8254564	891270	+	349747	381568	50205	scf_8254429	chr1	36321994	+	4530338	4562159	4544733	368	31821
chain	1000	scf_8254429	129425	+	50205	69225	381567	scf_8254564	chr1	36321994	-	4544733	4563753	4564367	2295	19020
chain	1000	scf_8254564	891270	+	381567	402236	69223	scf_8254429	chr1	36321994	+	4564367	4585036	4566167	369	20669
chain	1000	scf_8254429	129425	+	69223	95600	402234	scf_8254564	chr1	36321994	-	4566167	4592544	4585536	2294	26377
chain	1000	scf_8254564	891270	+	402234	415862	95597	scf_8254429	chr1	36321994	+	4585536	4599164	4596290	370	13628
chain	1000	scf_8254564	891270	+	415862	433964	433964	scf_8254564	chr1	36321994	+	4601350	4619452	4621734	371	18102
chain	1000	scf_8254429	129425	+	95597	129403	415862	scf_8254564	chr1	36321994	-	4596290	4630096	4601350	2293	33806
chain	1000	scf_8253984	206839	+	66	9493	9491	scf_8253984	chr1	36321994	-	4630320	4639747	4640174	2292	9427
chain	1000	scf_8253984	206839	+	9491	11508	11504	scf_8253984	chr1	36321994	-	4640174	4642191	4647169	2291	2017
chain	1000	scf_8254564	891270	+	433964	464944	66	scf_8253984	chr1	36321994	+	4621734	4652714	4630320	372	30980
chain	1000	scf_8254564	891270	+	464941	466622	466623	scf_8254564	chr1	36321994	+	4652859	4654540	4658624	373	1681
chain	1000	scf_8253984	206839	+	11504	29764	464941	scf_8254564	chr1	36321994	-	4647169	4665429	4652859	2290	18260
chain	1000	scf_8254564	891270	+	466623	490831	29858	scf_8253984	chr1	36321994	+	4658624	4682832	4665775	374	24208
chain	1000	scf_8253984	206839	+	29858	72903	490833	scf_8254564	chr1	36321994	-	4665775	4708820	4683027	2289	43045
chain	1000	scf_8253984	206839	+	72902	81976	82191	scf_8253984	chr1	36321994	-	4709463	4718537	4718643	2288	9074
chain	1000	scf_8253984	206839	+	82191	101413	101413	scf_8253984	chr1	36321994	-	4718643	4737865	4740620	2287	19222
chain	1000	scf_8253984	206839	+	101413	104504	104504	scf_8253984	chr1	36321994	-	4740620	4743711	4749032	2286	3091
chain	1000	scf_8253984	206839	+	104504	110157	110157	scf_8253984	chr1	36321994	-	4749032	4754685	4756302	2285	5653
chain	1000	scf_8254564	891270	+	490833	575477	72902	scf_8253984	chr1	36321994	+	4683027	4767671	4709463	375	84644
chain	1000	scf_8254564	891270	+	575477	580288	580202	scf_8254564	chr1	36321994	+	4770537	4775348	4775019	376	4811
chain	1000	scf_8254564	891270	+	580202	593530	593709	scf_8254564	chr1	36321994	+	4775019	4788347	4788447	377	13328
chain	1000	scf_8254564	891270	+	593709	594909	594909	scf_8254564	chr1	36321994	+	4788447	4789647	4791275	378	1200
chain	1000	scf_8253984	206839	+	110157	161042	575477	scf_8254564	chr1	36321994	-	4756302	4807187	4770537	2284	50885
chain	1000	scf_8254564	891270	+	594909	611420	611416	scf_8254564	chr1	36321994	+	4791275	4807786	4809241	379	16511
chain	1000	scf_8253984	206839	+	161042	166401	166401	scf_8253984	chr1	36321994	-	4810509	4815868	4823579	2283	5359
chain	1000	scf_8254564	891270	+	611416	626149	161042	scf_8253984	chr1	36321994	+	4809241	4823974	4810509	380	14733
chain	1000	scf_8253984	206839	+	166401	167456	626149	scf_8254564	chr1	36321994	-	4823579	4824634	4824615	2282	1055
chain	1000	scf_8254564	891270	+	626149	635069	167456	scf_8253984	chr1	36321994	+	4824615	4833535	4827590	381	8920
chain	1000	scf_8254564	891270	+	635069	650657	191812	scf_8253984	chr1	36321994	+	4836049	4851637	4852777	382	15588
chain	1000	scf_8253984	206839	+	167456	191761	635069	scf_8254564	chr1	36321994	-	4827590	4851895	4836049	2281	24305
chain	1000	scf_8253984	206839	+	191812	195209	651143	scf_8254564	chr1	36321994	-	4852777	4856174	4854882	2280	3397
chain	1000	scf_8253984	206839	+	195205	206579	664829	scf_8254564	chr1	36321994	-	4857059	4868433	4870046	2279	11374
chain	1000	scf_8254564	891270	+	651143	664829	195205	scf_8253984	chr1	36321994	+	4854882	4868568	4857059	383	13686
chain	1000	scf_8254564	891270	+	664829	684727	684725	scf_8254564	chr1	36321994	+	4870046	4889944	4893334	384	19898
chain	1000	scf_8254564	891270	+	684725	691935	691935	scf_8254564	chr1	36321994	+	4893334	4900544	4904441	385	7210
chain	1000	scf_8254564	891270	+	691935	697516	697516	scf_8254564	chr1	36321994	+	4904441	4910022	4913609	386	5581
chain	1000	scf_8254564	891270	+	697516	700305	701857	scf_8254564	chr1	36321994	+	4913609	4916398	4929303	387	2789
chain	1000	scf_8254564	891270	+	701857	705316	705316	scf_8254564	chr1	36321994	+	4929303	4932762	4936106	388	3459
chain	1000	scf_8254564	891270	+	705316	719429	719422	scf_8254564	chr1	36321994	+	4936106	4950219	4951991	389	14113
chain	1000	scf_8254564	891270	+	719422	753038	753032	scf_8254564	chr1	36321994	+	4951991	4985607	4986740	390	33616
chain	1000	scf_8254564	891270	+	753032	754390	754388	scf_8254564	chr1	36321994	+	4986740	4988098	5002719	391	1358
chain	1000	scf_8254564	891270	+	754388	756514	756513	scf_8254564	chr1	36321994	+	5002719	5004845	5010183	392	2126
chain	1000	scf_8254564	891270	+	756513	760049	759954	scf_8254564	chr1	36321994	+	5010183	5013719	5013820	393	3536
chain	1000	scf_8254564	891270	+	759954	761219	764644	scf_8254564	chr1	36321994	+	5013820	5015085	5019973	394	1265
chain	1000	scf_8254564	891270	+	764644	765838	765838	scf_8254564	chr1	36321994	+	5019973	5021167	5023850	395	1194
chain	1000	scf_8254564	891270	+	765838	767447	767447	scf_8254564	chr1	36321994	+	5023850	5025459	5028916	396	1609
chain	1000	scf_8254564	891270	+	767447	771965	771958	scf_8254564	chr1	36321994	+	5028916	5033434	5036933	397	4518
chain	1000	scf_8254564	891270	+	771958	850212	850151	scf_8254564	chr1	36321994	+	5036933	5115187	5115346	398	78254
chain	1000	scf_8254564	891270	+	850151	854325	854325	scf_8254564	chr1	36321994	+	5115346	5119520	5127058	399	4174
chain	1000	scf_8254564	891270	+	854325	855870	855869	scf_8254564	chr1	36321994	+	5127058	5128603	5137301	400	1545
chain	1000	scf_8254564	891270	+	855869	856956	0	scf_8255772	chr1	36321994	+	5137301	5138388	5138461	401	1087
chain	1000	scf_8255772	1404	+	0	1404	856956	scf_8254564	chr1	36321994	+	5138461	5139865	5139008	402	1404
chain	1000	scf_8254564	891270	+	856956	884855	884855	scf_8254564	chr1	36321994	+	5139008	5166907	5169407	403	27899
chain	1000	scf_8254564	891270	+	884855	889053	889040	scf_8254564	chr1	36321994	+	5169407	5173605	5176871	404	4198
chain	1000	scf_8254564	891270	+	889040	890890	430	scf_8254428	chr1	36321994	+	5176871	5178721	5178769	405	1850
chain	1000	scf_8254428	472476	+	430	2969	2965	scf_8254428	chr1	36321994	+	5178769	5181308	5184160	406	2539
chain	1000	scf_8254428	472476	+	2965	37252	37292	scf_8254428	chr1	36321994	+	5184160	5218447	5218724	407	34287
chain	1000	scf_8254428	472476	+	37292	65538	65538	scf_8254428	chr1	36321994	+	5218724	5246970	5248397	408	28246
chain	1000	scf_8254428	472476	+	65538	71667	71660	scf_8254428	chr1	36321994	+	5248397	5254526	5256203	409	6129
chain	1000	scf_8254428	472476	+	71660	105358	105356	scf_8254428	chr1	36321994	+	5256203	5289901	5291678	410	33698
chain	1000	scf_8254428	472476	+	105356	115897	115897	scf_8254428	chr1	36321994	+	5291678	5302219	5305886	411	10541
chain	1000	scf_8254428	472476	+	115897	167818	167858	scf_8254428	chr1	36321994	+	5305886	5357807	5357907	412	51921
chain	1000	scf_8254428	472476	+	167858	203745	205699	scf_8254428	chr1	36321994	+	5357907	5393794	5395666	413	35887
chain	1000	scf_8254428	472476	+	205699	224889	225047	scf_8254428	chr1	36321994	+	5395666	5414856	5414956	414	19190
chain	1000	scf_8254428	472476	+	225047	244504	244504	scf_8254428	chr1	36321994	+	5414956	5434413	5435264	415	19457
chain	1000	scf_8254428	472476	+	244504	341502	341987	scf_8254428	chr1	36321994	+	5435264	5532262	5535726	416	96998
chain	1000	scf_8254428	472476	+	341987	455945	455941	scf_8254428	chr1	36321994	+	5535726	5649684	5650883	417	113958
chain	1000	scf_8254428	472476	+	455941	472194	30	scf_8254565	chr1	36321994	+	5650883	5667136	6098333	418	16253
chain	1000	scf_8254565	528471	+	30	12101	12094	scf_8254565	chr1	36321994	-	6098333	6110404	6111279	2234	12071
chain	1000	scf_8254565	528471	+	12094	20177	20176	scf_8254565	chr1	36321994	-	6111279	6119362	6126446	2233	8083
chain	1000	scf_8254565	528471	+	20176	23905	23903	scf_8254565	chr1	36321994	-	6126446	6130175	6130711	2232	3729
chain	1000	scf_8254565	528471	+	23903	39350	39344	scf_8254565	chr1	36321994	-	6130711	6146158	6147405	2231	15447
chain	1000	scf_8254565	528471	+	39344	47503	47501	scf_8254565	chr1	36321994	-	6147405	6155564	6157441	2230	8159
chain	1000	scf_8254565	528471	+	47501	61812	61812	scf_8254565	chr1	36321994	-	6157441	6171752	6173022	2229	14311
chain	1000	scf_8254565	528471	+	61812	80218	80206	scf_8254565	chr1	36321994	-	6173022	6191428	6192345	2228	18406
chain	1000	scf_8254688	758301	+	28	37118	37114	scf_8254688	chr1	36321994	+	6193330	6230420	6234289	437	37090
chain	1000	scf_8254688	758301	+	37114	49983	49983	scf_8254688	chr1	36321994	+	6234289	6247158	6249081	438	12869
chain	1000	scf_8254565	528471	+	80206	144636	28	scf_8254688	chr1	36321994	-	6192345	6256775	6193330	2227	64430
chain	1000	scf_8254688	758301	+	49983	62662	144636	scf_8254565	chr1	36321994	+	6249081	6261760	6259747	439	12679
chain	1000	scf_8254688	758301	+	62660	74935	74929	scf_8254688	chr1	36321994	+	6269534	6281809	6285095	440	12275
chain	1000	scf_8254688	758301	+	74929	79753	79753	scf_8254688	chr1	36321994	+	6285095	6289919	6295339	441	4824
chain	1000	scf_8254565	528471	+	144636	177869	62660	scf_8254688	chr1	36321994	-	6259747	6292980	6269534	2226	33233
chain	1000	scf_8254688	758301	+	79753	87167	177866	scf_8254565	chr1	36321994	+	6295339	6302753	6296919	442	7414
chain	1000	scf_8254688	758301	+	87777	89412	89317	scf_8254688	chr1	36321994	+	6303419	6305054	6305154	444	1635
chain	1000	scf_8254688	758301	+	89317	90502	188995	scf_8254565	chr1	36321994	+	6305154	6306339	6308928	445	1185
chain	1000	scf_8254565	528471	+	177866	189000	87777	scf_8254688	chr1	36321994	-	6296919	6308053	6303419	2225	11134
chain	1000	scf_8254565	528471	+	188995	201945	201930	scf_8254565	chr1	36321994	-	6308928	6321878	6324109	2224	12950
chain	1000	scf_8254688	758301	+	90487	93144	216013	scf_8254565	chr1	36321994	+	6324121	6326778	6341355	446	2657
chain	1000	scf_8254565	528471	+	201930	216020	90487	scf_8254688	chr1	36321994	-	6324109	6338199	6324121	2223	14090
chain	1000	scf_8254565	528471	+	216013	222672	222667	scf_8254565	chr1	36321994	-	6341355	6348014	6351649	2222	6659
chain	1000	scf_8254688	758301	+	103157	106261	106261	scf_8254688	chr1	36321994	+	6358733	6361837	6365231	447	3104
chain	1000	scf_8254688	758301	+	106261	116035	248875	scf_8254565	chr1	36321994	+	6365231	6375005	6377999	448	9774
chain	1000	scf_8254565	528471	+	222667	247267	227234	scf_8254565	chr1	36321994	-	6351649	6376249	6356216	2221	24600
chain	1000	scf_8254565	528471	+	227234	248917	103157	scf_8254688	chr1	36321994	-	6356216	6377899	6358733	2220	21683
chain	1000	scf_8254688	758301	+	116035	123986	124077	scf_8254688	chr1	36321994	+	6378544	6386495	6386595	449	7951
chain	1000	scf_8254565	528471	+	248875	259963	116035	scf_8254688	chr1	36321994	-	6377999	6389087	6378544	2219	11088
chain	1000	scf_8254688	758301	+	124077	129051	260040	scf_8254565	chr1	36321994	+	6386595	6391569	6389429	450	4974
chain	1000	scf_8254688	758301	+	129047	154552	154549	scf_8254688	chr1	36321994	+	6394045	6419550	6422139	451	25505
chain	1000	scf_8254688	758301	+	154549	165495	165495	scf_8254688	chr1	36321994	+	6422139	6433085	6434276	452	10946
chain	1000	scf_8254688	758301	+	165495	168725	168711	scf_8254688	chr1	36321994	+	6434276	6437506	6438523	453	3230
chain	1000	scf_8254565	528471	+	260040	333108	129047	scf_8254688	chr1	36321994	-	6389429	6462497	6394045	2218	73068
chain	1000	scf_8254565	528471	+	333329	353509	353625	scf_8254565	chr1	36321994	-	6462977	6483157	6486286	2217	20180
chain	1000	scf_8254688	758301	+	168711	222893	333329	scf_8254565	chr1	36321994	+	6438523	6492705	6462977	454	54182
chain	1000	scf_8254565	528471	+	353625	381145	222890	scf_8254688	chr1	36321994	-	6486286	6513806	6494280	2216	27520
chain	1000	scf_8254688	758301	+	222890	246562	381142	scf_8254565	chr1	36321994	+	6494280	6517952	6515855	455	23672
chain	1000	scf_8254688	758301	+	246562	248565	248562	scf_8254688	chr1	36321994	+	6520806	6522809	6526582	456	2003
chain	1000	scf_8254688	758301	+	248562	249954	249954	scf_8254688	chr1	36321994	+	6526582	6527974	6530200	457	1392
chain	1000	scf_8254565	528471	+	381142	401121	246562	scf_8254688	chr1	36321994	-	6515855	6535834	6520806	2215	19979
chain	1000	scf_8254565	528471	+	401118	436393	436388	scf_8254565	chr1	36321994	-	6536937	6572212	6574991	2214	35275
chain	1000	scf_8254688	758301	+	249954	313781	401118	scf_8254565	chr1	36321994	+	6530200	6594027	6536937	458	63827
chain	1000	scf_8254688	758301	+	313767	317645	317639	scf_8254688	chr1	36321994	+	6594751	6598629	6600575	459	3878
chain	1000	scf_8254688	758301	+	317639	342236	342144	scf_8254688	chr1	36321994	+	6600575	6625172	6625283	460	24597
chain	1000	scf_8254688	758301	+	342144	350908	350904	scf_8254688	chr1	36321994	+	6625283	6634047	6637681	461	8764
chain	1000	scf_8254688	758301	+	350904	357659	357647	scf_8254688	chr1	36321994	+	6637681	6644436	6646755	462	6755
chain	1000	scf_8254565	528471	+	436388	512499	313767	scf_8254688	chr1	36321994	-	6574991	6651102	6594751	2213	76111
chain	1000	scf_8254688	758301	+	357647	367469	512497	scf_8254565	chr1	36321994	+	6646755	6656577	6651329	463	9822
chain	1000	scf_8254565	528471	+	512497	528087	367469	scf_8254688	chr1	36321994	-	6651329	6666919	6660247	2212	15590
chain	1000	scf_8254487	514360	+	281	9890	9888	scf_8254487	chr1	36321994	-	6666976	6676585	6679167	2211	9609
chain	1000	scf_8254688	758301	+	367469	416705	281	scf_8254487	chr1	36321994	+	6660247	6709483	6666976	464	49236
chain	1000	scf_8254487	514360	+	9888	43334	417229	scf_8254688	chr1	36321994	-	6679167	6712613	6709975	2210	33446
chain	1000	scf_8254487	514360	+	43478	45761	45761	scf_8254487	chr1	36321994	-	6712994	6715277	6715863	2209	2283
chain	1000	scf_8254487	514360	+	45761	59547	59546	scf_8254487	chr1	36321994	-	6715863	6729649	6731139	2208	13786
chain	1000	scf_8254487	514360	+	59546	88391	88391	scf_8254487	chr1	36321994	-	6731139	6759984	6761779	2207	28845
chain	1000	scf_8254688	758301	+	417229	496047	43478	scf_8254487	chr1	36321994	+	6709975	6788793	6712994	465	78818
chain	1000	scf_8254487	514360	+	88391	126338	496044	scf_8254688	chr1	36321994	-	6761779	6799726	6788970	2206	37947
chain	1000	scf_8254688	758301	+	496044	511747	126335	scf_8254487	chr1	36321994	+	6788970	6804673	6802212	466	15703
chain	1000	scf_8254487	514360	+	126335	140367	511744	scf_8254688	chr1	36321994	-	6802212	6816244	6810002	2205	14032
chain	1000	scf_8254487	514360	+	140352	151086	151154	scf_8254487	chr1	36321994	-	6818451	6829185	6829395	2204	10734
chain	1000	scf_8254487	514360	+	151154	154927	154995	scf_8254487	chr1	36321994	-	6829395	6833168	6833335	2203	3773
chain	1000	scf_8254688	758301	+	511744	569741	140352	scf_8254487	chr1	36321994	+	6810002	6867999	6818451	467	57997
chain	1000	scf_8254688	758301	+	569737	574824	196902	scf_8254487	chr1	36321994	+	6869638	6874725	6881359	468	5087
chain	1000	scf_8254487	514360	+	154995	196902	569737	scf_8254688	chr1	36321994	-	6833335	6875242	6869638	2202	41907
chain	1000	scf_8254487	514360	+	196902	235121	574910	scf_8254688	chr1	36321994	-	6881359	6919578	6881591	2201	38219
chain	1000	scf_8254688	758301	+	574910	625898	235119	scf_8254487	chr1	36321994	+	6881591	6932579	6921988	469	50988
chain	1000	scf_8254688	758301	+	625879	740598	740596	scf_8254688	chr1	36321994	+	6933661	7048380	7052892	470	114719
chain	1000	scf_8254688	758301	+	740596	751799	751796	scf_8254688	chr1	36321994	+	7052892	7064095	7065474	471	11203
chain	1000	scf_8254688	758301	+	751796	753624	753624	scf_8254688	chr1	36321994	+	7065474	7067302	7071179	472	1828
chain	1000	scf_8254688	758301	+	753624	758274	343	scf_8254495	chr1	36321994	+	7071179	7075829	7075882	473	4650
chain	1000	scf_8254495	428243	+	343	5968	5965	scf_8254495	chr1	36321994	+	7075882	7081507	7082181	474	5625
chain	1000	scf_8254487	514360	+	235119	398577	625879	scf_8254688	chr1	36321994	-	6921988	7085446	6933661	2200	163458
chain	1000	scf_8254495	428243	+	5965	17833	398574	scf_8254487	chr1	36321994	+	7082181	7094049	7087540	475	11868
chain	1000	scf_8254487	514360	+	398574	408765	17881	scf_8254495	chr1	36321994	-	7087540	7097731	7094149	2199	10191
chain	1000	scf_8254487	514360	+	408763	413612	413711	scf_8254487	chr1	36321994	-	7098437	7103286	7112617	2198	4849
chain	1000	scf_8254495	428243	+	17881	41686	408763	scf_8254487	chr1	36321994	+	7094149	7117954	7098437	476	23805
chain	1000	scf_8254487	514360	+	413711	431890	41685	scf_8254495	chr1	36321994	-	7112617	7130796	7125859	2197	18179
chain	1000	scf_8254495	428243	+	41685	47192	431887	scf_8254487	chr1	36321994	+	7125859	7131366	7132476	477	5507
chain	1000	scf_8254495	428243	+	47187	49574	49569	scf_8254495	chr1	36321994	+	7139706	7142093	7145602	478	2387
chain	1000	scf_8254495	428243	+	49569	51469	51479	scf_8254495	chr1	36321994	+	7145602	7147502	7152990	479	1900
chain	1000	scf_8254487	514360	+	431887	464399	47187	scf_8254495	chr1	36321994	-	7132476	7164988	7139706	2196	32512
chain	1000	scf_8254495	428243	+	51479	74814	464500	scf_8254487	chr1	36321994	+	7152990	7176325	7165381	480	23335
chain	1000	scf_8254487	514360	+	464500	486572	74806	scf_8254495	chr1	36321994	-	7165381	7187453	7178720	2195	22072
chain	1000	scf_8254495	428243	+	74806	107616	486576	scf_8254487	chr1	36321994	+	7178720	7211530	7187632	481	32810
chain	1000	scf_8254487	514360	+	486576	513921	107779	scf_8254495	chr1	36321994	-	7187632	7214977	7215010	2194	27345
chain	1000	scf_8254495	428243	+	107779	123552	18	scf_8254469	chr1	36321994	+	7215010	7230783	7215032	482	15773
chain	1000	scf_8254469	112295	+	18	18168	18165	scf_8254469	chr1	36321994	-	7215032	7233182	7234141	2193	18150
chain	1000	scf_8254469	112295	+	18165	51651	123549	scf_8254495	chr1	36321994	-	7234141	7267627	7234563	2192	33486
chain	1000	scf_8254469	112295	+	51650	58861	58861	scf_8254469	chr1	36321994	-	7268738	7275949	7282437	2191	7211
chain	1000	scf_8254495	428243	+	123549	174019	51650	scf_8254469	chr1	36321994	+	7234563	7285033	7268738	483	50470
chain	1000	scf_8254495	428243	+	174063	180182	180175	scf_8254495	chr1	36321994	+	7285133	7291252	7294208	484	6119
