supercontig	IES_in_supercontig_start	IES_in_supercontig_end	IES_ID	IES_size	start_supercontig	end_supercontig	chromosome_name	supercontig_in_chromosome_start	supercontig_in_chromosome_end	IES_in_chromosome_start	IES_in_chromosome_end
supercont2.146	202137	210574	IES-01379-r21	8438	266016	1	chr5	16735681	17001696	16791123	16799561
supercont2.146	226724	229518	IES-01380-r11	2795	266016	1	chr5	16735681	17001696	16772179	16774974
supercont2.150	23118	25815	IES-01498-r16	2698	249777	1	chr5	25611808	25861584	25835770	25838468
supercont2.150	87796	90800	IES-01499-r14	3005	249777	1	chr5	25611808	25861584	25770785	25773790
supercont2.150	108981	111824	IES-01500-r10	2844	249777	1	chr5	25611808	25861584	25749761	25752605
supercont2.150	130194	131884	IES-01501-r22	1691	249777	1	chr5	25611808	25861584	25729701	25731392
supercont2.150	181742	183287	IES-01502-r14	1546	249777	1	chr5	25611808	25861584	25678298	25679844
supercont2.150	210993	216594	IES-01503-r15	5602	249777	1	chr5	25611808	25861584	25644991	25650593
supercont2.151	19866	27805	IES-01504-r13	7940	247235	1	chr5	14565626	14812860	14785056	14792996
supercont2.151	30285	31905	IES-01505-r23	1621	247235	1	chr5	14565626	14812860	14780956	14782577
supercont2.151	37958	38587	IES-01506-r13	630	247235	1	chr5	14565626	14812860	14774274	14774904
supercont2.151	41436	62435	IES-01507-r7	21000	247235	1	chr5	14565626	14812860	14750426	14771426
supercont2.151	69622	73249	IES-01508-r14	3628	247235	1	chr5	14565626	14812860	14739612	14743240
supercont2.151	86816	91946	IES-01509-r12	5131	247235	1	chr5	14565626	14812860	14720915	14726046
supercont2.151	93799	104657	IES-01510-r12	10859	247235	1	chr5	14565626	14812860	14708204	14719063
supercont2.151	107503	111420	IES-01511-r11	3918	247235	1	chr5	14565626	14812860	14701441	14705359
supercont2.151	148018	150756	IES-01512-r6	2739	247235	1	chr5	14565626	14812860	14662105	14664844
supercont2.151	166491	170896	IES-01513-r9	4406	247235	1	chr5	14565626	14812860	14641965	14646371
supercont2.151	176626	180025	IES-01514-r22	3400	247235	1	chr5	14565626	14812860	14632836	14636236
supercont2.151	181850	183700	IES-01515-r24	1851	247235	1	chr5	14565626	14812860	14629161	14631012
supercont2.151	187174	193119	IES-01516-r22	5946	247235	1	chr5	14565626	14812860	14619742	14625688
supercont2.151	195004	196970	IES-01517-r21	1967	247235	1	chr5	14565626	14812860	14615891	14617858
supercont2.151	198345	199575	IES-01518-r21	1231	247235	1	chr5	14565626	14812860	14613286	14614517
supercont2.151	200613	203235	IES-01519-r14	2623	247235	1	chr5	14565626	14812860	14609626	14612249
supercont2.151	214291	217348	IES-01520-r12	3058	247235	1	chr5	14565626	14812860	14595513	14598571
supercont2.151	220075	224843	IES-01521-r11	4769	247235	1	chr5	14565626	14812860	14588018	14592787
supercont2.151	228962	236869	IES-01522-r6	7908	247235	1	chr5	14565626	14812860	14575992	14583900
supercont2.151	238038	240820	IES-01523-r7	2783	247235	1	chr5	14565626	14812860	14572041	14574824
supercont2.157	22270	34597	IES-01598-r7	12328	232354	1	chr5	10887249	11119602	11085006	11097334
supercont2.157	37649	41431	IES-01599-r13	3783	232354	1	chr5	10887249	11119602	11078172	11081955
supercont2.157	50692	54126	IES-01600-r11	3435	232354	1	chr5	10887249	11119602	11065477	11068912
supercont2.157	58324	68218	IES-01601-r12	9895	232354	1	chr5	10887249	11119602	11051385	11061280
supercont2.157	69355	77695	IES-01602-r6	8341	232354	1	chr5	10887249	11119602	11041908	11050249
supercont2.157	81076	86803	IES-01603-r11	5728	232354	1	chr5	10887249	11119602	11032800	11038528
supercont2.157	93493	97755	IES-01604-r13	4263	232354	1	chr5	10887249	11119602	11021848	11026111
supercont2.157	108286	112176	IES-01605-r17	3891	232354	1	chr5	10887249	11119602	11007427	11011318
supercont2.157	117408	120346	IES-01606-r18	2939	232354	1	chr5	10887249	11119602	10999257	11002196
supercont2.157	127646	141953	IES-01607-r24	14308	232354	1	chr5	10887249	11119602	10977650	10991958
supercont2.157	150505	155241	IES-01608-r12	4737	232354	1	chr5	10887249	11119602	10964362	10969099
supercont2.157	163539	168316	IES-01609-r22	4778	232354	1	chr5	10887249	11119602	10951287	10956065
supercont2.163	10601	20690	IES-01733-r12	10090	1	224539	chr5	18581633	18806171	18592234	18602324
supercont2.163	27672	30104	IES-01734-r14	2433	1	224539	chr5	18581633	18806171	18609305	18611738
supercont2.163	43993	44899	IES-01735-r8	907	1	224539	chr5	18581633	18806171	18625626	18626533
supercont2.163	49955	51448	IES-01736-r10	1494	1	224539	chr5	18581633	18806171	18631588	18633082
supercont2.163	58708	63504	IES-01737-r18	4797	1	224539	chr5	18581633	18806171	18640341	18645138
supercont2.163	67839	68816	IES-01738-r15	978	1	224539	chr5	18581633	18806171	18649472	18650450
supercont2.163	82843	83486	IES-01739-r16	644	1	224539	chr5	18581633	18806171	18664476	18665120
supercont2.163	95266	125374	IES-01740-r11	30109	1	224539	chr5	18581633	18806171	18676899	18707008
supercont2.163	136672	140428	IES-01741-r15	3757	1	224539	chr5	18581633	18806171	18718305	18722062
supercont2.163	153105	157836	IES-01742-r12	4732	1	224539	chr5	18581633	18806171	18734738	18739470
supercont2.163	166360	166755	IES-01743-r14	396	1	224539	chr5	18581633	18806171	18747993	18748389
supercont2.163	170688	176643	IES-01744-r10	5956	1	224539	chr5	18581633	18806171	18752321	18758277
supercont2.163	180410	180995	IES-01745-r9	586	1	224539	chr5	18581633	18806171	18762043	18762629
supercont2.163	207157	209606	IES-01746-r12	2450	1	224539	chr5	18581633	18806171	18788790	18791240
supercont2.163	222482	223238	IES-01747-r8	757	1	224539	chr5	18581633	18806171	18804115	18804872
supercont2.165	18738	30726	IES-01762-r14	11989	222249	1	chr5	20067557	20289805	20259080	20271069
supercont2.165	33931	39058	IES-01763-r16	5128	222249	1	chr5	20067557	20289805	20250748	20255876
supercont2.165	40553	42192	IES-01764-r20	1640	222249	1	chr5	20067557	20289805	20247614	20249254
supercont2.165	43431	49857	IES-01765-r20	6427	222249	1	chr5	20067557	20289805	20239949	20246376
supercont2.165	53004	60915	IES-01766-r12	7912	222249	1	chr5	20067557	20289805	20228891	20236803
supercont2.165	63832	75067	IES-01767-r14	11236	222249	1	chr5	20067557	20289805	20214739	20225975
supercont2.165	83649	85924	IES-01768-r9	2276	222249	1	chr5	20067557	20289805	20203882	20206158
supercont2.165	99278	99975	IES-01769-r14	698	222249	1	chr5	20067557	20289805	20189831	20190529
supercont2.165	107436	109196	IES-01770-r13	1761	222249	1	chr5	20067557	20289805	20180610	20182371
supercont2.165	121809	125675	IES-01771-r15	3867	222249	1	chr5	20067557	20289805	20164131	20167998
supercont2.165	135624	140353	IES-01772-r8	4730	222249	1	chr5	20067557	20289805	20149453	20154183
supercont2.165	143094	143737	IES-01773-r8	644	222249	1	chr5	20067557	20289805	20146069	20146713
supercont2.165	177182	178059	IES-01774-r12	878	222249	1	chr5	20067557	20289805	20111747	20112625
supercont2.165	211067	216865	IES-01775-r13	5799	222249	1	chr5	20067557	20289805	20072941	20078740
supercont2.166	8943	14178	IES-01776-r5	5236	222149	1	chr5	20424870	20647018	20632841	20638077
supercont2.166	52468	53879	IES-01777-r13	1412	222149	1	chr5	20424870	20647018	20593140	20594552
supercont2.166	57868	59042	IES-01778-r11	1175	222149	1	chr5	20424870	20647018	20587977	20589152
supercont2.166	63256	67459	IES-01779-r18	4204	222149	1	chr5	20424870	20647018	20579560	20583764
supercont2.166	69246	71028	IES-01780-r13	1783	222149	1	chr5	20424870	20647018	20575991	20577774
supercont2.166	103808	107350	IES-01781-r15	3543	222149	1	chr5	20424870	20647018	20539669	20543212
supercont2.166	109967	111472	IES-01782-r14	1506	222149	1	chr5	20424870	20647018	20535547	20537053
supercont2.166	132829	138904	IES-01783-r19	6076	222149	1	chr5	20424870	20647018	20508115	20514191
supercont2.166	150317	155579	IES-01784-r14	5263	222149	1	chr5	20424870	20647018	20491440	20496703
supercont2.166	158966	160566	IES-01785-r17	1601	222149	1	chr5	20424870	20647018	20486453	20488054
supercont2.166	168173	169485	IES-01786-r15	1313	222149	1	chr5	20424870	20647018	20477534	20478847
supercont2.166	179985	181039	IES-01787-r17	1055	222149	1	chr5	20424870	20647018	20465980	20467035
supercont2.166	186339	187627	IES-01788-r12	1289	222149	1	chr5	20424870	20647018	20459392	20460681
supercont2.166	190587	194504	IES-01789-r13	3918	222149	1	chr5	20424870	20647018	20452515	20456433
supercont2.166	202347	206951	IES-01790-r14	4605	222149	1	chr5	20424870	20647018	20440068	20444673
supercont2.166	209181	212024	IES-01791-r9	2844	222149	1	chr5	20424870	20647018	20434995	20437839
supercont2.166	213456	219645	IES-01792-r12	6190	222149	1	chr5	20424870	20647018	20427374	20433564
supercont2.169	21166	24599	IES-01814-r10	3434	1	215319	chr5	12653743	12869061	12674909	12678343
supercont2.169	60539	62708	IES-01815-r7	2170	1	215319	chr5	12653743	12869061	12714282	12716452
supercont2.169	65465	68148	IES-01816-r19	2684	1	215319	chr5	12653743	12869061	12719208	12721892
supercont2.169	71418	73220	IES-01817-r10	1803	1	215319	chr5	12653743	12869061	12725161	12726964
supercont2.169	91338	92598	IES-01818-r8	1261	1	215319	chr5	12653743	12869061	12745081	12746342
supercont2.169	124929	126348	IES-01819-r14	1420	1	215319	chr5	12653743	12869061	12778672	12780092
supercont2.169	127530	147391	IES-01820-r12	19862	1	215319	chr5	12653743	12869061	12781273	12801135
supercont2.169	148218	153759	IES-01821-r6	5542	1	215319	chr5	12653743	12869061	12801961	12807503
supercont2.169	154486	197914	IES-01822-r8	43429	1	215319	chr5	12653743	12869061	12808229	12851658
supercont2.170	31154	35904	IES-01866-r9	4751	211882	1	chr5	14053060	14264941	14229038	14233789
supercont2.170	37745	55479	IES-01867-r15	17735	211882	1	chr5	14053060	14264941	14209463	14227198
supercont2.170	56628	60120	IES-01868-r8	3493	211882	1	chr5	14053060	14264941	14204822	14208315
supercont2.170	62800	67294	IES-01869-r7	4495	211882	1	chr5	14053060	14264941	14197648	14202143
supercont2.170	80488	81762	IES-01870-r19	1275	211882	1	chr5	14053060	14264941	14183180	14184455
supercont2.170	94367	95687	IES-01871-r18	1321	211882	1	chr5	14053060	14264941	14169255	14170576
supercont2.170	100226	103823	IES-01872-r21	3598	211882	1	chr5	14053060	14264941	14161119	14164717
supercont2.170	115192	116263	IES-01873-r8	1072	211882	1	chr5	14053060	14264941	14148679	14149751
supercont2.170	117648	122305	IES-01874-r8	4658	211882	1	chr5	14053060	14264941	14142637	14147295
supercont2.170	153638	159018	IES-01876-r17	5381	211882	1	chr5	14053060	14264941	14105924	14111305
supercont2.170	179542	182148	IES-01877-r13	2607	211882	1	chr5	14053060	14264941	14082794	14085401
supercont2.170	184552	185575	IES-01878-r11	1024	211882	1	chr5	14053060	14264941	14079367	14080391
supercont2.170	199220	208430	IES-01879-r9	9211	211882	1	chr5	14053060	14264941	14056512	14065723
supercont2.172	18917	22584	IES-01895-r11	3668	208659	1	chr5	10678490	10887148	10864565	10868233
supercont2.172	31639	34128	IES-01896-r16	2490	208659	1	chr5	10678490	10887148	10853021	10855511
supercont2.172	36765	39040	IES-01897-r13	2276	208659	1	chr5	10678490	10887148	10848109	10850385
supercont2.172	40900	44075	IES-01898-r12	3176	208659	1	chr5	10678490	10887148	10843074	10846250
supercont2.172	46870	54351	IES-01899-r14	7482	208659	1	chr5	10678490	10887148	10832798	10840280
supercont2.172	55619	70095	IES-01900-r10	14477	208659	1	chr5	10678490	10887148	10817054	10831531
supercont2.172	81077	86827	IES-01901-r13	5751	208659	1	chr5	10678490	10887148	10800322	10806073
supercont2.172	90656	96888	IES-01902-r14	6233	208659	1	chr5	10678490	10887148	10790261	10796494
supercont2.172	103876	110550	IES-01903-r13	6675	208659	1	chr5	10678490	10887148	10776599	10783274
supercont2.172	117484	118622	IES-01904-r15	1139	208659	1	chr5	10678490	10887148	10768527	10769666
supercont2.172	141871	149820	IES-01905-r10	7950	208659	1	chr5	10678490	10887148	10737329	10745279
supercont2.172	158135	162832	IES-01906-r11	4698	208659	1	chr5	10678490	10887148	10724317	10729015
supercont2.172	164306	170199	IES-01907-r15	5894	208659	1	chr5	10678490	10887148	10716950	10722844
supercont2.172	191549	198386	IES-01908-r12	6838	208659	1	chr5	10678490	10887148	10688763	10695601
supercont2.172	200873	206969	IES-01909-r5	6097	208659	1	chr5	10678490	10887148	10680180	10686277
supercont2.176	20551	22667	IES-01959-r12	2117	1	200988	chr5	22876693	23077680	22897244	22899361
supercont2.176	41472	43794	IES-01960-r16	2323	1	200988	chr5	22876693	23077680	22918165	22920488
supercont2.176	47322	52389	IES-01961-r12	5068	1	200988	chr5	22876693	23077680	22924015	22929083
supercont2.176	58956	63851	IES-01962-r5	4896	1	200988	chr5	22876693	23077680	22935649	22940545
supercont2.176	85008	89071	IES-01963-r12	4064	1	200988	chr5	22876693	23077680	22961701	22965765
supercont2.176	94689	95690	IES-01964-r9	1002	1	200988	chr5	22876693	23077680	22971382	22972384
supercont2.176	111033	112927	IES-01965-r16	1895	1	200988	chr5	22876693	23077680	22987726	22989621
supercont2.176	129370	134743	IES-01966-r16	5374	1	200988	chr5	22876693	23077680	23006063	23011437
supercont2.176	141698	143268	IES-01967-r6	1571	1	200988	chr5	22876693	23077680	23018391	23019962
supercont2.176	152881	154405	IES-01968-r6	1525	1	200988	chr5	22876693	23077680	23029574	23031099
supercont2.176	175740	179063	IES-01969-r10	3324	1	200988	chr5	22876693	23077680	23052433	23055757
supercont2.176	184126	186160	IES-01970-r10	2035	1	200988	chr5	22876693	23077680	23060819	23062854
supercont2.179	42497	44367	IES-01993-r12	1871	1	194338	chr5	24482	218819	66979	68850
supercont2.179	76255	82039	IES-01994-r14	5785	1	194338	chr5	24482	218819	100737	106522
supercont2.179	96128	98070	IES-01995-r11	1943	1	194338	chr5	24482	218819	120610	122553
supercont2.179	134101	139718	IES-01996-r21	5618	1	194338	chr5	24482	218819	158583	164201
supercont2.179	149014	151362	IES-01997-r19	2349	1	194338	chr5	24482	218819	173496	175845
supercont2.179	156453	160850	IES-01998-r16	4398	1	194338	chr5	24482	218819	180935	185333
supercont2.179	175945	176497	IES-01999-r10	553	1	194338	chr5	24482	218819	200427	200980
supercont2.179	181185	185012	IES-02000-r17	3828	1	194338	chr5	24482	218819	205667	209495
supercont2.179	188550	191110	IES-02001-r11	2561	1	194338	chr5	24482	218819	213032	215593
supercont2.183	7229	11615	IES-02105-r15	4387	1	192070	chr5	19595692	19787761	19602921	19607308
supercont2.183	110369	112900	IES-02107-r9	2532	1	192070	chr5	19595692	19787761	19706061	19708593
supercont2.183	125181	127401	IES-02108-r11	2221	1	192070	chr5	19595692	19787761	19720873	19723094
supercont2.183	130106	131852	IES-02109-r16	1747	1	192070	chr5	19595692	19787761	19725798	19727545
supercont2.183	137266	138502	IES-02110-r16	1237	1	192070	chr5	19595692	19787761	19732958	19734195
supercont2.183	184640	187149	IES-02111-r9	2510	1	192070	chr5	19595692	19787761	19780332	19782842
supercont2.185	6775	9698	IES-02124-r5	2924	197910	1	chr5	9869623	10067532	10057835	10060759
supercont2.185	17073	24027	IES-02125-r6	6955	197910	1	chr5	9869623	10067532	10043506	10050461
supercont2.185	27330	28146	IES-02126-r3	817	197910	1	chr5	9869623	10067532	10039387	10040204
supercont2.185	31491	40820	IES-02127-r8	9330	197910	1	chr5	9869623	10067532	10026713	10036043
supercont2.185	51740	54758	IES-02128-r11	3019	197910	1	chr5	9869623	10067532	10012775	10015794
supercont2.185	55957	57514	IES-02129-r7	1558	197910	1	chr5	9869623	10067532	10010019	10011577
supercont2.185	61139	65265	IES-02130-r11	4127	197910	1	chr5	9869623	10067532	10002268	10006395
supercont2.185	73435	78272	IES-02131-r11	4838	197910	1	chr5	9869623	10067532	9989261	9994099
supercont2.185	86836	90743	IES-02132-r3	3908	197910	1	chr5	9869623	10067532	9976790	9980698
supercont2.185	98559	101568	IES-02133-r12	3010	197910	1	chr5	9869623	10067532	9965965	9968975
supercont2.185	128847	138755	IES-02134-r12	9909	197910	1	chr5	9869623	10067532	9928778	9938687
supercont2.185	144859	161862	IES-02135-r13	17004	197910	1	chr5	9869623	10067532	9905671	9922675
supercont2.185	169346	174488	IES-02136-r12	5143	197910	1	chr5	9869623	10067532	9893045	9898188
supercont2.187	39380	43662	IES-02150-r8	4283	195024	1	chr5	8967929	9162952	9119291	9123574
supercont2.187	49620	52344	IES-02151-r16	2725	195024	1	chr5	8967929	9162952	9110609	9113334
supercont2.187	55554	63470	IES-02152-r13	7917	195024	1	chr5	8967929	9162952	9099483	9107400
supercont2.187	81118	83330	IES-02153-r17	2213	195024	1	chr5	8967929	9162952	9079623	9081836
supercont2.187	137943	139663	IES-02154-r10	1721	195024	1	chr5	8967929	9162952	9023290	9025011
supercont2.187	170371	176188	IES-02155-r21	5818	195024	1	chr5	8967929	9162952	8986765	8992583
supercont2.187	185655	193831	IES-02156-r15	8177	195024	1	chr5	8967929	9162952	8969122	8977299
supercont2.19	14863	19379	IES-02174-r7	4517	479455	1216767	chr5	20687545	21424857	20702408	20706925
supercont2.19	14863	19379	IES-02174-r7	4517	479454	402449	chr5	21479439	21556444	21939514	21944031
supercont2.19	28515	53286	IES-02175-r7	24772	479455	1216767	chr5	20687545	21424857	20716060	20740832
supercont2.19	28515	53286	IES-02175-r7	24772	479454	402449	chr5	21479439	21556444	21905607	21930379
supercont2.19	56030	60512	IES-02176-r11	4483	479455	1216767	chr5	20687545	21424857	20743575	20748058
supercont2.19	56030	60512	IES-02176-r11	4483	479454	402449	chr5	21479439	21556444	21898381	21902864
supercont2.19	62199	71683	IES-02177-r14	9485	479455	1216767	chr5	20687545	21424857	20749744	20759229
supercont2.19	62199	71683	IES-02177-r14	9485	479454	402449	chr5	21479439	21556444	21887210	21896695
supercont2.19	75419	79818	IES-02178-r7	4400	479455	1216767	chr5	20687545	21424857	20762964	20767364
supercont2.19	75419	79818	IES-02178-r7	4400	479454	402449	chr5	21479439	21556444	21879075	21883475
supercont2.19	92848	106451	IES-02179-r6	13604	479455	1216767	chr5	20687545	21424857	20780393	20793997
supercont2.19	92848	106451	IES-02179-r6	13604	479454	402449	chr5	21479439	21556444	21852442	21866046
supercont2.19	114612	114870	IES-02180-r9	259	479455	1216767	chr5	20687545	21424857	20802157	20802416
supercont2.19	114612	114870	IES-02180-r9	259	479454	402449	chr5	21479439	21556444	21844023	21844282
supercont2.19	128993	132851	IES-02181-r19	3859	479455	1216767	chr5	20687545	21424857	20816538	20820397
supercont2.19	128993	132851	IES-02181-r19	3859	479454	402449	chr5	21479439	21556444	21826042	21829901
supercont2.19	145344	150636	IES-02182-r15	5293	479455	1216767	chr5	20687545	21424857	20832889	20838182
supercont2.19	145344	150636	IES-02182-r15	5293	479454	402449	chr5	21479439	21556444	21808257	21813550
supercont2.19	158513	159937	IES-02183-r18	1425	479455	1216767	chr5	20687545	21424857	20846058	20847483
supercont2.19	158513	159937	IES-02183-r18	1425	479454	402449	chr5	21479439	21556444	21798956	21800381
supercont2.19	167771	171236	IES-02184-r9	3466	479455	1216767	chr5	20687545	21424857	20855316	20858782
supercont2.19	167771	171236	IES-02184-r9	3466	479454	402449	chr5	21479439	21556444	21787657	21791123
supercont2.19	173447	174474	IES-02185-r11	1028	479455	1216767	chr5	20687545	21424857	20860992	20862020
supercont2.19	173447	174474	IES-02185-r11	1028	479454	402449	chr5	21479439	21556444	21784419	21785447
supercont2.19	178085	180380	IES-02186-r16	2296	479455	1216767	chr5	20687545	21424857	20865630	20867926
supercont2.19	178085	180380	IES-02186-r16	2296	479454	402449	chr5	21479439	21556444	21778513	21780809
supercont2.19	183670	186721	IES-02187-r12	3052	479455	1216767	chr5	20687545	21424857	20871215	20874267
supercont2.19	183670	186721	IES-02187-r12	3052	479454	402449	chr5	21479439	21556444	21772172	21775224
supercont2.19	189393	190875	IES-02188-r9	1483	479455	1216767	chr5	20687545	21424857	20876938	20878421
supercont2.19	189393	190875	IES-02188-r9	1483	479454	402449	chr5	21479439	21556444	21768018	21769501
supercont2.19	213596	220087	IES-02189-r5	6492	479455	1216767	chr5	20687545	21424857	20901141	20907633
supercont2.19	213596	220087	IES-02189-r5	6492	479454	402449	chr5	21479439	21556444	21738806	21745298
supercont2.19	223669	226106	IES-02190-r6	2438	479455	1216767	chr5	20687545	21424857	20911214	20913652
supercont2.19	223669	226106	IES-02190-r6	2438	479454	402449	chr5	21479439	21556444	21732787	21735225
supercont2.19	231051	234819	IES-02191-r12	3769	479455	1216767	chr5	20687545	21424857	20918596	20922365
supercont2.19	231051	234819	IES-02191-r12	3769	479454	402449	chr5	21479439	21556444	21724074	21727843
supercont2.19	241958	245504	IES-02192-r18	3547	479455	1216767	chr5	20687545	21424857	20929503	20933050
supercont2.19	241958	245504	IES-02192-r18	3547	479454	402449	chr5	21479439	21556444	21713389	21716936
supercont2.19	252212	259124	IES-02193-r8	6913	479455	1216767	chr5	20687545	21424857	20939757	20946670
supercont2.19	252212	259124	IES-02193-r8	6913	479454	402449	chr5	21479439	21556444	21699769	21706682
supercont2.19	264313	266603	IES-02194-r8	2291	479455	1216767	chr5	20687545	21424857	20951858	20954149
supercont2.19	264313	266603	IES-02194-r8	2291	479454	402449	chr5	21479439	21556444	21692290	21694581
supercont2.19	271051	283667	IES-02195-r12	12617	479455	1216767	chr5	20687545	21424857	20958596	20971213
supercont2.19	271051	283667	IES-02195-r12	12617	479454	402449	chr5	21479439	21556444	21675226	21687843
supercont2.19	298691	312574	IES-02196-r10	13884	479455	1216767	chr5	20687545	21424857	20986236	21000120
supercont2.19	298691	312574	IES-02196-r10	13884	479454	402449	chr5	21479439	21556444	21646319	21660203
supercont2.19	343300	366627	IES-02198-r16	23328	479455	1216767	chr5	20687545	21424857	21030845	21054173
supercont2.19	343300	366627	IES-02198-r16	23328	479454	402449	chr5	21479439	21556444	21592266	21615594
supercont2.19	407716	412745	IES-02199-r5	5030	479455	1216767	chr5	20687545	21424857	21095261	21100291
supercont2.19	407716	412745	IES-02199-r5	5030	479454	402449	chr5	21479439	21556444	21546148	21551178
supercont2.19	417638	419664	IES-02200-r21	2027	479455	1216767	chr5	20687545	21424857	21105183	21107210
supercont2.19	417638	419664	IES-02200-r21	2027	479454	402449	chr5	21479439	21556444	21539229	21541256
supercont2.19	425532	426770	IES-02201-r16	1239	479455	1216767	chr5	20687545	21424857	21113077	21114316
supercont2.19	425532	426770	IES-02201-r16	1239	479454	402449	chr5	21479439	21556444	21532123	21533362
supercont2.19	451245	453142	IES-02202-r17	1898	479455	1216767	chr5	20687545	21424857	21138790	21140688
supercont2.19	451245	453142	IES-02202-r17	1898	479454	402449	chr5	21479439	21556444	21505751	21507649
supercont2.19	458120	458331	IES-02203-r26	212	479455	1216767	chr5	20687545	21424857	21145665	21145877
supercont2.19	458120	458331	IES-02203-r26	212	479454	402449	chr5	21479439	21556444	21500562	21500774
supercont2.19	468030	478291	IES-02204-r17	10262	479455	1216767	chr5	20687545	21424857	21155575	21165837
supercont2.19	468030	478291	IES-02204-r17	10262	479454	402449	chr5	21479439	21556444	21480602	21490864
supercont2.19	511487	512037	IES-02205-r13	551	479455	1216767	chr5	20687545	21424857	21199032	21199583
supercont2.19	511487	512037	IES-02205-r13	551	479454	402449	chr5	21479439	21556444	21446856	21447407
supercont2.19	535676	537380	IES-02206-r12	1705	479455	1216767	chr5	20687545	21424857	21223221	21224926
supercont2.19	535676	537380	IES-02206-r12	1705	479454	402449	chr5	21479439	21556444	21421513	21423218
supercont2.19	540871	542086	IES-02207-r22	1216	479455	1216767	chr5	20687545	21424857	21228416	21229632
supercont2.19	540871	542086	IES-02207-r22	1216	479454	402449	chr5	21479439	21556444	21416807	21418023
supercont2.19	545234	546256	IES-02208-r21	1023	479455	1216767	chr5	20687545	21424857	21232779	21233802
supercont2.19	545234	546256	IES-02208-r21	1023	479454	402449	chr5	21479439	21556444	21412637	21413660
supercont2.19	548399	549975	IES-02209-r11	1577	479455	1216767	chr5	20687545	21424857	21235944	21237521
supercont2.19	548399	549975	IES-02209-r11	1577	479454	402449	chr5	21479439	21556444	21408918	21410495
supercont2.19	580058	582066	IES-02210-r22	2009	479455	1216767	chr5	20687545	21424857	21267603	21269612
supercont2.19	580058	582066	IES-02210-r22	2009	479454	402449	chr5	21479439	21556444	21376827	21378836
supercont2.19	596065	596998	IES-02211-r12	934	479455	1216767	chr5	20687545	21424857	21283610	21284544
supercont2.19	596065	596998	IES-02211-r12	934	479454	402449	chr5	21479439	21556444	21361895	21362829
supercont2.19	604591	606524	IES-02212-r26	1934	479455	1216767	chr5	20687545	21424857	21292136	21294070
supercont2.19	604591	606524	IES-02212-r26	1934	479454	402449	chr5	21479439	21556444	21352369	21354303
supercont2.19	623500	625058	IES-02213-r10	1559	479455	1216767	chr5	20687545	21424857	21311045	21312604
supercont2.19	623500	625058	IES-02213-r10	1559	479454	402449	chr5	21479439	21556444	21333835	21335394
supercont2.19	630386	632713	IES-02214-r13	2328	479455	1216767	chr5	20687545	21424857	21317931	21320259
supercont2.19	630386	632713	IES-02214-r13	2328	479454	402449	chr5	21479439	21556444	21326180	21328508
supercont2.19	649474	655249	IES-02215-r15	5776	479455	1216767	chr5	20687545	21424857	21337019	21342795
supercont2.19	649474	655249	IES-02215-r15	5776	479454	402449	chr5	21479439	21556444	21303644	21309420
supercont2.19	667714	671247	IES-02216-r9	3534	479455	1216767	chr5	20687545	21424857	21355259	21358793
supercont2.19	667714	671247	IES-02216-r9	3534	479454	402449	chr5	21479439	21556444	21287646	21291180
supercont2.19	675222	680022	IES-02217-r8	4801	479455	1216767	chr5	20687545	21424857	21362767	21367568
supercont2.19	675222	680022	IES-02217-r8	4801	479454	402449	chr5	21479439	21556444	21278871	21283672
supercont2.19	687167	690734	IES-02218-r6	3568	479455	1216767	chr5	20687545	21424857	21374712	21378280
supercont2.19	687167	690734	IES-02218-r6	3568	479454	402449	chr5	21479439	21556444	21268159	21271727
supercont2.19	695843	697958	IES-02219-r19	2116	479455	1216767	chr5	20687545	21424857	21383388	21385504
supercont2.19	695843	697958	IES-02219-r19	2116	479454	402449	chr5	21479439	21556444	21260935	21263051
supercont2.19	703103	703829	IES-02220-r5	727	479455	1216767	chr5	20687545	21424857	21390648	21391375
supercont2.19	703103	703829	IES-02220-r5	727	479454	402449	chr5	21479439	21556444	21255064	21255791
supercont2.19	705065	707240	IES-02221-r10	2176	479455	1216767	chr5	20687545	21424857	21392610	21394786
supercont2.19	705065	707240	IES-02221-r10	2176	479454	402449	chr5	21479439	21556444	21251653	21253829
supercont2.19	719019	720905	IES-02222-r8	1887	479455	1216767	chr5	20687545	21424857	21406564	21408451
supercont2.19	719019	720905	IES-02222-r8	1887	479454	402449	chr5	21479439	21556444	21237988	21239875
supercont2.19	735125	736190	IES-02223-r13	1066	479455	1216767	chr5	20687545	21424857	21422670	21423736
supercont2.19	735125	736190	IES-02223-r13	1066	479454	402449	chr5	21479439	21556444	21222703	21223769
supercont2.19	751960	754756	IES-02224-r22	2797	479455	1216767	chr5	20687545	21424857	21439505	21442302
supercont2.19	751960	754756	IES-02224-r22	2797	479454	402449	chr5	21479439	21556444	21204137	21206934
supercont2.19	758867	759557	IES-02225-r15	691	479455	1216767	chr5	20687545	21424857	21446412	21447103
supercont2.19	758867	759557	IES-02225-r15	691	479454	402449	chr5	21479439	21556444	21199336	21200027
supercont2.19	803910	806945	IES-02226-r13	3036	479455	1216767	chr5	20687545	21424857	21491455	21494491
supercont2.19	803910	806945	IES-02226-r13	3036	479454	402449	chr5	21479439	21556444	21151948	21154984
supercont2.19	809767	813638	IES-02227-r18	3872	479455	1216767	chr5	20687545	21424857	21497312	21501184
