supercontig	IES_in_supercontig_start	IES_in_supercontig_end	IES_ID	IES_size	start_supercontig	end_supercontig	chromosome_name	supercontig_in_chromosome_start	supercontig_in_chromosome_end	IES_in_chromosome_start	IES_in_chromosome_end
supercont2.13	1270231	1275069	IES-01039-r5	4839	1	110117	chr3	14062294	14172410	15332525	15337364
supercont2.13	1277778	1284674	IES-01040-r8	6897	1	110117	chr3	14062294	14172410	15340072	15346969
supercont2.13	1288206	1290132	IES-01041-r15	1927	1	110117	chr3	14062294	14172410	15350500	15352427
supercont2.13	1291679	1294118	IES-01042-r15	2440	1	110117	chr3	14062294	14172410	15353973	15356413
supercont2.13	1299433	1303776	IES-01043-r9	4344	1	110117	chr3	14062294	14172410	15361727	15366071
supercont2.13	1307377	1309268	IES-01044-r14	1892	1	110117	chr3	14062294	14172410	15369671	15371563
supercont2.13	1310702	1312041	IES-01045-r16	1340	1	110117	chr3	14062294	14172410	15372996	15374336
supercont2.13	1327787	1331359	IES-01046-r11	3573	1	110117	chr3	14062294	14172410	15390081	15393654
supercont2.13	1359836	1362656	IES-01047-r9	2821	1	110117	chr3	14062294	14172410	15422130	15424951
supercont2.13	1364437	1377952	IES-01048-r14	13516	1	110117	chr3	14062294	14172410	15426731	15440247
supercont2.13	1380546	1388774	IES-01049-r14	8229	1	110117	chr3	14062294	14172410	15442840	15451069
supercont2.13	1391928	1392974	IES-01050-r15	1047	1	110117	chr3	14062294	14172410	15454222	15455269
supercont2.13	1431870	1434723	IES-01051-r8	2854	1	110117	chr3	14062294	14172410	15494164	15497018
supercont2.13	1440074	1441802	IES-01052-r9	1729	1	110117	chr3	14062294	14172410	15502368	15504097
supercont2.13	1444102	1446238	IES-01053-r6	2137	1	110117	chr3	14062294	14172410	15506396	15508533
supercont2.13	1511411	1517220	IES-01054-r11	5810	1	110117	chr3	14062294	14172410	15573705	15579515
supercont2.13	1519465	1520632	IES-01055-r3	1168	1	110117	chr3	14062294	14172410	15581759	15582927
supercont2.13	1521744	1528362	IES-01056-r8	6619	1	110117	chr3	14062294	14172410	15584038	15590657
supercont2.13	1555479	1558750	IES-01057-r8	3272	1	110117	chr3	14062294	14172410	15617773	15621045
supercont2.13	1582586	1585138	IES-01058-r8	2553	1	110117	chr3	14062294	14172410	15644880	15647433
supercont2.13	1587743	1589264	IES-01059-r8	1522	1	110117	chr3	14062294	14172410	15650037	15651559
supercont2.13	1602586	1605216	IES-01060-r17	2631	1	110117	chr3	14062294	14172410	15664880	15667511
supercont2.13	1613320	1614162	IES-01061-r15	843	1	110117	chr3	14062294	14172410	15675614	15676457
supercont2.13	1633332	1633969	IES-01062-r11	638	1	110117	chr3	14062294	14172410	15695626	15696264
supercont2.13	1649851	1663763	IES-01063-r10	13913	1	110117	chr3	14062294	14172410	15712145	15726058
supercont2.13	1666038	1677080	IES-01064-r8	11043	1	110117	chr3	14062294	14172410	15728332	15739375
supercont2.13	1680275	1682606	IES-01065-r8	2332	1	110117	chr3	14062294	14172410	15742569	15744901
supercont2.13	1683619	1690214	IES-01066-r9	6596	1	110117	chr3	14062294	14172410	15745913	15752509
supercont2.131	10795	13751	IES-01080-r8	2957	1	22885	chr3	28584682	28607566	28595477	28598434
supercont2.131	35764	38057	IES-01081-r6	2294	1	22885	chr3	28584682	28607566	28620446	28622740
supercont2.131	91996	103239	IES-01082-r16	11244	1	22885	chr3	28584682	28607566	28676678	28687922
supercont2.131	107041	118123	IES-01083-r12	11083	1	22885	chr3	28584682	28607566	28691723	28702806
supercont2.131	136236	137202	IES-01084-r10	967	1	22885	chr3	28584682	28607566	28720918	28721885
supercont2.131	142151	145541	IES-01085-r14	3391	1	22885	chr3	28584682	28607566	28726833	28730224
supercont2.131	184249	190013	IES-01086-r14	5765	1	22885	chr3	28584682	28607566	28768931	28774696
supercont2.131	201118	211174	IES-01087-r16	10057	1	22885	chr3	28584682	28607566	28785800	28795857
supercont2.131	213871	221159	IES-01088-r14	7289	1	22885	chr3	28584682	28607566	28798553	28805842
supercont2.131	239723	242462	IES-01089-r15	2740	1	22885	chr3	28584682	28607566	28824405	28827145
supercont2.131	245210	247160	IES-01090-r10	1951	1	22885	chr3	28584682	28607566	28829892	28831843
supercont2.138	6913	13814	IES-01194-r9	6902	1	276038	chr3	14987915	15263952	14994828	15001730
supercont2.138	16346	19334	IES-01195-r12	2989	1	276038	chr3	14987915	15263952	15004261	15007250
supercont2.138	33778	42551	IES-01196-r10	8774	1	276038	chr3	14987915	15263952	15021693	15030467
supercont2.138	44435	48618	IES-01197-r12	4184	1	276038	chr3	14987915	15263952	15032350	15036534
supercont2.138	51014	53401	IES-01198-r19	2388	1	276038	chr3	14987915	15263952	15038929	15041317
supercont2.138	56637	58945	IES-01199-r14	2309	1	276038	chr3	14987915	15263952	15044552	15046861
supercont2.138	70150	73052	IES-01200-r8	2903	1	276038	chr3	14987915	15263952	15058065	15060968
supercont2.138	84250	89708	IES-01201-r8	5459	1	276038	chr3	14987915	15263952	15072165	15077624
supercont2.138	92189	93190	IES-01202-r8	1002	1	276038	chr3	14987915	15263952	15080104	15081106
supercont2.138	96188	98039	IES-01203-r3	1852	1	276038	chr3	14987915	15263952	15084103	15085955
supercont2.138	100219	102666	IES-01204-r15	2448	1	276038	chr3	14987915	15263952	15088134	15090582
supercont2.138	104221	108771	IES-01205-r7	4551	1	276038	chr3	14987915	15263952	15092136	15096687
supercont2.138	110548	113313	IES-01206-r12	2766	1	276038	chr3	14987915	15263952	15098463	15101229
supercont2.138	114329	117313	IES-01207-r3	2985	1	276038	chr3	14987915	15263952	15102244	15105229
supercont2.138	124020	157904	IES-01208-r3	33885	1	276038	chr3	14987915	15263952	15111935	15145820
supercont2.141	21589	33854	IES-01270-r13	12266	274671	1	chr3	16284935	16559605	16525752	16538018
supercont2.141	48606	61928	IES-01271-r17	13323	274671	1	chr3	16284935	16559605	16497678	16511001
supercont2.141	64544	73257	IES-01272-r19	8714	274671	1	chr3	16284935	16559605	16486349	16495063
supercont2.141	75808	79082	IES-01273-r15	3275	274671	1	chr3	16284935	16559605	16480524	16483799
supercont2.141	81683	86296	IES-01274-r6	4614	274671	1	chr3	16284935	16559605	16473310	16477924
supercont2.141	90101	93752	IES-01275-r16	3652	274671	1	chr3	16284935	16559605	16465854	16469506
supercont2.141	95704	97772	IES-01276-r25	2069	274671	1	chr3	16284935	16559605	16461834	16463903
supercont2.141	100048	102282	IES-01277-r12	2235	274671	1	chr3	16284935	16559605	16457324	16459559
supercont2.141	130743	134844	IES-01278-r8	4102	274671	1	chr3	16284935	16559605	16424762	16428864
supercont2.141	137356	140386	IES-01279-r10	3031	274671	1	chr3	16284935	16559605	16419220	16422251
supercont2.141	142479	146732	IES-01280-r14	4254	274671	1	chr3	16284935	16559605	16412874	16417128
supercont2.141	156981	161103	IES-01281-r14	4123	274671	1	chr3	16284935	16559605	16398503	16402626
supercont2.141	180480	184769	IES-01282-r4	4290	274671	1	chr3	16284935	16559605	16374837	16379127
supercont2.141	189675	196131	IES-01283-r4	6457	274671	1	chr3	16284935	16559605	16363475	16369932
supercont2.141	202341	206634	IES-01284-r3	4294	274671	1	chr3	16284935	16559605	16352972	16357266
supercont2.141	213649	220824	IES-01285-r6	7176	274671	1	chr3	16284935	16559605	16338782	16345958
supercont2.141	229512	233893	IES-01286-r12	4382	274671	1	chr3	16284935	16559605	16325713	16330095
supercont2.141	235160	236690	IES-01287-r9	1531	274671	1	chr3	16284935	16559605	16322916	16324447
supercont2.141	242913	245616	IES-01288-r11	2704	274671	1	chr3	16284935	16559605	16313990	16316694
supercont2.147	6248	10596	IES-01382-r8	4349	1	255369	chr3	11755738	12011106	11761986	11766335
supercont2.147	23545	30848	IES-01383-r15	7304	1	255369	chr3	11755738	12011106	11779283	11786587
supercont2.147	42829	48458	IES-01384-r7	5630	1	255369	chr3	11755738	12011106	11798567	11804197
supercont2.147	50166	54211	IES-01385-r17	4046	1	255369	chr3	11755738	12011106	11805904	11809950
supercont2.147	57469	61476	IES-01386-r13	4008	1	255369	chr3	11755738	12011106	11813207	11817215
supercont2.147	67493	73057	IES-01387-r11	5565	1	255369	chr3	11755738	12011106	11823231	11828796
supercont2.147	78362	85048	IES-01388-r14	6687	1	255369	chr3	11755738	12011106	11834100	11840787
supercont2.147	89794	94667	IES-01389-r14	4874	1	255369	chr3	11755738	12011106	11845532	11850406
supercont2.147	113336	115236	IES-01390-r7	1901	1	255369	chr3	11755738	12011106	11869074	11870975
supercont2.147	121659	122628	IES-01391-r17	970	1	255369	chr3	11755738	12011106	11877397	11878367
supercont2.147	128191	131920	IES-01392-r18	3730	1	255369	chr3	11755738	12011106	11883929	11887659
supercont2.147	134407	136763	IES-01393-r10	2357	1	255369	chr3	11755738	12011106	11890145	11892502
supercont2.147	139388	140794	IES-01394-r8	1407	1	255369	chr3	11755738	12011106	11895126	11896533
supercont2.147	144187	145491	IES-01395-r7	1305	1	255369	chr3	11755738	12011106	11899925	11901230
supercont2.147	153833	157033	IES-01396-r7	3201	1	255369	chr3	11755738	12011106	11909571	11912772
supercont2.147	184521	187487	IES-01397-r7	2967	1	255369	chr3	11755738	12011106	11940259	11943226
supercont2.147	201698	205957	IES-01398-r17	4260	1	255369	chr3	11755738	12011106	11957436	11961696
supercont2.147	210526	213532	IES-01399-r13	3007	1	255369	chr3	11755738	12011106	11966264	11969271
supercont2.147	222647	226384	IES-01400-r10	3738	1	255369	chr3	11755738	12011106	11978385	11982123
supercont2.147	230304	232182	IES-01401-r11	1879	1	255369	chr3	11755738	12011106	11986042	11987921
supercont2.147	242127	249001	IES-01402-r8	6875	1	255369	chr3	11755738	12011106	11997865	12004740
supercont2.154	29669	30864	IES-01553-r8	1196	249939	1	chr3	13683504	13933442	13902579	13903775
supercont2.154	75125	77103	IES-01554-r10	1979	249939	1	chr3	13683504	13933442	13856340	13858319
supercont2.154	97679	105520	IES-01555-r7	7842	249939	1	chr3	13683504	13933442	13827923	13835765
supercont2.154	106614	112906	IES-01556-r8	6293	249939	1	chr3	13683504	13933442	13820537	13826830
supercont2.154	114589	124301	IES-01557-r6	9713	249939	1	chr3	13683504	13933442	13809142	13818855
supercont2.154	139143	141569	IES-01558-r5	2427	249939	1	chr3	13683504	13933442	13791874	13794301
supercont2.154	195485	198624	IES-01559-r7	3140	249939	1	chr3	13683504	13933442	13734819	13737959
supercont2.154	210511	214154	IES-01560-r13	3644	249939	1	chr3	13683504	13933442	13719289	13722933
supercont2.154	216166	234984	IES-01561-r10	18819	249939	1	chr3	13683504	13933442	13698459	13717278
supercont2.154	239586	244569	IES-01562-r11	4984	249939	1	chr3	13683504	13933442	13688874	13693858
supercont2.16	11104	12554	IES-01635-r11	1451	270920	1328748	chr3	26368360	27426188	26379464	26380915
supercont2.16	15745	19034	IES-01636-r10	3290	270920	1328748	chr3	26368360	27426188	26384105	26387395
supercont2.16	23718	26630	IES-01637-r16	2913	270920	1328748	chr3	26368360	27426188	26392078	26394991
supercont2.16	53621	56419	IES-01638-r6	2799	270920	1328748	chr3	26368360	27426188	26421981	26424780
supercont2.16	131661	133980	IES-01639-r14	2320	270920	1328748	chr3	26368360	27426188	26500021	26502341
supercont2.16	142139	146295	IES-01640-r17	4157	270920	1328748	chr3	26368360	27426188	26510499	26514656
supercont2.16	154194	156602	IES-01641-r17	2409	270920	1328748	chr3	26368360	27426188	26522554	26524963
supercont2.16	159347	163398	IES-01642-r15	4052	270920	1328748	chr3	26368360	27426188	26527707	26531759
supercont2.16	171418	172599	IES-01643-r10	1182	270920	1328748	chr3	26368360	27426188	26539778	26540960
supercont2.16	193416	197478	IES-01644-r15	4063	270920	1328748	chr3	26368360	27426188	26561776	26565839
supercont2.16	202841	205858	IES-01645-r9	3018	270920	1328748	chr3	26368360	27426188	26571201	26574219
supercont2.16	209670	212722	IES-01646-r15	3053	270920	1328748	chr3	26368360	27426188	26578030	26581083
supercont2.16	233758	235853	IES-01647-r15	2096	270920	1328748	chr3	26368360	27426188	26602118	26604214
supercont2.16	252453	255063	IES-01648-r17	2611	270920	1328748	chr3	26368360	27426188	26620813	26623424
supercont2.16	280456	287558	IES-01649-r22	7103	270920	1328748	chr3	26368360	27426188	26648816	26655919
supercont2.16	342097	342884	IES-01650-r14	788	270920	1328748	chr3	26368360	27426188	26710457	26711245
supercont2.16	347635	350271	IES-01651-r10	2637	270920	1328748	chr3	26368360	27426188	26715995	26718632
supercont2.16	374234	380389	IES-01652-r10	6156	270920	1328748	chr3	26368360	27426188	26742594	26748750
supercont2.16	386720	393654	IES-01653-r15	6935	270920	1328748	chr3	26368360	27426188	26755080	26762015
supercont2.16	409162	418802	IES-01654-r10	9641	270920	1328748	chr3	26368360	27426188	26777522	26787163
supercont2.16	489500	494430	IES-01655-r11	4931	270920	1328748	chr3	26368360	27426188	26857860	26862791
supercont2.16	676443	677289	IES-01656-r12	847	270920	1328748	chr3	26368360	27426188	27044803	27045650
supercont2.16	686973	689052	IES-01657-r14	2080	270920	1328748	chr3	26368360	27426188	27055333	27057413
supercont2.16	713059	716198	IES-01658-r14	3140	270920	1328748	chr3	26368360	27426188	27081419	27084559
supercont2.16	789099	795655	IES-01659-r17	6557	270920	1328748	chr3	26368360	27426188	27157459	27164016
supercont2.16	797675	799494	IES-01660-r9	1820	270920	1328748	chr3	26368360	27426188	27166035	27167855
supercont2.16	801571	818460	IES-01661-r19	16890	270920	1328748	chr3	26368360	27426188	27169931	27186821
supercont2.16	820638	823823	IES-01662-r22	3186	270920	1328748	chr3	26368360	27426188	27188998	27192184
supercont2.16	836776	838913	IES-01663-r6	2138	270920	1328748	chr3	26368360	27426188	27205136	27207274
supercont2.16	861113	862806	IES-01664-r20	1694	270920	1328748	chr3	26368360	27426188	27229473	27231167
supercont2.16	896987	897500	IES-01665-r14	514	270920	1328748	chr3	26368360	27426188	27265347	27265861
supercont2.16	900580	902880	IES-01666-r12	2301	270920	1328748	chr3	26368360	27426188	27268940	27271241
supercont2.16	906177	907248	IES-01667-r16	1072	270920	1328748	chr3	26368360	27426188	27274537	27275609
supercont2.16	912226	914039	IES-01668-r20	1814	270920	1328748	chr3	26368360	27426188	27280586	27282400
supercont2.16	917069	917748	IES-01669-r15	680	270920	1328748	chr3	26368360	27426188	27285429	27286109
supercont2.16	939936	942655	IES-01670-r14	2720	270920	1328748	chr3	26368360	27426188	27308296	27311016
supercont2.16	985103	988443	IES-01671-r18	3341	270920	1328748	chr3	26368360	27426188	27353463	27356804
supercont2.16	1022813	1028269	IES-01672-r15	5457	270920	1328748	chr3	26368360	27426188	27391173	27396630
supercont2.16	1030979	1045136	IES-01673-r18	14158	270920	1328748	chr3	26368360	27426188	27399339	27413497
supercont2.16	1047515	1051451	IES-01674-r8	3937	270920	1328748	chr3	26368360	27426188	27415875	27419812
supercont2.16	1052429	1054731	IES-01675-r10	2303	270920	1328748	chr3	26368360	27426188	27420789	27423092
supercont2.16	1186744	1189451	IES-01676-r16	2708	270920	1328748	chr3	26368360	27426188	27555104	27557812
supercont2.16	1245060	1249306	IES-01677-r14	4247	270920	1328748	chr3	26368360	27426188	27613420	27617667
supercont2.16	1265270	1266710	IES-01678-r18	1441	270920	1328748	chr3	26368360	27426188	27633630	27635071
supercont2.16	1277340	1280549	IES-01679-r9	3210	270920	1328748	chr3	26368360	27426188	27645700	27648910
supercont2.16	1283425	1285134	IES-01680-r13	1710	270920	1328748	chr3	26368360	27426188	27651785	27653495
supercont2.16	1286606	1288104	IES-01681-r10	1499	270920	1328748	chr3	26368360	27426188	27654966	27656465
supercont2.16	1319813	1322445	IES-01682-r14	2633	270920	1328748	chr3	26368360	27426188	27688173	27690806
supercont2.162	8439	11041	IES-01719-r6	2603	1	222766	chr3	26026477	26249242	26034916	26037519
supercont2.162	32689	33320	IES-01720-r19	632	1	222766	chr3	26026477	26249242	26059166	26059798
supercont2.162	43027	46344	IES-01721-r11	3318	1	222766	chr3	26026477	26249242	26069504	26072822
supercont2.162	57889	61218	IES-01722-r17	3330	1	222766	chr3	26026477	26249242	26084366	26087696
supercont2.162	64503	65686	IES-01723-r15	1184	1	222766	chr3	26026477	26249242	26090980	26092164
supercont2.162	67610	69100	IES-01724-r12	1491	1	222766	chr3	26026477	26249242	26094087	26095578
supercont2.162	111464	112366	IES-01725-r9	903	1	222766	chr3	26026477	26249242	26137941	26138844
supercont2.162	127971	131163	IES-01726-r13	3193	1	222766	chr3	26026477	26249242	26154448	26157641
supercont2.162	134456	138961	IES-01727-r14	4506	1	222766	chr3	26026477	26249242	26160933	26165439
supercont2.162	149279	150636	IES-01728-r21	1358	1	222766	chr3	26026477	26249242	26175756	26177114
supercont2.162	160607	161568	IES-01729-r16	962	1	222766	chr3	26026477	26249242	26187084	26188046
supercont2.162	178937	181518	IES-01730-r15	2582	1	222766	chr3	26026477	26249242	26205414	26207996
supercont2.162	196197	197475	IES-01731-r7	1279	1	222766	chr3	26026477	26249242	26222674	26223953
supercont2.162	210662	214276	IES-01732-r17	3615	1	222766	chr3	26026477	26249242	26237139	26240754
supercont2.18	40719	48341	IES-02002-r20	7623	1	1262229	chr3	21017822	22280050	21058541	21066164
supercont2.18	67929	71756	IES-02003-r12	3828	1	1262229	chr3	21017822	22280050	21085751	21089579
supercont2.18	82605	88470	IES-02004-r12	5866	1	1262229	chr3	21017822	22280050	21100427	21106293
supercont2.18	89370	96793	IES-02005-r9	7424	1	1262229	chr3	21017822	22280050	21107192	21114616
supercont2.18	101442	106418	IES-02006-r14	4977	1	1262229	chr3	21017822	22280050	21119264	21124241
supercont2.18	109307	111236	IES-02007-r11	1930	1	1262229	chr3	21017822	22280050	21127129	21129059
supercont2.18	120002	121663	IES-02008-r18	1662	1	1262229	chr3	21017822	22280050	21137824	21139486
supercont2.18	165844	167124	IES-02009-r12	1281	1	1262229	chr3	21017822	22280050	21183666	21184947
supercont2.18	178544	180732	IES-02010-r18	2189	1	1262229	chr3	21017822	22280050	21196366	21198555
supercont2.18	183790	185333	IES-02011-r15	1544	1	1262229	chr3	21017822	22280050	21201612	21203156
supercont2.18	190990	192390	IES-02012-r9	1401	1	1262229	chr3	21017822	22280050	21208812	21210213
supercont2.18	194332	196866	IES-02013-r15	2535	1	1262229	chr3	21017822	22280050	21212154	21214689
supercont2.18	200353	201305	IES-02014-r13	953	1	1262229	chr3	21017822	22280050	21218175	21219128
supercont2.18	218068	218937	IES-02015-r13	870	1	1262229	chr3	21017822	22280050	21235890	21236760
supercont2.18	223435	225385	IES-02016-r19	1951	1	1262229	chr3	21017822	22280050	21241257	21243208
supercont2.18	230187	232012	IES-02017-r7	1826	1	1262229	chr3	21017822	22280050	21248009	21249835
supercont2.18	257876	258906	IES-02018-r12	1031	1	1262229	chr3	21017822	22280050	21275698	21276729
supercont2.18	269525	271197	IES-02019-r14	1673	1	1262229	chr3	21017822	22280050	21287347	21289020
supercont2.18	280859	283559	IES-02020-r10	2701	1	1262229	chr3	21017822	22280050	21298681	21301382
supercont2.18	301673	304336	IES-02021-r16	2664	1	1262229	chr3	21017822	22280050	21319495	21322159
supercont2.18	321831	324368	IES-02022-r12	2538	1	1262229	chr3	21017822	22280050	21339653	21342191
supercont2.18	344405	346442	IES-02023-r3	2038	1	1262229	chr3	21017822	22280050	21362227	21364265
supercont2.18	368405	370908	IES-02024-r21	2504	1	1262229	chr3	21017822	22280050	21386227	21388731
supercont2.18	378435	382179	IES-02025-r17	3745	1	1262229	chr3	21017822	22280050	21396257	21400002
supercont2.18	390582	393898	IES-02026-r11	3317	1	1262229	chr3	21017822	22280050	21408404	21411721
supercont2.18	402116	411080	IES-02027-r17	8965	1	1262229	chr3	21017822	22280050	21419938	21428903
supercont2.18	430393	436756	IES-02028-r17	6364	1	1262229	chr3	21017822	22280050	21448215	21454579
supercont2.18	446733	448426	IES-02029-r13	1694	1	1262229	chr3	21017822	22280050	21464555	21466249
supercont2.18	460313	465113	IES-02030-r12	4801	1	1262229	chr3	21017822	22280050	21478135	21482936
supercont2.18	472569	478896	IES-02031-r9	6328	1	1262229	chr3	21017822	22280050	21490391	21496719
supercont2.18	481209	484857	IES-02032-r10	3649	1	1262229	chr3	21017822	22280050	21499031	21502680
supercont2.18	487618	488878	IES-02033-r9	1261	1	1262229	chr3	21017822	22280050	21505440	21506701
supercont2.18	500612	501913	IES-02034-r13	1302	1	1262229	chr3	21017822	22280050	21518434	21519736
supercont2.18	531695	536818	IES-02035-r19	5124	1	1262229	chr3	21017822	22280050	21549517	21554641
supercont2.18	572288	575526	IES-02036-r11	3239	1	1262229	chr3	21017822	22280050	21590110	21593349
supercont2.18	584713	596497	IES-02037-r48	11785	1	1262229	chr3	21017822	22280050	21602535	21614320
supercont2.18	618714	619715	IES-02038-r20	1002	1	1262229	chr3	21017822	22280050	21636536	21637538
supercont2.18	671743	674488	IES-02039-r20	2746	1	1262229	chr3	21017822	22280050	21689565	21692311
supercont2.18	683429	687101	IES-02040-r15	3673	1	1262229	chr3	21017822	22280050	21701251	21704924
supercont2.18	696028	698455	IES-02041-r12	2428	1	1262229	chr3	21017822	22280050	21713850	21716278
supercont2.18	702664	704713	IES-02042-r15	2050	1	1262229	chr3	21017822	22280050	21720486	21722536
supercont2.18	709878	714148	IES-02043-r11	4271	1	1262229	chr3	21017822	22280050	21727700	21731971
supercont2.18	715883	716371	IES-02044-r16	489	1	1262229	chr3	21017822	22280050	21733705	21734194
supercont2.18	749947	752417	IES-02045-r17	2471	1	1262229	chr3	21017822	22280050	21767769	21770240
supercont2.18	755358	756099	IES-02046-r17	742	1	1262229	chr3	21017822	22280050	21773180	21773922
supercont2.18	833566	835591	IES-02047-r11	2026	1	1262229	chr3	21017822	22280050	21851388	21853414
supercont2.18	846984	851079	IES-02048-r18	4096	1	1262229	chr3	21017822	22280050	21864806	21868902
supercont2.18	899705	903977	IES-02049-r9	4273	1	1262229	chr3	21017822	22280050	21917527	21921800
supercont2.18	917932	918394	IES-02050-r11	463	1	1262229	chr3	21017822	22280050	21935754	21936217
supercont2.18	936171	948422	IES-02051-r8	12252	1	1262229	chr3	21017822	22280050	21953993	21966245
supercont2.18	979543	980685	IES-02052-r12	1143	1	1262229	chr3	21017822	22280050	21997365	21998508
supercont2.18	983188	985759	IES-02053-r13	2572	1	1262229	chr3	21017822	22280050	22001010	22003582
supercont2.18	998880	1000771	IES-02054-r16	1892	1	1262229	chr3	21017822	22280050	22016702	22018594
supercont2.18	1002779	1003870	IES-02055-r13	1092	1	1262229	chr3	21017822	22280050	22020601	22021693
supercont2.18	1015824	1016791	IES-02056-r13	968	1	1262229	chr3	21017822	22280050	22033646	22034614
supercont2.18	1069574	1073046	IES-02057-r15	3473	1	1262229	chr3	21017822	22280050	22087396	22090869
supercont2.18	1082710	1086589	IES-02058-r11	3880	1	1262229	chr3	21017822	22280050	22100532	22104412
supercont2.18	1180807	1186181	IES-02059-r16	5375	1	1262229	chr3	21017822	22280050	22198629	22204004
supercont2.18	1195282	1197825	IES-02060-r16	2544	1	1262229	chr3	21017822	22280050	22213104	22215648
supercont2.18	1216515	1224797	IES-02061-r8	8283	1	1262229	chr3	21017822	22280050	22234337	22242620
supercont2.18	1239494	1240327	IES-02062-r13	834	1	1262229	chr3	21017822	22280050	22257316	22258150
supercont2.181	12084	16042	IES-02076-r11	3959	1	191530	chr3	12648121	12839650	12660205	12664164
supercont2.181	28825	39929	IES-02078-r5	11105	1	191530	chr3	12648121	12839650	12676946	12688051
supercont2.181	42829	50436	IES-02079-r9	7608	1	191530	chr3	12648121	12839650	12690950	12698558
supercont2.181	66874	75995	IES-02080-r10	9122	1	191530	chr3	12648121	12839650	12714995	12724117
supercont2.181	82447	93792	IES-02081-r14	11346	1	191530	chr3	12648121	12839650	12730568	12741914
supercont2.181	109563	111717	IES-02082-r13	2155	1	191530	chr3	12648121	12839650	12757684	12759839
supercont2.181	113075	119247	IES-02083-r16	6173	1	191530	chr3	12648121	12839650	12761196	12767369
supercont2.181	122960	129014	IES-02084-r23	6055	1	191530	chr3	12648121	12839650	12771081	12777136
supercont2.181	145197	149992	IES-02085-r15	4796	1	191530	chr3	12648121	12839650	12793318	12798114
supercont2.181	151545	155304	IES-02086-r8	3760	1	191530	chr3	12648121	12839650	12799666	12803426
supercont2.181	156157	159509	IES-02087-r12	3353	1	191530	chr3	12648121	12839650	12804278	12807631
supercont2.181	160785	161719	IES-02088-r16	935	1	191530	chr3	12648121	12839650	12808906	12809841
supercont2.181	169087	171614	IES-02089-r26	2528	1	191530	chr3	12648121	12839650	12817208	12819736
supercont2.181	176274	179410	IES-02090-r10	3137	1	191530	chr3	12648121	12839650	12824395	12827532
supercont2.181	180354	183171	IES-02091-r4	2818	1	191530	chr3	12648121	12839650	12828475	12831293
supercont2.196	20067	20672	IES-02316-r7	606	1	173763	chr3	12121079	12294841	12141146	12141752
supercont2.196	24818	27351	IES-02317-r5	2534	1	173763	chr3	12121079	12294841	12145897	12148431
supercont2.196	28671	39194	IES-02318-r6	10524	1	173763	chr3	12121079	12294841	12149750	12160274
supercont2.196	41551	57143	IES-02319-r10	15593	1	173763	chr3	12121079	12294841	12162630	12178223
supercont2.196	58202	74207	IES-02320-r11	16006	1	173763	chr3	12121079	12294841	12179281	12195287
supercont2.196	78445	80651	IES-02321-r8	2207	1	173763	chr3	12121079	12294841	12199524	12201731
supercont2.196	82515	87364	IES-02322-r6	4850	1	173763	chr3	12121079	12294841	12203594	12208444
supercont2.196	91214	98754	IES-02323-r5	7541	1	173763	chr3	12121079	12294841	12212293	12219834
supercont2.196	100549	107192	IES-02324-r12	6644	1	173763	chr3	12121079	12294841	12221628	12228272
supercont2.196	109364	115920	IES-02325-r11	6557	1	173763	chr3	12121079	12294841	12230443	12237000
supercont2.196	119860	123027	IES-02326-r15	3168	1	173763	chr3	12121079	12294841	12240939	12244107
supercont2.196	125431	132416	IES-02327-r4	6986	1	173763	chr3	12121079	12294841	12246510	12253496
supercont2.196	133135	145537	IES-02328-r3	12403	1	173763	chr3	12121079	12294841	12254214	12266617
supercont2.203	4422	6066	IES-02517-r9	1645	182719	1	chr3	19604184	19786902	19780837	19782482
supercont2.203	7427	11961	IES-02518-r16	4535	182719	1	chr3	19604184	19786902	19774942	19779477
supercont2.203	13022	17290	IES-02519-r12	4269	182719	1	chr3	19604184	19786902	19769613	19773882
supercont2.203	37315	41813	IES-02520-r10	4499	182719	1	chr3	19604184	19786902	19745090	19749589
supercont2.203	52316	54606	IES-02521-r14	2291	182719	1	chr3	19604184	19786902	19732297	19734588
supercont2.203	59133	61770	IES-02522-r19	2638	182719	1	chr3	19604184	19786902	19725133	19727771
supercont2.203	65024	69811	IES-02523-r10	4788	182719	1	chr3	19604184	19786902	19717092	19721880
supercont2.203	77549	79259	IES-02524-r11	1711	182719	1	chr3	19604184	19786902	19707644	19709355
supercont2.203	81738	87140	IES-02525-r17	5403	182719	1	chr3	19604184	19786902	19699763	19705166
supercont2.203	99659	101947	IES-02526-r15	2289	182719	1	chr3	19604184	19786902	19684956	19687245
supercont2.203	120319	122848	IES-02527-r11	2530	182719	1	chr3	19604184	19786902	19664055	19666585
supercont2.203	138818	139214	IES-02528-r12	397	182719	1	chr3	19604184	19786902	19647689	19648086
supercont2.203	140047	140654	IES-02529-r7	608	182719	1	chr3	19604184	19786902	19646249	19646857
supercont2.213	12980	14779	IES-02693-r8	1800	50069	1	chr3	17353014	17403082	17388304	17390104
supercont2.213	16018	19772	IES-02694-r8	3755	50069	1	chr3	17353014	17403082	17383311	17387066
supercont2.213	21215	24757	IES-02695-r9	3543	50069	1	chr3	17353014	17403082	17378326	17381869
supercont2.213	27285	32400	IES-02696-r8	5116	50069	1	chr3	17353014	17403082	17370683	17375799
supercont2.213	33980	40055	IES-02697-r7	6076	50069	1	chr3	17353014	17403082	17363028	17369104
